EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Hadcolt Kim;parem Kas;esimese klassi;leiab bussi;tore retsept;Kadakas eesti;Keelekõrv 537;mõtlema sõna
Morgenstunde Hadcolt;Iga ema;hariduspõllul töötama;Üht telespordiajakirjaniku;selgitab arvutil;Mari Kadakas;Ja keele;võib-olla peabki
tänamised põlised;Üks vara;kuulasin esimesel;näited Varane;reporter See;rääkisid Tallinna;õpikutest aabitsatest;töötama Ja
õigekeelsussõnaraamat pakub;sõna See;piimatassi esimesel;keeleküsimustes kaugele;kontrollima sõna;asjatundja Mari;keele õpikutest;kirjutada kahe
õigekeelsussõnaraamatust tõsist;Morgenstunde Hadcolt;esimese koolipäevakingitus;Võtab pelmeenipakki;meelde vormi;toimetaja Mari;Aga keeleküsimustes;arvu kindlasti
variante õigekeelsussõnaraamat;hiljuti keelenõunik;ema lugenud;saates mäletate;vaatame kontrollima;omandamise eesti;nädalateemadega keelekõrva;rääkinud vanaemad-vanaisad
olulised ütlemised;arv Kas;mäleta ema;moesõnu ekspluateerima;kasutada sõna;eesti keele;Kadakas eesti;Keelekõrv 537
Nõnda enam-vähem;Aga märgusõna;esimesel koolipäeval;Aga mitmekordistada;andma sõna;Tere Mari;toimetaja Mari;tänase keele
õppevahendeid kõrgel;rääkinud vanaemad-vanaisad;teatud tekstides;Veel olümpialainel;kolm arvu;hiljuti keelenõunik;keeleelu Et;hästi korda
sõnast tänan;Aga vara;Keelekõrv 537;vormi saatejuht;kaks asi;sõnast tänan;hiljuti keelenõunik;Ja räägin
stoori stoori;raha Meie;Mari Tarand;tänase keele;kutsuvalt eraldi;kadumine eesti;keelenõunik Einar;riigi erinevad
tähelepanu teema;keeleveaga nud-kesksõna;klassi lapsed;saates meelel;mitmuses aeg;teatavasti Eestis;uusi õppevahendeid;keeleveaga nud-kesksõna
kündmise kujund;loo Siin;Tere Mari;õigekeelsussõnaraamat pakub;seoses tahan;räägivad Kama;keelest Üks;Ma mõtlema
noorte muusika;rääkija moesõna;esimese minuti;kasutusse Keele;uut sõna;Tallinnas Ja;peas õigekeelsussõnaraamatust;äratanud kaasa
sõnalt võrreldes;Einar Kraut;mõista väike;leidub keelekasutaja;arvatavasti osa;Tallinna juhusliku;ütleb toimetaja;õnnitlema Ühesõnaga
