EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Street Journali;Tema töö;kuulete eurotsoonist;selgitada eurotsoon;argument Kui;vasta eurosüsteemis;Ülekuulamine Ülekuulamise;tegelikult üks-üheselt
Manderly nägemusega;Portugalis Kuidas;eurosüsteemis mõelda;tegemisest Kursa;argument täna;eurotsooni Kriitikutest;Ülekuulamine alustab;aastat 12
Street Journal'id;sotsiaalne heaolu;eurotsooni jamadest;välistada eurotsoon;toimik number;rääkides eurotsooni;kuulete eurotsoonist;Lääne-Euroopa tsivilisatsiooni
Financial Times'i;võlavanglasse sattumine;Euroopasse mõtlen;meeskonnamängu jälgida;Sisuline argument;eurosüsteemis nii-öelda;euro näe;asja näha
Manderly nägemust;heaolu kärpima;mõeldav eurotsooni;Saksamaa selge;ideaal toreda;öeldakse eurosüsteemis;ülekuulamine alustab;hoidmine tähendab
tööõnnetuse mõtet;tähendab sotsiaalne;euro Eestis;Postimehes tegelikult;sisuline argument;eurosüsteemis mõelda;Eurotsoon alustab;majandustest toimub
föderatsiooni Süsteemis;eurosüsteemis nii-öelda;eurosüsteemis viga;porgandipeenar uuesti;Ülekuulatav number;nii-öelda eurotsooni;euro vastupidi;näidata Lääne-Euroopale
vastupidi Föderatsioon;kogub raha;seotud euroga;suudame jooksevkonto;risk ohtu;eurotsooni süsteemis;lõpuni eurotsoon;võib-olla Belgia
jõuda stagneerunud;Et kiriklik;küsimuse eurotsooniga;rääkides eurotsooni;risk vaatame;mõeldav eurotsooni;ütles euro;sattumine Lääne-Euroopa
Timesi Financial;Sellepärast raha;vaatame eurotsooni;roosamanna inimestele;nii-öelda ideaal;nii-öelda eurosüsteemi;euroga toimub;üks-üheselt sisuliselt
Journal'id Euroopa;aasta-paari eurotsoon;euroga toimub;väljend tegelikult;head erandit;eurotsooni kuulumine;eurost lahti;paarikümne aasta
loomulikult Föderatsioon;kasutades Kui;eurotsooni süsteemis;finantsdistsipliinikultuuriga hullemaks;tekitas vaata;kuulete eurotsoonist;Tänase ülekuulamise;ilmselt uue
tõusma majandus;tähendada eurotsooni;mäletan eurost;tublimad klassikaupa;ongi näiteks;eurosüsteemi võib-olla;euroteemadel räägib;teema üldse
bluff PÄEV;stiilis Ja;Euroopas pidu;SKP-st võlgu;argumente lihtsalt;eurotsoonist nii-öelda;eurodeks soovituste;tulebki sotsiaalset
