keyphrase;score
;1.0
võimalik;0.8229
töömeeleolu;0.8207
kultuurirevolutsioon;0.816
nõukogudeaegne;0.8126
küünlavalgusõht;0.8072
avangard;0.8072
enam-vähem;0.8056
täiuslikkus;0.8022
küsimus;0.802
cv';0.8013
separaat;0.8011
peipsi-äärne;0.7972
gümnaasium;0.7942
suveräänne;0.792
setumaa;0.792
ajaerinevus;0.792
kaadriarvestuslehe;0.7912
psühholoogiaekspertiis;0.7912
kaust;0.7886
sabedadedas;0.7846
tähendus;0.7815
üksildustunne;0.7805
tõelus;0.7784
võib-olla;0.7781
gorbatšovi-aegne;0.7754
üleliiduline;0.7704
suvekool;0.7703
toksimis;0.7682
antileninlik;0.7672
dimensioon;0.7671
autobiograafiline;0.7647
luudents;0.7635
vilistamine;0.763
kümme-üheteistkümme;0.761
vaim;0.7607
kesklinn;0.7592
pilt;0.7585
õppima;0.7568
sisukirjeldus;0.7558
mõistetav;0.7547
vanematekodu;0.7536
kudumine;0.7532
süüfili;0.7531
plastiline;0.7529
tartus;0.7525
paarkümmend;0.7521
tähelepanu;0.7509
-te;0.7493
referaat;0.7479
sügavam;0.7477
juubilar;0.7474
väljaandmine;0.7466
poeesiga;0.7451
raudbetoon;0.7449
vahing;0.7439
pildivaenulik;0.7438
väga-väga;0.7436
öeldud;0.742
argielu;0.7415
ettevõtmine;0.7413
eesmärk;0.7397
sadamateater;0.7395
psühholoog;0.739
liikmelisus;0.7387
leningrad;0.7376
teatriasi;0.7371
ühiselamu;0.737
puna-valge;0.7322
dressipluu;0.7315
rutiinne;0.7312
mõttetu;0.731
eluline;0.7284
kaasaegselt;0.7275
vitriin;0.7266
komparteis;0.7266
nõutiselt;0.7257
vabadus;0.723
lappidaarne;0.7166
leksikon;0.7155
varem;0.7153
palamus;0.7128
mastaap;0.7111
liupiim;0.7111
esmaabivahend;0.711
majakovsk;0.7092
veebruarikuu;0.7083
keemistemperatuur;0.7081
muudatus;0.7077
kaustu;0.7069
õpetaja;0.7068
käituma;0.7067
puist;0.7065
olukord;0.7055
talvevaheaeg;0.7055
keerukamalt;0.7044
vanemuine;0.7037
avaldatud;0.7035
tablett;0.7025
dollar;0.7021
hommik;0.7016
kuulsam;0.6992
lähestikku;0.6969
kättesaadav;0.6953
tähtsam;0.695
okupeeritud;0.6946
tagantotsas;0.6904
väljendama;0.6902
kool;0.6898
analoogiline;0.6897
määrama;0.6893
kurjalt;0.6883
sahtel;0.6864
kuivkäimal;0.6856
lõpuks;0.6844
sakraalne;0.6838
teravdatud;0.6829
jätkuma;0.6809
viitsima;0.6807
lahti;0.6773
mitmetahulisemalt;0.676
anekdootlik;0.6756
kirjeldus;0.6752
seoses;0.6726
punane;0.6708
aasta;0.6707
35;0.6705
lahing;0.6702
kevad;0.6684
kohus;0.6673
proosa;0.6661
joostud;0.6658
külg;0.6641
pisikene;0.6638
tuletama;0.663
tunne;0.6627
antileenindlik;0.6621
kolmeaastane;0.6617
kolmapäeviti;0.6597
paik;0.6583
nahk;0.6579
tähendama;0.6549
lavastanud;0.6515
naguniisugune;0.6486
kogemuslik;0.6485
esinema;0.6475
nimi;0.6459
esinemine;0.6428
lõpetama;0.6411
ekspertiis;0.6408
-st;0.6394
avaldus;0.6341
tore;0.6333
kord;0.6328
nov;0.6316
hälbinud;0.6295
hütsi;0.6263
algus;0.6263
valama;0.624
ajaleht;0.6231
peainsener;0.6223
sügav;0.6222
naerma;0.6204
esietenduma;0.6192
oluline;0.6187
lojaalne;0.6175
ootamatus;0.6156
vabastama;0.6143
agaseerimine;0.6106
harva;0.6084
seisnema;0.606
vaimustama;0.6054
vastama;0.604
abielluma;0.6028
kunstnik;0.6001
valmis;0.5962
tabel;0.5932
kaasa;0.5888
helisema;0.5888
kõlama;0.5843
valik;0.5786
kaine;0.5766
eksima;0.5735
uuesti;0.5724
kell;0.572
vähendama;0.5705
kuus;0.5646
tulemus;0.5578
samastama;0.5553
ettevaatus;0.5525
ootama;0.5494
kujutama;0.5415
ajastama;0.5209
sattuma;0.5207
kinni;0.5012
toime;0.489
jaan;0.4861
tegemine;0.4836
riielema;0.4686
ootamatu;0.4482
