EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
taristik Sydicy;muusikainstrumentide kõla;Lääne-Aafrika popmuusika;aafrikapärase rütmika;asja Need;maa rahvamuusikaga;Nigeeria muusikalisest;vahelugemisega Kogu
helistuudiad produtsendid;Paabomaal pühendus;aafrikapärase rütmika;mõndagi juttu;noorem Ta;kullakallis kuula;eikellegimaa Muusikali;osa rokkmuusikast
mõistetavused pretendeerivad;kõneldud Nigeeria;rahvamuusikaalase kogemuse;Muusikali sõna-;noorem Enam-vähem;mängin muusikat;Kambja muusika;aafrika traditsiooniliste
Craieti kultuuri;meloodilise teenused;suurem muusikuteseltskonnaga;kontserdi džäss;lootust valida;muusika tähendab;Lääne-Aafrika popmuusika;kaaslane õpetaja
Need asjaolud;ilmaletulek eriti;Aafrika kahtlemata;Selle Dallasest;elemente mitmekesisust;rahvusvahelist kõla;Mina maailmamuusikust;nii-öelda inimesi
tihti näotult;puturismi neutraalsust;võib-olla vastureaktsioonina;jõudnud tudeerida;valida kaasat;laulaks enam-vähem;Senegali muusikud;vastuolu kommenteerinud
nii-öelda inimesi;kasvas muusikuks;praeguseaegne popansambel;tänase Mina;pidevalt kujundatavas;täna sõnagallasebavama;sünnikohast Kambjast;kõla aafrikapärase
positiivism valdavalt;maalimuusikat Kangesti;raadio raadio;pala korda;asi kindlasti;seeläbi kontserdi;Aafrikast Euroopast;olenemata sellestki
maalil õnnestumised;ajast 80;uute laulude;noorem Ta;vormilt sisult;muusika salvestamiseks;Eikellegimaa Tere;veenvalt võrdlemisi
paratamatult kodumaal;Lääne-Aafrika kultuuride;Igatahes läänemaailmahuvilised;võrreldes paljude;paras positiivism;kõla uuemaid;Babamaal mängivad-laulavad;lörri maailm
