EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Sully õdedel;Minu õde;Amanda Hermiine;mees teadis;noorem noorem;pandi lapsega;pere lugu;rakendatud õe-venna
seotud pätiteoga;Ja töö;Tere kuulate;Aga emotsionaalselt;julgus filter;Reemanni lapsed;põlvkond Anne;Amanda võib-olla
õpetajad õpetajad;hakkaski kaduma;Reemann Epp;ütlesin vastutama;näiteks arvan;lapsepõlve meenutades;Kuidas Piret;nägime 11
füüsilised eeldused;matemaatikaõpetaja-metoodik natukene;pikkade juustega;õppetöö toimusid;filter maas;vaidlesin emaga;Ema seisukohalt;ütlesite täpselt
25 Aurora;tänav Jamie;Piret Aitäh;öeldakse arvatakse;Et ideaal;kolme lapsega;Amandaga võrdluses;võib-olla mängud
lihtliide 100;onju aastat;teatripeod hängimised;keskkoolis toetavad;head vanad;näitlejate peres;saatejuht Sten;kuskilt jälle
õppinud muusika;lapsed Davise;Ema seisukohalt;Ja väiksem;Need prohimised;tüdrukule kogemata;Minu õde;mäletagi aega
Amanda Hermiine;Võib-olla isa;sündmus lugu;seisukohalt kindlasti;no astud;karjumist vanemad;sündisin koju;hästi-hästi väiksed
kõndima vara;isaga hea;põhjusel Teatrikooliga;piirile Et;tütart noorem;rakendatud õe-venna;lapsepõlvest küsisid;10 voodis
erinevad Amanda;Lapsepõlves tore;põlvkond Anne;võetakse võeta;ongi hetkel;tüdrukule mehe;tütar täna;hetkel hästi
