keyphrase;score
raadiokuulaja;0.3654
üliõpilasfoorumine;0.327
nädalalõpukultuurika;0.2961
;0.2719
kommenteerima;0.2655
surnaline;0.2586
kalender;0.2567
õhutemperatuur;0.2547
tervitustelegramm;0.2354
stress;0.2336
C-klassipaar;0.2333
seljataha;0.233
mänguelement;0.2306
juunior;0.2273
sekund;0.2239
raekoda;0.2236
eestlane;0.2218
komsomoliaktiiv;0.2206
elektriteooria;0.22
Nõukogu;0.2159
keskkontserdisaal;0.2156
klaasikunstnik;0.2138
seisev;0.2121
harjutamisnorm;0.2081
sügav;0.2077
buss;0.2071
plakatinäitus;0.2071
orkester;0.2044
tootmine;0.2019
Rinlas;0.2004
meeldiv;0.1981
asepresident;0.1978
suulihaps;0.1975
ülikooliveresoonkakirurgia;0.1968
jaa;0.1963
väsimatult;0.1916
Krasnodar;0.1888
valve;0.1873
Brežnev;0.1866
lainepikkus;0.1861
1815;0.186
neutraliteet;0.1854
parlamendivalimine;0.1851
vähenema;0.182
382;0.1806
Oriool;0.1786
Tervishoiuorganisatsioon;0.1784
võidupäev;0.1784
Sakala;0.1782
Tuganova;0.1779
pensio;0.1777
Gaabriel;0.1745
vormivõte;0.1705
Leningrad;0.1702
ant;0.1692
põhisuund;0.1671
LINK;0.1669
neljandat-viiene;0.1667
Katrin;0.1629
suusatama;0.1627
korteripind;0.1613
1967;0.1591
julgeolek;0.1576
funces;0.1551
informbüroo;0.1549
vegan;0.1541
fašism;0.1538
venima;0.1538
Viljandi;0.1536
estraadietendus;0.1513
kaheksakümnes;0.149
relvakonflikt;0.1487
Franklin;0.1479
hegemoonia;0.147
Septšenkos;0.147
murdmaasuusataja;0.1468
Kesk-Ida;0.1457
sagedamini;0.1457
blokilanes;0.1442
Vladivostok;0.1442
puu;0.1437
Narva;0.1433
omistama;0.1431
Warren;0.143
infarkt;0.1426
Raul;0.1423
Sverdlovski;0.1412
juriidiline;0.1409
võrkpalliesindus;0.1408
maaomalitsusorgan;0.1395
profülaktika;0.1383
Golan;0.1381
vennasvabariik;0.1378
Peterson;0.135
diplom;0.1349
Minsk;0.1329
realism;0.1312
Altmäe;0.131
Töövõistlus;0.1288
teadvofeng;0.1281
Spartak;0.1275
Romney;0.126
Ühendriik;0.1256
Primorje;0.1255
lisa;0.125
koronaarklubi;0.1238
Patricia;0.1229
Kruusvall;0.1217
Marika;0.1209
kraad;0.1209
Agitreis;0.1206
Georgia;0.1188
individuaaltalupoeg;0.1179
Kuusk;0.1178
ANSV;0.1176
Šveits;0.1171
Düsseldorf;0.1167
Genialist;0.1164
loodetud;0.1161
Poolesajatöö;0.116
multifilm;0.1158
selgus;0.1158
raames;0.1145
Hiina;0.1142
Jakraide;0.1101
Toomas;0.1084
sealsamas;0.1065
juveelinäitus;0.1055
Tulard;0.1054
turismibaas;0.1053
Ginast;0.1049
Saproza;0.1048
Maatov;0.1043
Heerenveen;0.1037
Polütehniline;0.103
talupoeg;0.1027
Pedaja;0.102
Sofi;0.1004
lühiülevaade;0.1
paare;0.0996
koossechtšenkos;0.0989
Raudsepalt;0.0946
100;0.0928
Iraani-Iraagi;0.0925
Albaania;0.0925
NATO;0.0921
79;0.092
Partners;0.0916
mandustam;0.089
tubakatoode;0.0883
aju;0.0882
miljard;0.0879
Wordimask;0.0847
Kitzbühel;0.0845
lisaabinõue;0.083
S80;0.0806
Ivo;0.0794
Song;0.0786
Philadelphia;0.0782
maoles;0.0779
pommimänguvorm;0.077
Crystalfaar;0.0761
rahvuspark;0.0749
Poola;0.073
Mahhatshkala;0.0729
Arnold;0.0719
Minister;0.0713
Nõmoton;0.07
56;0.0699
Enn;0.0682
Eduard;0.0676
Ingemar;0.0646
Victornadiersa;0.0638
Lähis-ning;0.0618
Diablo;0.0568
Vändra;0.053
NLKP;0.0515
Gustav;0.0499
legend;0.0498
USA-poolne;0.0496
275;0.0493
Ludmilla;0.0476
Benjamin;0.0474
Puškini-nimeline;0.0435
Camp;0.0406
Maanortettal;0.0399
Kabul;0.038
Draamateater;0.0379
Disney;0.0307
Üleliiduline;0.0297
Kilvet;0.0289
Lembit;0.0252
Taavi;0.0191
Egiptus;0.0156
Saudi;0.0107
Dust;0.0046
Kinks;0.0041
Otepää;0.0018
Kiek;-0.0102
Akmeist;-0.0191
