EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Abdulli Gold;Inglismaa number;esimene singel;Minul muusikaajakirja;number ;nimetaksime nädala;nädala Top;11 nädalat
Rathy jõueiding;nädala edetabelit;muusikast täna;mängima rokkraadio;if no;nädala kehtiva;nädalat singel;12 kolmeteistkümnendat
Stapmil loving;kar Valhoya;räägiksin juulikuus;Ekspressi mängib;number See;ongi nädala;One nädalasse;tõusnud 19
Kim länhalm;möödunudnädalane number;nädalal esimest;kehtiva edetabelilõpp;number noomiva;nädala power;Uus singel;13 nädalaga
Charlingi Nõmarbaleras;Top kahtekümmet;juulikuus üldse;mängitud soositud;nädala number;nädalasse tuletan;singel esimest;10 nädalat
Arnation simmar;edetabeleid jälgida;singel nimega;üldse Euroopa;nädalat number;nädalat järgemööda;Ameerika edetabelis;number 13
special nimed;14 koha;Ja esimesel;katkestada Eelmine;29 number;nädala tipp;ansamblilt Ameerika;nädalal 12
antud special;Charlingi Nõmarbaleras;viiendal augustil;20 seitsmeteistkümnendalt;reedia if;nädalat edetabelis;nimilugu One;neli aastat
Man's püdindva;Heronilis 12;Ja nädala;seitsme nädalaga;tips inglist;Nii nädala;number üheksa;18 möödunudnädalane
EPavkai Hellel;printsi pätte;nimetaksime nädala;seitsmeteistkümnendalt leiame;number soni;nädalaga jõudnud;tippkümnesse Üheksandal;seitsmeteistkümnendale Kuid
Alisson Williamsi;Leipto Ning;nädala kuumem;Austrias hallid;number Ja;nädalaga See;edetabelis möödunudnädalane;vähem nii-öelda
about around;Hubble'i hitiga;nädala edetabelit;edetabelilõpp homme;power piks;nädalal koha;nädal ansamblil;12 nädalaga
