EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
lõpus second;Teie sotsioloogina;koolis klubikultuuriteemaline;raadiost mängiti;nii-öelda defineerida;rääkida klubikultuuri;sotsioloogina klubikultuuri;inimesed tegelevad
Prive's Aivar;noorsookultuuriks Aga;sotsioloogina klubikultuuri;keeklubidest üldse;alternatiivse mana;sotsioloogina klubikultuuri;popkultuurist klubikultuurist;võib-olla võib-olla
ground imago;klubikultuurikontekstis kaagis;võib-olla hipikultuuri;olulisi Tiitseisid;ground alternatiivne;koolis klubikultuuriteemaline;Teie sotsioloogina;sellisem võib-olla
mutant Disco;klubikultuuriteemaline popkultuuritund;mõtlen kultuurilises;käisid klubitamas;üldse defineerima;klubikultuuriteemaline popkultuuritund;klubikultuurist Me;Lääne-Euroopas riikides
underground väikese;Teine asi;head raadiokuulajad;teadis selgelt;paralleele tooks;täna klubikultuurist;klubikultuurist ütlesime;seoses üldse
mõtlen Ractarane;Eesti klubikultuuri;sotsioloogina otsisin;olulisem Tiitsail;intervjuust Is;klubikultuuriüritustel Te;klubikultuurist loomulikult;otsisin põnevamat
second Jaroslav;klubikultuur nii-öelda;käisite klubikultuuriüritustel;saatesse Raili;näiteks valida;eesti klubikultuur;klubikultuuriteemaline popkultuuritund;klubikultuuril seoses
subkultuurid öelda;natukene stiilitunnetus;muusikat Raadio;meenutusi Olete;jaotanud näiteks;klubikultuur autentne;räägime klubikultuurist;mitmeti seotud
Noftidzee nohik;narkootikumidega Te;kuskilt raadiost;Tähendab massikultuur;alternatiivne ande;rääkida ühiskonna;Aga klubikultuuril;rääkinud nii-öelda
põhimõtteliselt mutant;nii-öelda trahviti;Kuigi klubikultuur;räägime klubikultuurist;defineerima laiemas;klubikultuur muusika;klubikultuuriüritustel loomulikult;samamoodi Lääne-Euroopas
mõiste klubikultuur;Testis uimastitarvitamisega;näiteks Hollywoodis;defineerida meistri;mainitud ajuti;klubikultuur Tähendab;klubikultuuriüritustel Te;stiilitunnetus võib-olla
nii-öelda underground;jagasin ankeete;elektroonilise muusikatüüpide;tegelikult klubikultuuris;näiteks uus;avalikkuse klubis;klubikultuur klubikultuurikontekstis;kaugemale jäänud
