keyphrase;score
tabel kroonijuvesi int;0.8027
edukas crossover artist;0.7964
hitt andma glooria;0.7941
bänd jääm Latin;0.794
plaat evelane in;0.794
glooria Stefan kodu;0.7903
Numi staatus oskus;0.7873
albumine enita inf;0.7871
päriselt liituma kombinatsioon;0.7865
dessant vabanema president;0.7858
edukam hetk tabama;0.7844
in love uus;0.7841
pois esinema panustaja;0.784
ütlema kets onu;0.7839
artist tulek Emilio;0.7834
otsustama tõstma esile;0.783
karrane kauamängiv Destiny;0.7824
müügiarv mitmekordne plaat;0.7819
president John F;0.7816
love uus versioon;0.7812
aitama laulma näiteks;0.7808
hittsingel Chastena they;0.7801
algus kõlama kong;0.7793
ala hoidma side;0.7791
paluma Johannes Paulus;0.7788
evelane in love;0.7785
uus album 996;0.7783
kuulus lauldud Let;0.778
kamin euro taak;0.7773
ilmuma tohutu tempo;0.7772
vang vahetus teenima;0.7767
kalduma popplaat disko;0.7766
vigastus arst hirm;0.7765
numi tekkererr säravam;0.776
hing rütmika veri;0.7757
Kuuba president Fulgence;0.7755
maailm hitt andma;0.7752
they Ester pan;0.7751
paluma emiilia andma;0.775
tabel album laid;0.7749
ansambel koosseis toimima;0.7749
Gloria Stefan uus;0.7744
üha uus uus;0.774
uus suund 1975;0.774
elitengvjuu edu andma;0.7736
siga laht dessant;0.7733
tantsuhitt tagama edu;0.7729
tantsurütm sündima Estefon;0.7728
enduvas pääd Boy;0.7721
tohutu tempo üha;0.7718
seeläbi parim latiino;0.7716
president Fulgence Batista;0.7707
Gatsbow veis sume;0.7707
parim latiino album;0.7701
nimi Gloria Stefan;0.7697
laps naiip sünd;0.7696
tempokalt nakatav Singlite;0.7695
aeg primitiivne album;0.7694
pala räpp laul;0.768
näima 1984 aasta;0.768
100 müüma artist;0.7678
album Grammy Hispaania;0.7678
ime glooria Maria;0.7676
panustaja klooria bänt;0.7674
andma hea nõu;0.7672
langema glooria isa;0.7671
New York arst;0.7669
lugu vikk Robinson;0.7666
helikopter New York;0.7665
nädal müüma jälle;0.7664
nimi solist nimi;0.7662
miil glooria suhe;0.7657
