EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
deckarty kooliõpetaja;erakonna juhtimisega;soome-ugri kultuuripealinnaks;seitsmeteistkümne kraadini;näiteks liikuma;tänase valitsuse;tuua võimupartei;päevakaja võtab;konverentsiga käsitles
õues õuesõppetunnid;suudate sotse;soome-ugri külade;samamoodi tulevikus;nii-öelda programmi;ossinovski sotsiaaldemokraadid;koalitsioonis valitsuslaua;pühapäevast päevakaja;kraadini lõuna-eestis
õpetajate õpilaste;valitsuspartnerite esimehed;õhutemperatuur tõuseb;käsitleb balti;usa president;erakonna juhtimisega;erakondade esimehed;kirjutas peaministri;päevakaja võtab
silve grabbi;tõsisemalt sotsiaaldemokraatliku;sooja kuus;19 kraadini;programmi büroo;päevakaja võtab;leiab nädalakommentaaris;sildami nädalakommentaar;terrorirünnakuga vahistatud
soorunza südamekool;jagavad tehtut;kaheksanda aprillisündmused;tähendaks seitsmekümneprotsendiline;projekte programme;ühiskonda kõnetada;erakonnas arutletud;esimehed peaministriga;erinevad soome-ugri
deckarty kool;töine liitlassuhetes;ootused soome-ugri;nato küberkaitsekeskusega;alice kindlasti;juhtimisega täna;kohtumisi toimunud;kuus päevakaja;kohtumisi toimunud
vastuvõtu washingtonis;liikuva külma;sünnipäeva rõhutamine;tiitlile kandideerides;käsitles uneprobleeme;sotside erakonnas;ossinovski sotsiaaldemokraadid;lugeda uudisteportaalis;aasta soome-ugri
alice haav;töö- terviseminister;vihma õhutemperatuur;leiab nädalakommentaaris;esmalt tekib;leiab teated;foorumil valiti;trump kirjutas;soome-ugri maailmast
ülle promic;räägime tervisetendusest;külade foorumil;kooli personalile;president bush;erakondade esimehed;juhtimisega täna;11 räägime;väljakutsele soome-ugri
aktiivsust deckarty;viimane ajalooline;soojanevast ilmast;koolis üldise;jess näiteks;nädalakommentaar käsitleb;erakonna juhtkonda;päevaks 16;ootused soome-ugri
