EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;keelpillimängija;orkestrist;tähendab;;kontsertmeister;muusikakeskkoolis;jõulukontserdist;jätkama
abonoment;euroopas;muusikaharidus;ameerikasse;symbol;solistikarjäär;eestis;soolokontsertidest;kontsertmeister
arkanšellogorelli;allegro;muusikakeskkoolis;saksamaakontsert;moment;gerretz;solistikarjäär;keelpillimängija;muusikaharidus
pealtvaateossa;koostööd;muusikud;parteipiletit;laste;eestis;lätlastele;orkestrinädalased;vene
lõviosa;keelpillikvartett;kontserdid;viiekümneseks;anname;heliloojad;muusikaharidus;viiulimängijad;eesti
kuopios;kammerorkester;kontsertmeister;seitsmeteistkümnega;taskus;lätlastele;õppejõududeks;muusikakeskkoolis;probleemi
tšehhoslovakkia;korras;organiseeritakse;reisidest;interpreteerimine;muusikakeskkoolis;viiulimängijad;kontsertmeister;kolme
võistlus;keelpillimängijate;gerretz;statsionaarselt;programm;viiulimängijad;kammerorkestrist;solistikarjäär;ettevõtmine
väsisin;orkestrit;konservatooriumi;viiuliklassis;kindlam;dirigenditööd;muusik;kontserdid;ühiskondlik-poliitilisest
kujunemisteist;helistanud;kursused;pealtvaateossa;sidemed;koorilaulmine;klassiruumi;klaverikontserdist;võtan
keelpillimängijad;enamuses;kammerorkesterit;ebameeldivam;probleem;muusik;viiuliklassis;heliloojad;bussijuht
põhimõtteliselt;realist;aastatega;välisriigis;tähendab;konservatooriumis;gerretz;viiekümneseks;imelikud
researchi;suudab;mozart;soolokontsertidest;realist;õpilastega;õpilased;kammerkooriga;viis
küsimus;kammerkooriga;klassiruumi;organiseerima;anna;divertismendist;klaverit;muusiku;võib-olla
