EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;sport;õhutemperatuur;seitsmekümneprotsendiline;;esimees;sotsiaaldemokraat;võtma;riik
õuesõppetund;lisa;arvuti;reguleerima;personal;sotsiaaldemokraat;võimupartei;nädalakommentaar;jätkama
jõuluturg;koht;üksikküsimus;aprillikriisijärgne;partner;poliitiline;peaminister;Päevakajaaeg;sotsiaaldemokraatlik
tervisetendus;kell;tugevdama;Berliin;uneprobleem;samm;kandidaat;Toomas;süüdistama
ovaalkabinet;tervis;nädalakommentaar;sotsiaaldemokraat;meeter;valitsus;koalitsioon;nii-öelda;tundma
lõunakaar;ennetama;surve;Soome-ugri;roll;terviseminister;vabariiklik;Soome-ugri;Bush
küsimus;meedia;plaan;tervislikult;asum;vastutus;liige;juhtuma;öö
lipulaevaüritus;sotse;ootus;meedia;terrorist;aeg;foorum;uudisteportaal;Putin
alkoteema;lähtuma;kuus;langema;andma;süsteemselt;tervisekomisjon;toimetaja;südamekool
Washington;motivaator;organisatsioon;Mari-Liis;promic;sotsiaalne;juhtimine;aprillikriisijärgne;töötama
Al-Assad;aasta;Ossinovski;vanemspetsialist;programm;rahulolematus;tegevusaasta;kahjuks;pärastlõuna
USA-poolne;areng;sünnipäev;väga-väga;aspekt;muutma;valitsus;Loode-rääkima;Süüria
tuumalinn;hea;Obinitsa;pilvisus;fakt;erakond;liikumine;valitsuspartner;politsei
Lõuna-Eesti;korraldama;;armee;probleem;toetus;Päevakajaaeg;seitsmekümneprotsendiline;võimupartei
südamekool;terviseetendus;areng;au;kell;peaminister;aprillikriisijärgne;Setomaa;mõtlema
