keyphrase;score
Ain-Alar;0.4327
Ainaar;0.4193
alane;0.4061
hingamine;0.3871
kuulduma;0.3754
aeramen;0.3639
raadio;0.3628
iga-aastane;0.3625
staadion;0.3562
suusataja;0.3531
naeratama;0.3502
lihtne;0.3444
lõõgastumine;0.3409
Allar;0.3344
Johanson;0.3343
sündmus;0.3328
harrastaja;0.3293
treeningvõimalus;0.3285
eestlane;0.3273
sarnane;0.3264
ajakirjanik;0.3257
võib-olla;0.3243
adrenaliin;0.3237
naljakam;0.3237
võistlustav;0.3237
jaanuarikuu;0.3225
vanusegrupp;0.3222
aktiivne;0.3221
Austraalia;0.321
kutsuma;0.3203
alustama;0.3188
Ironman;0.3157
osaleja;0.3136
saal;0.3129
lipsama;0.3123
Alariks;0.3109
keskpaik;0.3101
jõuluturniir;0.3089
väljakutse;0.306
laulja;0.3059
valima;0.3051
tänulik;0.3005
aitama;0.2997
maraton;0.2995
sellealane;0.299
istuma;0.2982
mõtlema;0.298
kaks-kolm;0.2979
ühendriik;0.2977
tuuline;0.2963
teater;0.2963
ain;0.2959
maailmameistrivõistlus;0.2958
väike;0.2956
laager;0.2955
homme;0.2948
Kanaar;0.2944
ujumine;0.2931
tavaliselt;0.293
tehniline;0.2916
külmetushaigus;0.2901
kõrge;0.2885
ookean;0.2873
viimane;0.287
triaater;0.2867
loomulik;0.2851
jaa;0.2851
lähenema;0.285
saar;0.2849
vaatevinkel;0.2842
ootamine;0.2841
vesi;0.2841
sporditäht;0.2838
aeg;0.2837
süsteem;0.2831
alakivipallur;0.2823
klubi;0.2821
finishijoon;0.2816
virvarr;0.2813
täispikk;0.281
distantne;0.2798
lahti;0.2794
Jaan;0.2778
hästi-hästi;0.2773
vastus;0.2759
vulkaan;0.2756
hapnik;0.2751
kahtlus;0.275
põhjus;0.2749
Tallinn;0.2732
nädal;0.2723
mitmekesine;0.2716
igav;0.2696
uus;0.2695
tervis;0.2681
süda;0.268
turistina;0.2677
häiritud;0.2676
materjal;0.2671
efekt;0.2655
;0.2647
motivaator;0.2633
ratas;0.2609
jonnak;0.2594
vastupidavam;0.2579
auhind;0.2574
kvalifikatsiooninumbe;0.2566
armastama;0.2561
trenn;0.256
ajutine;0.2559
Albert;0.2555
seri;0.2532
Armin;0.253
emotsioonibaas;0.2528
traagiline;0.2528
pall;0.2528
Sõber-tuttav;0.2526
klišee;0.2518
Raiend;0.2514
aru;0.2505
energia;0.2501
optimaalne;0.2497
plaan;0.2488
tõestama;0.2477
võtmepäev;0.2475
kilomeeter;0.2463
silm;0.2456
kaheballoon;0.2442
teisisõnu;0.2424
kasutus;0.2422
siseorgan;0.2413
Põhja-Euroopa;0.24
Heino;0.2397
profiil;0.2371
raport;0.2358
koostöö;0.2316
hurra;0.2303
autahvel;0.2296
eliidis;0.2258
rääkinud-kirjutamu;0.2256
2002;0.2235
siiamaani;0.222
Lanzarote;0.2213
rokk-kontsert;0.219
paunküla;0.2156
Andrus;0.2151
Anstrunk;0.2135
Etonis;0.2131
kogunenud;0.2103
readlett;0.2095
ihkama;0.208
õde;0.2078
Starrastel;0.2072
portsjon;0.207
Caniaks;0.2052
komplekstreening;0.2048
Veerpalu;0.2014
Levandi;0.199
kava;0.1972
vabariik;0.1942
seljataha;0.1938
150;0.1915
vormiajastus;0.1907
lisa;0.1905
94;0.1903
põhikaotus;0.1899
prügikastialane;0.1894
madonna;0.1878
olümpia;0.1856
kummaline;0.1837
Kristjan;0.1835
Sõjaväeealine;0.1818
Jüri;0.1794
Sult;0.1789
rabelema;0.1772
Havai;0.1771
60;0.1759
Calgary;0.1686
Marko;0.1662
maaeluminister;0.1662
8;0.162
kivi;0.162
Balti;0.1521
MK-etapp;0.1493
paradii;0.1471
Beater;0.1467
kummipumpamine;0.1396
CC;0.1392
MM;0.1384
sõitsiviisorementideljas;0.1359
Golden;0.1353
vandenõuteooria;0.1348
tomat;0.1321
Khaled;0.1316
Nool;0.1277
Piiv;0.115
Ojaste;0.1128
Ricotellaja;0.0958
Detsember;0.084
Jendervjuuska;0.0613
