EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
põhimõte väärtushinnang;kirik Tallinn;hea kirikuaasta;tänane peapiiskopp;suutma number;kirik erakond;kirikupoliitika küsimus;Eesti Evangeelse;võib-olla kirik
suurim madalseis;spirituaalne pastoraalne;Viilma kirik;algama veebruar;teadma argument;kogudus jääma;peapiiskop pikk;riigikirik täna;Lääne-Euroopa kirik
Viilma kirik;erakond ülene;uus valitud;protsess käigus;motiiv argument;peapiiskopp valimine;kogudus Tallinn;Urmas Viilma;mõtlema inimene
natukene tegelikult;osalema poliitika;saade algus;dieet järjekord;laud programm;noor vaimulik;sõpruskogudus pühakoda;kursimuutus naisvaimulik;ütlema jätkama
varem nimetatud;tsölibaad siseoma;tühjenema küla;minut esimene;argument igalüht;vähem õigeusklik;kogudus jääma;presidendipere kindlasti;abielu kristlik
õpetaja aasta;määrama suund;vähem õigeusklik;inimene noorem;noorem inimene;aktsepteerima homoseksuaalne;traditsioon loomulikult;peapiiskop Urmas;tulevane kirikuvalitsus
elu stuudio;elupäev kinkima;osa kirikumissioon;eesmärk kampaania;andma selge;taas pühapäev;abieluõpetus riik;kogudus ülemõpetaja;kirikukogu liige
kinkima võimalus;Pärnu-Jaagupi kirikuõpetaja;uskuma vastus;paistma üheskoos;probleem aus;avameelsus neljapäevane;lähiaastakümme olenema;laulja kirik;20 aasta
kohustus Kivirähk;tekkima sajand;Evangeelse luterlik;võti ilmselt;probleem vastavalt;Viilma abikaasa;õpilane religioon;Narva kirik;ülene väline
laev pind;Kivirähk ütlema;oluline hoone;konservatiivsus otsustama;hea partner;põhjus katoliku;valima juht;rahvaloendus luterlane;ütlema õpetus
kirik tõsi;kirikukogu väljendama;küsimus pall;liberaalsus panema;nimetatud programm;külaline vastvalitud;vaimulik lõpetama;Viilma sugulane;võib-olla kuskilt
lõpp suur;õnnestuma õnnestuma;kandidaat võib-olla;kreen laev;prioriteet dieet;rahvas suhtumine;uus vaimsus;Sander ütlasedassessor;kinnitama jätkama
niipea Facebook;juhtima presidendipere;negatiivne teema;Eesti evangeelne;kompleks erinevus;toetama piibel;Kristus muutma;näiteks Ove;ilmselt probleem
Urmas Viilma;laulatus seksuaalsus;varasem debatt;100 kool;advent ;Riigikogu toetama;tähtsus homoseksuaal;vaimulik osalemine;Tallinn probleem
tänane rahvaloendus;ootama agend;linn linnapea;Kristus muutma;seoses tegelikult;loopima Tallinn;ülem karjane;pühakoda piisav;säilitamine riik
Eesti 100;vaimulik Ena;ootama kursimuutus;minister võivassessor;aeg Hitler;ristisurm ülestõusmine;kõvemini piibel;autonoomia kirik;hoidma nii-öelda
linn linn;vaimulik lõpetama;piibel piibel;võib-olla keerulisem;andma aru;jumal arm;rahvas suhtumine;liikuma Eesti;riik ilmselt
uus peapiiskopp;kirikuelus valgus;muutma põhiküsimus;sugulane luule;negatiivne teema;Eesti erinev;juhtima presidendipere;neljapäevane kahekõne;natukene tegelikult
samm 2016;uskuma vastus;liige olukord;nautima hetk;esmane roll;tähendus aastasada;ideoloogiline taust;uskuma Kristus;kirik Tallinn
liberaalsus konservatiivsus;väärtus pärand;valgus varjukülg;poliitik leidma;ütlema ütlema;ühtsus taotlus;valima uus;ülestõusmine kinni;muutma seisukoht
toimetaja Meelis;kiri muutmisvõimalus;homoseksuaal heteroseksuaal;spirituaalne pastoraalne;riik näiteks;küsimus kodu;kantsler Urmas;ilmuma Pärnu-Jaagupi;veebruar 2015
abikaasa Egle;kirikuõpetaja käima;näiteks Ove;aasta osa;andma naisordineerima;probleem küla;rääkima hääletama;piibel piibel;partner nõu
tugikodu kogema;kirik oluline;tähendama ülikool;algama uus;kodu aeg;küsimus varem;kindlus naine;lunastustöö ristisurm;seisukoht kirikuseadus
veebruar homoseksuaalne;äraootavalt heatahtlik;raadiokuulaja luule;2015 Eesti;programm magama;Euroopa kontekst;minister võivassessor;ordineerimine esimene;Riigikogu valimine
osalemine poliitika;Facebook Twitter;inimlik inimene;rõõm tugikodu;liberaalsus panema;koalitsioon hea;kursimuutus naisvaimulik;Evangeelse luterlik;täna luteri
mittekandideerimine riik;tunduma tulemuslikum;rist täna;kirik rüpp;aus ausus;vaimne spirituaalne;küsimus täna;20 inimene;Ida-Euroopa maailm
Hermanni nimi;homoseksuaalne vaimulikult;pikem tee-käija;tähele panema;viimane voor;avalikkus tunnistamine;hea jumalanna;tegelikult varasem;aktiivsus riik
kapp kapp;ajalugu võrdlema;korduvalt korduvalt;no jutt;uus ülem;aasta vaba;raadiokuulaja küsima;linn linnapea;varem nimetatud
asi aeg;jätkama kogudus;protsess käigus;ometigi näiteks;jumal arm;haarama haarama;nägema uskuma;inimene otsustaja;kool 10
maja oluline;ellujäämisõpetus jõulueelne;Skandinaavia Lääne-Euroopa;programm magama;kontakt jakkama;päev naine;ausus oluline;parem jätkama;tunnistamine probleem
tegelikult õpilane;elu elu;lahkunud ravitseja;esimene raamat;saavutama häälteenamus;panema kiri;abielg endiselt;Eesti partner;abielu täna
vähenema liige;probleem vaatama;aus ausus;uskuma otsene;osutuma vale;seadus tänama;jagama erakond;madalseis eestlane;üldse üldse
irooniliselt mõnitavalt;kindlus andma;Narva nimi;suund prioriteet;amet seadma;suutma suhtlema;konservatiiv Ove;2015 Eesti;seadus Riigikogu
riigiabikirik vajama;täna siiamaani;õpilane kannatama;pärand päev;andma aeg;endiselt tähendus;taas pühapäev;hoolia süda;praktika õpetus
foon hoidma;raadiokuulaja küsima;Viilma külaline;Eesti 100;vale alus;paluma hääletamine;jõulueelne aeg;suund lähiaastakümme;pikem tee-käija
huvi ilmselt;seoses tahe;elupäev kinkima;hea partner;uus vaimsus;institutsionaliseerima leitud;mõtlema erinev;kandideerija tänane;kirik minister
eksimus heatahtlikult;saade panema;alus ajakirjanik;kirikuelus valgus;eksima ummik;tegevus poliitika;vähenema liige;advendipüha inimene;ometigi näiteks
osas suhtuma;tase aktiivsus;raamat ilmuma;maakond Eesti;aeg esimene;arvama uskuma;esimene advent;käima naaberküla;noorem inimene
täna luteri;registreerima praktika;laad ideoloogiline;ellujäämisõpetus maailm;moment abielu;nädal jääma;omavalitsus järelejääma;nimetatud programm;tee-käija aasta
saade ütlema;traditsioon peapiiskopp;vaimulik Ena;sisu kasutama;inimene pere;õige aeg;2016 -st;hammas kuidagimoodi;õpetaja Urmas
elus värske;pädev võib-olla;asuma muutma;moment abielu;panema toimetaja;omavalitsus tasand;panema toimetaja;inimene seisma;kirikupoliitika küsimus
tegemine periood;õpetus täna;veri uuendus;aeg 20;suurem ind;toimetaja Meelis;Riigikogu toetama;Popular raadiokuulaja;suur kirik
suhteliselt samane;tunduma laiaulatuslik;abieluväline praktika;probleem Narva;korduvalt korduvalt;tähelepanu võrdselt;põld teenimine;alus ajakirjanik;rääkima homoseksuaal
kord kirik;töötama kirik;foon hoidma;seitse viis;osa noor;samm 2016;avameelsus neljapäevane;silm Andres;Eesti üldse
vale alus;aasta järjest;toomkogudus õpetaja;hetk muutma;uskuma otsene;aktiivne iseküsimus;pikkaajaline autonoomia;kasutama sisu;kirik soovitus
hea kirikuaasta;lõpetus meetod;noortetöö tase;tunduma kindlus;sarnane probleem;jääma Baltikum;põlvkond kandideerija;valmis moment;omama tähtsus
omavalitsus järelejääma;põhjendatud kindlus;aasta 25;samm 2016;lava panema;algama veebruar;vastutus võtma;saavutama häälteenamus;muudatus seisukoht
poliitiliselt aktiivne;institutsioon tahtma;abikaasa Egle;toetamine kindlasti;asi aeg;naine seksuaalsuhe;mõte institutsionaliseerima;seitse viis;no tähelepanu
palvetama küllap;võtma tänane;kantsler Urmas;jääma aeg;agend andma;siiamaani kindlus;seoses tahe;maailm nõndanimetama;no küsimus
sarnane probleem;võimalik pääsema;operatsioon kirurg;aasta kirik;tunduma kindlus;praktiliselt grupp;riik muutma;missioon siht;arvama uskuma
