keyphrase;score
ideaal andma luuletus;0.8016
jaotama näiteks laul;0.7988
hull 100 ilus;0.7975
praktiliselt jaotama näiteks;0.7955
andma luuletus mõistmine;0.7938
üldse no vorm;0.7936
esindav näide andma;0.7927
saatus summa korrutama;0.7923
interpreteerima vaikus maltama;0.7919
uskuma komme inimene;0.7915
lakkuma ant no;0.7912
unustus viimane sõna;0.7912
aimus sosistama sisendus;0.7908
eriline eriline saamislugu;0.7892
kannel uus armastus;0.7888
põhimõte ideaal andma;0.7885
varasem ühesõnaga võimalus;0.788
tinglik uskuma komme;0.7879
AS XY uskuma;0.7879
no vorm hilisem;0.7879
andma tõlkija võib-olla;0.7877
armastus kannel uus;0.7876
luuletus interpreteerima vaikus;0.7875
leidma saatus summa;0.7874
suhe selgitus elu;0.7866
võitma jälle imetlema;0.7862
asjaolu sügavam võib-olla;0.7857
vorm hilisem käsi;0.7856
raamat otsekohe seoses;0.7854
nimetäht luuletus tekst;0.7851
esitus võitma jälle;0.785
mõistetav no näiteks;0.7849
luuletus tekst otseselt;0.7848
tekst otseselt mõte;0.7842
samanimeline maal vaatama;0.7842
esindus luuletus valimine;0.7842
saade tahtma laiem;0.7841
võimalik variant tekkima;0.7839
põhjalikumalt vaatama sõna;0.7839
ühendav ilmselt võib-olla;0.7838
niiviisi valima terve;0.7837
noor armastus kannel;0.7837
luule esindav näide;0.7834
panema raamat näiteks;0.7833
materjal lausa anonüümne;0.7829
tulevik aimus sosistama;0.7828
laiem tahtma inimene;0.7828
niiviisi nimetama laul;0.7828
inimene erinevus vanus;0.7825
asi näiteks luuletus;0.7825
laul aeg noor;0.7821
natukene laiem suutma;0.7821
Muru luuletus interpreteerima;0.7819
taotlus tingimata parim;0.7819
kannel mängima saatus;0.7819
eriline saamislugu eriline;0.7819
originaal panema raamat;0.7819
pakkuma tahtma kujutatav;0.7818
möödunu tulevik aimus;0.7817
suunduma valvama impeerium;0.7816
inimene kaks jagama;0.7816
taust pealkiri saatus;0.7814
laulik suhe selgitus;0.7814
vajama natuke selgitus;0.7813
nimetama laul tegija;0.7812
ant no taotlus;0.7811
vaatama vaenlane side;0.7811
luuletus valimine leidmine;0.7811
kaks jagama paljalt;0.7811
andma jälle tahu;0.781
surmkümmend suudlus hull;0.781
siduma no tinglik;0.7809
8899 noor armastus;0.7809
varasem viitama vahest;0.7809
luuletus andma jälle;0.7809
mängima saatus käsi;0.7808
laiem suutma vihjama;0.7808
võimalus kogumik kokkupanek;0.7801
näiteks looming natuke;0.7801
mõistatus selgelt ütlema;0.78
tuletama meel hilisem;0.7799
muutma sügavam luuletus;0.7799
sõna-sõnalt arvama esimene;0.7797
kuuluma nimetäht luuletus;0.7796
nägema murre kogumine;0.7795
saamislugu eriline vastuvõtv;0.7794
antud keel antud;0.7793
