keyphrase;score
rannarahvad maailma meretõus;0.863
tõuseb lausa merest;0.8501
meretõus kolmandana tugitoolis;0.8471
veetõus kõrgem mõjuvadki;0.8436
kümmekond aastat rannauurijad;0.8422
eesti rannikule rajatakse;0.842
ühesõnaga mererannas hüdrotehnilised;0.8418
kokkuvõte maailma liivarandade;0.8416
komisjonidest tegeleb rannikutega;0.8398
ehitame pikki jõe;0.8396
sinnamaale häda suurvesi;0.8382
probleem üksibatsioon rannas;0.8373
100 sadama asukoht;0.8372
vaadata vaatame rannajoon;0.8372
rannad muutuvad kivisemaksest;0.8363
meri soojaks sajameetrine;0.8347
ühesõnaga maailma klimotoloogid;0.8345
ütleks randadele öelda;0.8344
põhjamerest raskelt eutrofeeruva;0.8344
tavalisest merepinnast 1;0.834
200 taani läänemereosas;0.8339
põhja-eesti pankrannik tõuseb;0.8324
liivarand esimene signaal;0.8324
kasvuhooneefektist tohutult räägime;0.8323
lõppkokkuvõttes kõrgemal jõed;0.8323
kuskohalt tõuseb maapind;0.832
mererannikul rääkisime maakeral;0.8318
poldritega eriliste superrannakindlustustega;0.8315
valesse rikkusime ranna;0.8311
tsemendile ütleme ehitajatele;0.8311
sissejuhatuseks jätkaksin geoloogilist;0.831
päevakorral tookord kaluritel;0.8308
tõuseb ütlesin tormid;0.8305
randa arvestama rootslased;0.8302
epohhiloovaks maailmaranda tooriumis;0.8299
sääretaolist saar prognoosidega;0.8292
veepiir eesti põhikaardiga;0.8291
sadamakuulid tegelikult muutsid;0.829
territooriumitele täieliku kriisiseisundi;0.8283
randvere tekitatele sünnitatud;0.8279
audru polder näide;0.8276
inseneribüroos merin tegeldakse;0.8272
mereveepeegli pind vähenes;0.8269
60 kinode rannast;0.8267
millegipärast leebem läänemereosas;0.8265
orviku geoloogiadoktor 30;0.8262
pikemalt mõtlemata mere;0.8262
muudatustest koduväravas liivarand;0.8261
eelneb kaarel orviku;0.826
narva-jõesuu hea idee;0.8259
õigupoolest ründeveepiiri ujutatavad;0.8253
rannaluited kohutavalt rahulikult;0.8253
raadio punases stuudios;0.825
meeletu tõus hollandis;0.8248
koha kaitseme suuremat;0.8247
versiooni kaspia merepõhi;0.8247
ametnikud maa pinnakerkimine;0.8244
maailmakaardilt maismaad 15;0.8238
näiteks häädemeestetagune tallinn-riia;0.8237
keskkonnaministeeriumi korraldatud nõupidamisel;0.8233
rannarestoran praktiliselt liivaranna;0.8231
politseid asjad meri;0.823
ähvardavam prognoos alguses;0.8223
mandrijäätumise 20000 aastat;0.8219
tõusnud lävidsin välismaalastega;0.8219
saaremaal järve rannas;0.8217
juht sisendada sadama;0.821
hiidlinnadest tuttavaks rääkisid;0.821
kaljumüraka näinud laevaga;0.821
supelhooned puhkekodud vee;0.8204
2100 armastame keskmisi;0.8202
aastat veetase 120;0.8201
30 protsenti maakera;0.8201
vaadata mustamäe paneelmajast;0.8198
kanalid meeter sügavamaks;0.8197
mageveehorisondid muutuma soolaseks;0.8196
võtame mandri aafrika;0.8194
10 sentimeetri tõuseb;0.8192
tänapäeval kõrgusjoon 1;0.8188
mändjalajärve supelrand ainuke;0.8183
võitjale vesi maastikuveri;0.8183
nojah täielik uudis;0.8174
1980 80993 kaasa;0.8171
ütleme kanalisatsioonitorustikud puhas;0.817
esimeses raadiomängus keskkond;0.8167
kõrgemale tavaline kraavikene;0.8166
vastukaaluks kuuleme jätkame;0.8165
talvel jäämereranda kaitseb;0.8164
14 meetrit akvatooriumi;0.8164
kohalikud teadlased valmis;0.8162
ütleme kuivemaks kuivemaks;0.8159
kvaliteet rannas tore;0.8158
hetkel probleem rahvuselised;0.8157
koosolemisest tugitoolides loodame;0.8155
nimelt nõu pikilugu;0.8152
maa kultuurivee juhtimise;0.8147
jälgida konverentsil okeaania;0.8141
orviku uurimistöödejuhataja projektijuht;0.814
mõõdulatti tõstnud rusikareegel;0.814
tõusma tõepoolest 77;0.814
karjapoisist kõrge ministeeriumi;0.8138
hädaolukordades lihtsalt lasevad;0.8136
valmis uus sõda;0.8136
roomassaare jahisadamapaberite tegemine;0.8135
toomas tähendab kroonstati;0.8134
veetaseme põlluveetasemevahe ühesõnaga;0.813
sakslased hollandlased paatidega;0.813
loodusliku režiimi kaheks;0.813
44 aastat järjest;0.8129
300 meetrit kaitsetsooni;0.8129
kliima jahenes 1906;0.8129
poldreid pumbajaamad projekteeriti;0.8128
uuteks deltadeks uuteks;0.8126
rääkisime kolme põlvkonna;0.8121
laine laine erakõrge;0.8119
rahvusooper arvamus rahvusooperialune;0.8116
sambad tegemine põhja;0.8115
naiste nimedega orkaanid;0.8114
toimuvad jumala inimestest;0.8113
pinni täpsemates maakoor;0.8113
tõuseb suits no;0.811
mees ruttu-ruttu sealsed;0.8108
jääkuhjasid lõhkusin viimased;0.8107
reageeringut euroopa põhja-ameerika;0.8107
pakutame käisime 400;0.8103
sajaaastased pumbad töötavad;0.8097
hüplevad kividest rääkimata;0.8092
täna õhtul päevakaja;0.8087
soome lahega kuulajaskond;0.8086
troopikaaladel esinemissagedus suuremaks;0.8085
teele no millegipärast;0.8081
vaielda asjatundjad kõnelevad;0.8078
tammidega territoorium tammid;0.8076
loodusprotsessidesse nutame pisaraid;0.8074
rahvusvaheline randade uurimise;0.8073
põllumaad sajaprotsendise põllustatud;0.8072
mõtlen täpselt autorid;0.8064
põhjustanud inimene osooniaugud;0.8063
peegeldab selgesti eesti;0.8062
prognoos rahvastik tõuseb;0.8061
rahvaste organisatsiooni soovitused;0.8061
teema suur pealkiri;0.806
inimene rahus merega;0.8057
inimene pressime parasvöötmes;0.8057
moodustatud junet piraamas;0.8048
näiteks korallid korallrifid;0.8044
kraadi vaatame aknatagust;0.8043
raudtee langenud kukkunud;0.8041
peetrit veneetsia täielik;0.804
18 sõnast talvele;0.8039
uurimistöid kosoonustaja metallrõngad;0.8035
eriti raha tolleaegne;0.8034
suvilakrundi edasimüük lihtsalt;0.803
tormid tekivad jaanuaris-veebruaris;0.8025
järsk järsk kaljusein;0.8019
