EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kandma;raadiokuulaja;üksiksupipurk;;kohalviibimine;paaripäevane;saatejuht;üht-teist
hädapärasem;mäng;kuulaja;seitsmeteistkümnes;zero;saatetund;lõunasadam;raadiojuma;puhastama
stampküsimus;kirjanik;kuulmine;ebapraktilisem;element;külaline;täna;raadio;töötama
tähelepanuväärsem;rahvakultuurieluvedaja;saatejuht;sajaprotsendiline;tool;tänna;tänapäev;rääkima;liha
lõpmatus;pood;keskväljak;saatejuht;manner;kuulma;laulupäev;vikerraadio;lille
lõunasadam;muusika;vaataja;veeniilk;pass;vaheaeg;tavapäev;võtma;eesti
vidioopiv;sõber;esimene;väljaskäija;noorem;jutt;tänane;jälle;lihtsalt
kõrgkirjandus;kell;sündmus;ülimoodi;komponent;kuulaja;kuulaja;raadiokuulaja;vene
naivism;nõukogu;põhiline;sealkandis;test;kõlama;eile;kuulamine;põhja-eesti
tõsiseltvõetav;härra;rääkima;kirjanikuhärd;hull;laulupäev;kuulamine;vaatama;kuskilt
võistlus;aju;ajaleht;ühispedu;rein;tähele;kuulama;niiviisi;üritama
üllatus;film;alguskümnend;lõunasadam;muss;siiamaani;päev;hästi;geen
badespaan;eestimaa;telefoninumber;praamisõit;andeks;rääkima;kohapealne;viimane;võib-olla
väikesadam;elutunnetus;seminar;seikleja;mass;tänapäev;praamisõit;kuulaja;kujundama
