EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;raadiokuulaja;seitsmeteistkümnes;;nädalasaade;stereofooniline;tervitustelegramm;riik
crystalfaar;risk;stereofooniline;võistlustantsuelu;number;nädal;pärastlõuna;nädalalõpusaade;jätkama
mänguelement;teater;teisipäev;võistlustantsuturniir;;nädalavahetus;stereoraadio;nädalasaade;eesti
nädalalõpusaade;kaasaeg;parteikonverents;poliitpäev;dust;lööktöönäda;tähtpäev;iraani-iraagi;esmakordselt
föderatsioon;aruandlusfestival;vestleja;peanäitejuht;signaal;tähtpäev;ajakava;raadio;suitsetama
roggenbaum;lavastatud;telekaamera;tööpunalipp;vast;raadiokuulaja;lõunasadam;väliskommentaator;teaduslik-praktiline
võrkpalliesindus;proov;üliõpilasfoorumine;kuldmedalivääriline;andmed;ajakava;nädalavahetus;päevakord;plaanikomitee
nädalalõpp;asetäitja;kontserdisaal;üldrahvalik;partner;lühiuudis;ülehomm;uudisteagentuur;jaanuarikuu
nädalalõpukultuurika;nõukogu;kultuuripäev;aktilga;moment;vabaõhuetendus;ülehomse;raadiokuulaja;kaheksateistkümnes
klassivõistlus;välispoliitiline;päevakord;pealkiri;res;muusikakülaline;nädalasaade;viimane;klubi
pensioping;prokurör;s-klass;teguderohk;meetod;kohtuma;muusikakülaline;välisinfo;minister
üliõpilasfoorumine;standardtants;organiseerima;nädalalõpusaade;meeter;stereoraadio;raadiokuulaja;tänaseni;neljapäev
