keyphrase;score
Sina vahemikku mahud;0.7513
Vaat külastame Hiiumaa;0.6823
Sõltub Kas tahad;0.6731
emotsionaalselt niisuguguse Nende;0.6731
Tere Tere Sina;0.6676
1000 spetsiifiliselt vene;0.6672
Et annab tundele;0.6667
ajal Hiiumaa eksootika;0.6632
sisejalast Olen mõelnud;0.6607
koduuksest satu Siis;0.6592
hiidlaseks jään Nagu;0.6582
Tähendab narmasjuured täitsa;0.6575
sündmusteks Ja loomulikult;0.6566
meresõidust Seepärast meresõidust;0.6561
Gotlandile Ja Soome;0.6555
Eile õnnelik päev;0.6552
Rahva muuseumist Tallinna;0.6512
linnapea tooli kõlab;0.6508
sõnu Aga iseloomustab;0.6474
rõõmustame kohalviibimisega Meid;0.6465
laulma Kooli kuulaiva;0.646
Noh ütlen otsad;0.6451
geenegi kooli laeva;0.6441
tervik Käinas elavad;0.6403
tunduvalt keerulisem seestpoolt;0.6402
ajast seitsmeteistkümnendast sajandist;0.6399
kogemus ütleme laias;0.6379
raadiokuulajale väikese ülevaate;0.6375
Üldiselt ilus tähendus;0.6372
rivistunud muusikaline kollektiiv;0.6364
viimase 10 aasta;0.6359
Aga lihtsalt mere;0.6352
vanematele naistele rahvatantsijate;0.6336
sega arvan Ja;0.6322
teatud kehased lähestikku;0.6318
tantsijatele laulma ilusaid;0.6317
sündisin Tallinnas Pelgulinnas;0.6308
inimesele armsam tuntum;0.6295
eriti inimeste võib-olla;0.6294
vaatavad kuskilt kõrgelt;0.6282
informatsiooniline teadaanne juhtub;0.6264
jääb inimesi järjest;0.6258
meelde Aitäh Helle-Mare;0.6251
tea viite minutitki;0.6244
vaadatakse ilmas toimub;0.6243
andeks geenius geniaalsus;0.6232
ümberringi sõita saamadega;0.6231
ainukest admirali härraga;0.6229
vähesed teavad palmiku;0.6224
paremaks paremaks lõunasadama;0.622
no võtan geenid;0.6219
meelel purjetada Purjetamisega;0.621
Paldiskis Tiit Karuks;0.6207
tänapäeval perekondades aeg-ajalt;0.6202
jõudsite rekordselt sõidult;0.6181
tegelema natuke hiljem;0.6174
selga Eesti paikade;0.6164
Kärdla keskväljakult pühapäeva;0.6162
tegelenud poisikesed tegelema;0.6162
11 ütleme nüüdseks;0.6151
tänav Tänavalt muutunud;0.6146
ulatuvad kõrgkirjandusse eesti;0.6141
täpselt häid saateid;0.6135
kaugele eemale aetud;0.6119
teab merehädalistele jõudnute;0.6114
teame hiidlased vere;0.6113
pealegi Sergol pate;0.6097
algas ülikooli päevilt;0.6096
väiksem vanematelt Või;0.6096
püüan sobitada tänna;0.6093
puhtiluks kaugele kuulda;0.6091
osalesime mise mõiste;0.608
kindel veendunud Ja;0.6079
seotud kirjanik Tõnu;0.6066
piiri lastakse lasta;0.6062
Realis riietes vähem;0.6061
Tallinnast stuudiost ametlikust;0.605
patsiosti tantsitud yldse;0.6044
kontides nooremad mehed;0.6042
pale Maanteel maha;0.6035
Siis mõelnud Vaat;0.6034
niukene emotsiooni emotsionaalne;0.6034
piiblisse hiiu tantse;0.6033
funktsionaalne ülesanne puhtiluks;0.6017
võib-olla paistab tegelikult;0.5999
ilus laul pealinlane;0.5999
näib humoorikat puht;0.5997
jumala elan ennekõike;0.5988
keeles täiel rinnal;0.5986
jätame pood pood;0.5967
aktiivselt tegeleme pakuvad;0.5949
metsas kombineeritud majandusega;0.5946
jätab suhteliselt vanaaegse;0.5942
piiritsooni Vene piirivalve;0.5936
olulisem Kas arust;0.5925
kujutan kirjanduses kunstis;0.5924
ootamatult tühjana hilisemal;0.5916
tunni tähele pannud;0.5909
laulma ilusaid kihnu;0.5903
kaija Urman ütles;0.5892
rahvamuusika rahvakunst kunstnikud;0.5885
pidupäevadel laulupäevadel tantsupidudel;0.5878
sõna laevasõitudest tihti;0.5875
räägime hiinlasest juurtega;0.5871
juukseid hoiavad rahvaste;0.5868
öelda elan Hiiumaal;0.5865
korraldatud Hiiumaa sõita;0.586
ennekõike Hiiumaal Eestit;0.5842
pulmadeks tähtsateks sündmusteks;0.5819
näe keelatut arvan;0.5817
naine pärit Ida-Virumaalt;0.581
usu autoriteedi teatavasti;0.5803
kandja kaks head;0.5782
mõiste kaob kaob;0.5776
kõlab sajandit Et;0.5762
veendumuste tohtinudgi teatud;0.5762
lääne- lõuna-põhja ida;0.5756
joonistena fotodena tasapisi;0.5749
lihale hakklihaletis olevas;0.5742
kurameerides tüdrukutega patseerinud;0.574
järjest vähemaks näha;0.5728
alustamine Kui alustatakse;0.5722
sajandi alguskümnenditel ela;0.5687
aitasid vahetunni rahvast;0.5669
Saaremaa vetes konkreetset;0.5661
oska tantsida oska;0.5657
tunnet elavad suveti;0.5656
suviti paadisõitu alguse;0.5643
mugav ema hiidlane;0.5627
näevad teemaga aktiivselt;0.5623
