EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õpetus ütleb;Viilma külalist;head kirikuaasta;üldse Ometigi;valida arvan;kohtume kirikuelu;tulevases kirikuvalitsuses;Meie kirikuvalitsus;Ida-Euroopas mujalgi
Andres Põderite;Kui kiriku;tänases kirikuelu;Aitäh stuudiosse;See agenda;kirikukogu võta;peapiiskopi valimistega;Eesti Evangeelse;kirikus Eestis
lähiajal mõtelge;vaimuliku tsölibaadi;luterlikus kirikus;ametis teenida;heade partner;kirikuaasta algust;kirikupoliitika küsimusi;Algab kirikuelu;võib-olla kuskilt
püstitatud küsimus;tähtis seksuaalne;kirikuaasta algust;Sest suurusjärk;agenda andnud;tunda kirikukogu;küsimusi kirikupoliitika;kirikuelu Saadet;Ida-Euroopa kirikute
Eriti põhimõtet;vaimulik Peab;noort kiriku;ütlesin tegelikult;suutis valida;riigikirikut täna;peapiiskopi valimistele;elus kirikuelus;kirikutest võib-olla
See agenda;Kas kirikus;kirik Urmas;põlvkond viiekümneste;muudab definitsiooni;tänast kirikupraktikat;kiriku juhiks;kirikuelu saates;olekski probleemi
õpetus kirik;valimised Kas;kirikud aastas;abielu piibellik;arvavad usun;kirikusse äraootavalt;uue peapiiskopi;Aitäh Kirikuelu;aastat 25
ordinatsiooni näide;Nende motiveeritus;kiriku elus;saates ütlesite;suund prioriteete;kirikukogule Ma;kiriku juhina;Kirikuelu tänase;huvid võib-olla
ütlema õpetus;luterlikus kirikus;Tänases kirikuelu;öeldakse suurkogu;arvatud arvestama;elus kirikuelus;kirikut juhtima;Egle Viilma;kirikutega seotud
õpetaja Urmas;Et tegemist;kiriku vaimulikus;Samas näitan;On võimalik;kirikus öelda;peapiiskopi valimine;vaimulikest Riigikokku;kiriku olukorrale
