keyphrase;score
;1.0
andmeid;0.831
Ent;0.8238
tookord;0.8232
detailide;0.8172
kodu;0.8167
tähendab;0.8135
idee;0.8133
ootamise;0.8123
seost;0.8115
kodus;0.8114
näiteks;0.8079
koduse;0.8078
asi;0.8073
usu;0.8069
inises;0.8061
Need;0.8057
veeb;0.8048
inimene;0.803
vihm;0.8027
vahetasime;0.8021
taevasse;0.802
hele;0.8016
lennu;0.8012
mets;0.8012
era;0.801
koju;0.8006
inspiratsioon;0.8003
probleeme;0.8002
talletunud;0.7999
vanem;0.7998
omadus;0.7989
mehed;0.7988
korda;0.7988
kuuluvat;0.7987
onu;0.7986
nimetada;0.7986
Mind;0.7985
kam;0.7984
Theo;0.7983
arvan;0.7982
ukse;0.7982
mõistade;0.7981
vead;0.7981
higist;0.7975
tead;0.7975
võimalikult;0.7974
unes;0.7973
selge;0.7973
meelde;0.7971
Et;0.797
meeldiv;0.7967
uus;0.7966
asja;0.7965
ütlen;0.7964
alandavat;0.7964
esimene;0.7963
otsustaja;0.7963
elu;0.7963
See;0.7962
uinus;0.796
seinte;0.7959
tekitasid;0.7952
parim;0.7946
toa;0.7945
toomingal;0.7944
suve;0.7943
paremale;0.7941
unustada;0.7941
teadsin;0.7941
tegude;0.7941
Sellised;0.7939
au;0.7938
hetkel;0.7938
keskendunult;0.7938
kükitasime;0.7938
abstraktsemaid;0.7937
tea;0.7935
üldiselt;0.7935
onnis;0.7933
paraku;0.7933
paneb;0.793
uue;0.7929
võttis;0.7929
altkulmu;0.7928
lademe;0.7927
elas;0.7924
varju;0.7923
und;0.7922
mure;0.7921
koe;0.7921
uskunud;0.792
rangeid;0.7919
muutus;0.7919
nurka;0.7918
karta;0.7917
esitate;0.7914
onni;0.7911
iseloomulik;0.7911
karje;0.791
valeta;0.7909
ülbe;0.7904
ütlesime;0.7904
võib-olla;0.7903
pobises;0.7903
isa;0.7901
punktiivsele;0.79
asutuses;0.7899
saaju;0.7898
umbusklik;0.7896
autodes;0.7895
naabrite;0.7895
parata;0.7894
hirmutav;0.7893
mängisin;0.7892
sõna;0.7892
pakatav;0.7885
viimakon;0.7885
vanematest;0.7883
vaatas;0.7883
rebis;0.7882
võimalused;0.7882
palav;0.7881
paar;0.788
umbse;0.7878
ootab;0.7877
silmad;0.7877
paksu;0.7876
Ah;0.7875
magus;0.7874
pula;0.7873
anda;0.7869
aega;0.7868
kaon;0.7868
kompass;0.7865
nobedalt;0.7865
putke;0.7864
okste;0.7864
protsess;0.7864
laseb;0.7853
Ei;0.7852
upitatud;0.7852
taskunuga;0.7848
poolsosinal;0.7848
istuli;0.7847
madala;0.7847
vingwami;0.7846
lageda;0.7845
kuulati;0.7844
Suitsetamine;0.7841
Ausalt;0.7834
maha;0.7833
märk;0.7832
passi;0.7827
reaktsiooni;0.7826
aru;0.7824
kamp;0.7821
peened;0.7821
vile;0.7815
huuled;0.7815
ajal;0.7814
vette;0.7809
Rein;0.7807
mutt;0.7804
togis;0.7803
kilomeetris;0.7798
ema;0.7798
osas;0.7796
rinnale;0.7794
koosseis;0.7793
kalda;0.7792
kategooriliselt;0.779
kätt;0.7788
tulek;0.7787
aegruum;0.7783
tormasid;0.7755
No;0.7752
On;0.7751
aimamatut;0.7746
las;0.7743
Aga;0.7726
Nad;0.7725
noogutas;0.7723
camp;0.7721
Mart;0.7718
Küll;0.771
poris;0.771
tonte;0.7706
Teil;0.7705
kuller;0.7684
punker;0.7677
tahab;0.766
Te;0.7612
Pole;0.7609
loiult;0.7563
Arvil;0.7552
Pagan;0.7523
Pool;0.7453
tohi;0.7436
Mitu;0.7307
