keyphrase;score
meditsiiniajalugu;0.8323
meditsiiniajaloorubiik;0.8247
arstiteadlane;0.8225
näiteks;0.8154
elulugu;0.8152
meditsiin;0.8112
ajaloohuviline;0.811
tegelikult;0.8109
rääkima;0.8099
arstiteadus;0.8099
meditsiinilugu;0.8079
Eesti;0.8076
võtma;0.8072
lõpp;0.8054
haigus;0.8047
üldse;0.8046
näide;0.8037
jälle;0.8035
Tartu;0.8034
artikkel;0.8028
teadusdiskussioon;0.8027
mees;0.8026
kirjutama;0.8025
oluline;0.8024
jätkama;0.8017
Ülikool;0.8011
järeltulija;0.801
doktoritöö;0.8009
teatas;0.8005
ajalugu;0.8002
jõudma;0.7994
teisisõnu;0.7994
nii-öelda;0.7992
teaduslugu;0.7992
mälestus;0.799
eesti;0.7986
natuke;0.7986
ilmselt;0.7983
eelkäija;0.7981
koht;0.7971
Peeter;0.7966
tänapäev;0.7966
tegelema;0.7964
huvitavalt;0.7963
täna;0.7962
vajalik;0.796
pidalitõbi;0.7959
suurelt;0.7958
eestimaa;0.7955
üritama;0.7954
nimelt;0.7954
tugev;0.7954
leebrateema;0.7953
pärit;0.7952
mõtlema;0.7944
lugu;0.7943
tervishoid;0.794
tolleaegne;0.7939
lähemale;0.7939
teema;0.7938
maatee;0.7937
tõsiselt;0.7934
suur;0.7933
leepratekitaja;0.7931
teadma;0.7929
kuulus;0.7928
järglaskond;0.7924
konverents;0.7919
riik;0.7919
pühakiri;0.7918
nakkushaigus;0.7916
väga-väga;0.7914
võitlus;0.7914
tuletama;0.7912
uurija;0.7909
näitama;0.7907
tegevus;0.7907
aasta;0.7901
arvama;0.79
avastamine;0.7899
tegelemine;0.7899
tekitaja;0.7898
viis;0.7898
alustama;0.7895
suguhaigus;0.7895
seoses;0.7894
listeeri;0.7893
ilmumine;0.7892
mõiste;0.7891
kõnel;0.7888
sageli;0.7888
võib-olla;0.7888
saabus;0.7887
inimkond;0.7885
ühesõnaga;0.7885
sündima;0.7884
kõikvõimalik;0.7884
lihtsalt;0.7884
kohalolu;0.7883
kolm;0.7883
mõte;0.7882
aastane;0.788
õpetama;0.7879
lendleht;0.7877
põhjus;0.7877
eriti;0.7876
pärilik;0.7876
töötama;0.7875
tekitama;0.7874
allakäik;0.7873
nädal;0.7872
küllaltki;0.7872
diskussioon;0.7872
märgatavalt;0.7869
sajaprotsendiline;0.7868
õpilane;0.7866
omandamine;0.7865
võrsuma;0.7863
meede;0.7862
jäädvustama;0.7861
maailm;0.786
tähistama;0.7859
tõmbama;0.7859
töö;0.7858
kuulma;0.7854
ühiskond;0.7853
suutma;0.7852
unustus;0.785
omaaegne;0.7849
õieti;0.7847
vastama;0.7847
piim;0.7846
võitlema;0.7845
Liivimaa;0.7844
puudut;0.7844
kooliaste;0.7843
vitamiin;0.7839
deklaratsioon;0.7839
vanamoeline;0.7838
kaevatine;0.7838
tavaliselt;0.7837
poliitiline;0.7834
looma;0.7834
keskaja;0.7832
kerkima;0.7829
tegemine;0.7829
periood;0.7826
kujunema;0.7824
valmimine;0.7822
haridus;0.7821
märgiline;0.7821
suguvõsa;0.782
sisuline;0.7819
siiamaani;0.7818
käima;0.7817
kaks;0.7816
hõlm;0.781
diskuteerinu;0.781
gümnaasium;0.7807
tõbi;0.7805
ema;0.7803
poolametlik;0.7801
koolipink;0.7799
teisipäev;0.7796
meel;0.7794
efektiivne;0.7793
sünnipäev;0.779
isolatsioon;0.7788
korraldama;0.7788
kasutama;0.7787
põhiharidus;0.7783
tähtis;0.7781
arst;0.7779
retoorika;0.7778
varakult;0.7776
Balti;0.7775
ebaõiglane;0.7775
kehaväline;0.777
generatsiooniteooria;0.7764
kuramaa;0.7764
andma;0.7761
mõõduvõtmine;0.7758
tahamegi;0.7758
katseklaas;0.7757
Hellat;0.7755
kool;0.7753
tegelane;0.7751
stuudio;0.7749
missugus;0.774
kaitsma;0.774
käsitööline;0.7731
keskvõimuvaheline;0.772
negatiivne;0.7719
talupoeg;0.7716
leeprost;0.7714
populatsioon;0.7712
eliit;0.7694
Peterburi;0.768
Hansen;0.7668
vaatevinkel;0.7664
