keyphrase;score
inimliik;0.8522
inimene;0.8501
inimloomus;0.8495
inimkond;0.8471
usuteadus;0.8369
olemasolu;0.8356
inimohver;0.8351
mõtlema;0.8341
mõtisklema;0.8333
rääkima;0.8331
lõpuks;0.8316
uskond;0.8313
olukord;0.8311
osaleja;0.83
stuudiokülaline;0.8297
vaatama;0.8293
loodusrahvas;0.8288
võtma;0.8288
elu;0.8277
ellujäämine;0.8276
kirikuisa;0.8275
viimane;0.8273
ummistunu;0.8269
rahvas;0.8269
lõpp;0.8265
abikaasa;0.8263
paremini;0.8261
muutuma;0.8259
vastupidi;0.8258
paradiislikuma;0.8255
inimpopulatsioon;0.8252
liige;0.8252
lahku;0.8252
väljakujunemine;0.825
parim;0.8246
ühiskond;0.8243
kujunemine;0.8243
Toomas;0.824
janomaam;0.824
mädanem;0.824
juhtuma;0.8239
tuletama;0.8236
ülejäänud;0.8234
mõte;0.8233
hõimusõda;0.8232
vaatlema;0.8231
vaimselt;0.823
teisisõnu;0.823
suurem;0.8227
täielikult;0.8225
ilmnema;0.8223
lõppema;0.8223
inimahv;0.8222
tegelikult;0.8222
maailmapildisaade;0.8221
kristlik;0.8221
algus;0.8221
mees;0.8217
põlvkond;0.8214
uudismaa;0.8214
muutus;0.8214
tooma;0.8209
pikaajalisem;0.8208
omaksed;0.8208
vähem;0.8208
uus;0.8208
hoolda;0.8206
elatud;0.8204
jõudma;0.8203
suutma;0.8203
loomult;0.8202
tsivilisatsioon;0.8201
rahu;0.82
toimetaja;0.8199
põhi;0.8197
avaldatud;0.8196
näiteks;0.8195
sõjakas;0.8193
sõlmim;0.8193
elanikkond;0.8192
suurenema;0.8191
inimlevik;0.8191
lootusetu;0.819
surmasaanus;0.819
tekitama;0.819
mõiste;0.8189
sünnitama;0.8188
moodi;0.8188
üldse;0.8187
poolteist;0.8186
ütlema;0.8186
võitlus;0.8184
jahiloom;0.8184
juht;0.8183
siht;0.8182
meenu;0.8182
dramaatiline;0.8181
valitsema;0.8181
teistpidi;0.8181
näima;0.818
nooleots;0.818
sõdima;0.8179
aktuaalne;0.8176
piisama;0.8175
kõla;0.8175
soodustama;0.8174
tunne;0.8173
vastavalt;0.8173
kirjutama;0.8172
ennetama;0.8172
tõeter;0.8171
maailm;0.8169
jätkama;0.8167
tähelepanek;0.8167
kuulama;0.8167
mõistus;0.8167
ettepoole;0.8166
sõjalaastamine;0.8166
heaolu;0.8163
kõrgmaa;0.8159
vangistatud;0.8158
suurepärane;0.8155
soovunelm;0.8154
võlu;0.8154
päästma;0.8154
tabamine;0.8154
veerandsõda;0.8154
tundma;0.8154
uurimus;0.8153
mõjutama;0.8153
kinnitus;0.8153
inimes++tevaheline;0.8152
võimalikult;0.8151
teadlane;0.815
palestiinlane;0.8149
asuma;0.8149
põlisrahvas;0.8148
analüüs;0.8147
elamisruum;0.8147
viljasaak;0.8147
lugu;0.8147
kunagis;0.8147
küllus;0.8147
loodus;0.8147
kindlasti;0.8147
Lõvi;0.8146
suurtasandikuindiaanlane;0.8143
paiknema;0.8143
teadvus;0.8143
ülista;0.8143
kukkuma;0.8142
asukas;0.8141
kirjeldama;0.8141
võimaldama;0.8141
tingimus;0.814
ajaraamat;0.8139
hukkunud;0.8138
keskkoht;0.8138
arvamine;0.8138
plaanima;0.8136
tühi;0.8135
ameeriklane;0.8134
võitlema;0.8134
alatine;0.8134
mõttetu;0.8132
lähemal;0.8131
raskuskese;0.8131
Ameerika;0.813
mõistlikum;0.813
evolutsioon;0.8128
sadakond;0.8128
jälgim;0.8128
viskamisliigutus;0.8125
käituma;0.8124
sotsiaalne;0.8123
suurteost;0.8122
küsimus;0.8122
taimestik;0.8121
olemus;0.812
puusüsi;0.812
õppima;0.8119
teisklemane;0.8119
plahvatuslik;0.8117
koloniseeritaks;0.8115
näljasurmavorm;0.8114
mastaap;0.8114
Hruštšovi-aegne;0.8112
ajalugu;0.8109
idealiseeritaks;0.8107
vältimatu;0.8101
päevauudis;0.81
kaks-kolmsada;0.8096
müüt;0.8095
kolm;0.8095
lääs;0.8093
Iiri;0.8081
esiajaloolane;0.8081
paljunemisvõime;0.8079
Põhjasõda;0.8073
üllatusrünnak;0.8073
