keyphrase;score
kirikujuht;0.8537
kirikuaasta;0.8479
kirikuelus;0.8478
kirikuelu;0.8441
kirikumissioon;0.8438
kirikuvalitsus;0.8437
kirikukogu;0.8415
kirikuõpetaja;0.8393
kirikuseadu;0.8382
kirikupoliitika;0.8382
riigiabikirik;0.8378
kirikupraktika;0.8336
riigikirik;0.8336
rahvakirik;0.8307
rääkima;0.8301
jumalast;0.8273
pastoraalne;0.8272
lõpuks;0.8251
kaaskristlane;0.8248
liige;0.8242
võtma;0.823
ülem;0.8226
ütles;0.8222
kogudus;0.8221
sõnum;0.8217
Savisaar;0.8215
jumalariik;0.8207
loomulikult;0.8206
kuulge;0.8205
nii-öelda;0.8204
uus;0.8198
piibelik;0.8194
valitud;0.8191
igalüht;0.8189
juhtima;0.8185
näiteks;0.8184
ütlema;0.8184
vaatama;0.8184
hingehoidja;0.8182
viimane;0.8182
endiselt;0.8181
küsima;0.818
küsiks;0.8179
piibellik;0.8179
algus;0.8176
jätkama;0.8175
kuidagimoodi;0.8175
presidendipere;0.8173
suurim;0.8169
pühakoda;0.8169
ütlasedassessor;0.8165
jälgim;0.8164
kristlik;0.8163
lõpp;0.8163
pärnu-Jaagupp;0.8162
kahjuks;0.8161
jätkanu;0.8161
olukord;0.816
tegelikult;0.816
Riigikogu;0.8159
Meelis;0.8158
kristlaskond;0.8158
kuulaja;0.8156
õigeusklik;0.8154
missioon;0.8153
kinnitasin;0.8149
piibel;0.8148
käigus;0.8147
elupäev;0.8146
juht;0.8146
õnnestuma;0.8145
ristisurm;0.8144
kaasa;0.8144
lahkuma;0.8141
nägi;0.8141
kandideerisin;0.8139
elu;0.8138
naisvaimulik;0.8137
abikaasa;0.8137
peapiiskop;0.8135
ülestõusmine;0.8132
linnapea;0.8131
eelnõu;0.8131
peapiiskopp;0.8129
luterlane;0.8128
osalema;0.8127
aastasada;0.8126
kuskilt;0.8126
ülejäänud;0.8126
konfessioon;0.8125
kogunema;0.8125
pühapäev;0.8124
jõudma;0.8123
nimetatud;0.8121
pääsem;0.8118
sakramentaalne;0.8117
esimene;0.8117
näide;0.8117
seisukoht;0.8116
Eestimaa;0.8114
üldse;0.8114
viis;0.8113
ilmselt;0.8111
kindlasti;0.8111
kuulumine;0.811
valimine;0.811
otsim;0.8109
hääletam;0.8109
eeldama;0.8106
kursimuutus;0.8105
hääl;0.8105
erakond;0.8103
tõstatan;0.8102
nõu;0.8102
suhtlema;0.8102
küsimus;0.8101
põhi;0.81
kahekõne;0.8098
kurvastam;0.8096
omamoodi;0.8096
korras;0.8095
teenim;0.8094
käima;0.8094
isiklikult;0.8093
peaküsimus;0.8091
lähiaastakümmenne;0.8089
otsus;0.8088
ülalpidamine;0.8087
ellujäämine;0.8087
abieluväline;0.8085
järgnev;0.8085
külaline;0.8084
Jaan;0.8083
viiekümmene;0.8083
jaa;0.8083
raadiokuulaja;0.8083
sisu;0.8083
spirituaalne;0.8083
siht;0.8083
vaimulik;0.8082
tähelepanu;0.8081
meeskond;0.8079
oluline;0.8079
viima;0.8078
kuulutama;0.8075
kohtuma;0.8075
Kristus;0.8072
arvama;0.8072
kinni;0.807
kümme;0.807
mõtlema;0.8068
nõusolek;0.8066
vähem;0.8066
siseoma;0.8061
eeskuju;0.806
järelejäänud;0.8057
mees;0.8056
tegevuskava;0.8056
südamerahu;0.8056
siin-seal;0.8055
jõuluõhtu;0.8054
aktsepteerima;0.8054
täna;0.8054
riik;0.8054
toimetaja;0.8053
põhiküsimus;0.8052
toimetulek;0.8052
naaberküla;0.8046
konsistoorium;0.8043
laulja;0.8043
eestlane;0.8042
põlvkond;0.8041
tee-käija;0.8041
küla;0.8041
püsisuhe;0.8041
viilm;0.804
otsustaja;0.804
loopima;0.8039
veenduma;0.8038
korralekutsub;0.8037
tänama;0.8037
ammu;0.8036
poliitiline;0.8034
perekeskus;0.8032
muutuma;0.8029
institutsionaliseerinud;0.8026
üheskoos;0.8024
vaba;0.8024
valmis;0.8023
noortetöö;0.8017
avameelsus;0.8012
homoseksuaalne;0.801
erakool;0.8009
rikkus;0.8007
evangeelne;0.8006
innustaja;0.8003
ordineerimine;0.7981
ajakirjanik;0.7979
Kivirähk;0.7976
Tallinn;0.7947
