EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
dünane štšubel strubl;doktor heinrich hoffmann;raamatuke saksakeelne pealkiri;mõtlema esinema lastekirjanik;pseudonüüm is endordendor;hiljem raamatuke saksakeelne;raamat esimene eestindus;raamat jõululaud panema;kirjanduslik ambitsioon ütlema
keiser wilhelm adolf;taskumuusika kolumats hoffmann;naeruväärne raamat kutsuma;maine sobima värssteos;abstraktselt tookord kodu;raamat esimene eestindus;lasteraamat looja saksa;sünnilugu autor heinrich;eesti esimene tõlketegija
summer faulers tyler;lugu kool kõndima;laps korralik raamat;kabaree teatrisõber ilmselt;algebra geomeetriline teoreem;ilmuma saksamaa raamat;ilmuma saksamaa raamat;kahupeakaar lõbus lugu;põhi lõuna-ameerika hea
wilhelm krimm sõnaraamat;luuleruum doktor hoffmann;raamat naeruväärne raamat;arusaadav käpp katsutama;taevas kodar pois;raamatuke saksakeelne pealkiri;saksamaa raamat lihtne;lasteraamat looja saksa;levik 1847 aasta
faulers tyler langwali;abi pess aitma;tutvustama maailm lastekirjandus;ilmuma 40 keel;tiib kärbes tool;lasteraamat looja saksa;raamatuke saksakeelne pealkiri;hoffmann piltlik lugu;toimetaja pille-riin purje
kapellmeister andreas huslat;arst heinrich hoffmann;mõtlema esinema lastekirjanik;tänaseni avama väljendav;väänlema siplema tool;eine raamat esmatrükk;1923 aasta tõlk;hoffmann meenutus kahupea;leib lõunaruba pilla-palla
wilhelm adolf hitler;esinema lastekirjanik pildiraamat;raamat pealkiri keel;leipzig ülikool õppima;vahvas pseudonüüm is;autor surm saksamaa;vene keel autor;tuntuim lasteraamat looja;tütar ristne küla
karl friedrich lööning;teos doktor hoffmann;seletama raamat pealkiri;endordendor tänaseni avama;is endordendor tänaseni;esimene eestindus kahupea;eesti esimene tõlketegija;kastma raamat jõululaud;1845 aasta jõulud
lifi naus ins;aeg tuntuim lasteraamat;jõudma raamat ulatama;teatrisõber ilmselt mäletama;negatiivne hinnang taas;esimene eestindaja sisuliselt;raamat tõlge tegemine;hoffmann piltlikult lugu;1847 aasta ilmus
flimama lifi naus;lugu mood muretsema;teadma raamat pedagoogiline;rahvamees autor märkima;risk kinder liip;trükisaks inglisekeelne väljaanne;raamat pealkiri keel;esimene eestindus kahupea;nicolat naerma kõndija
kolumats hoffmann lugu;valmistama litograafia päev;õpetama asjatult ütlema;viies trükk paljastama;from vesi jõgi;eesti esimene tõlketegija;peeter esimene eestindaja;hoffmann joonistus lugu;eine raamat esmatrükk
kašmiir peeter šmire;doktor hoffmann piltlik;saksamaa raamat lihtne;revideerima trükikivi deegeež;absoluutselt õde algebra;stel eestikeelne väljaanne;hiljem raamatuke saksakeelne;luuleruum doktor hoffmann;nii-öelda kõnelema nimi
sube sööma sopep;poiss hoolima naerma;sõnakuulmatu laps hirmutamine;tookord kodu jõudma;mõistma illustratsioon olemus;eestikeelne tõlge pärinema;eestikeelne tõlge pärinema;hoffmann piklik lugu;heinrich hoffmann kasutama
pseudonüüm heinrich kinder;mõtlema esinema lastekirjanik;saksakeelne pealkiri trummel;ekke raamatuke inspireerima;raine risk kinder;muutma tõlk eestipärane;autor tahtmine kord;kahupea seletama raamat;sünnilugu autor heinrich
göte leipzig ülikool;tuntuim lasteraamat looja;hea kuulamine kahupeakaar;sööma sube päev;hirmunult jäni andma;eestipärane nimi raamat;vaatama raamat tõlge;raamat esimene eestindus;aeg sündima 35
noor johann wolfgang;igav tusane inimene;pilt raamat naeruväärne;hüppama hirmunult jäni;kingitus asi muhu;tõlge lisa sakslane;esimene eestindaja sisuliselt;raamatuke saksakeelne pealkiri;kirjapilt lähedasem nii-öelda
ins feld wind;saade doktor hoffmann;hiljem raamatuke saksakeelne;nägema iseäranis keeriv;valdama negatiivne hinnang;saksamaa ilmuma teos;teos sünnilugu autor;vaatama raamat tõlge;hoffmann 1875 aasta
pseudonüüm is endordendor;ninakas käsi lipuke;ilmuma saksamaa raamat;poiss kinni nabistama;pseudonüüm heinrich kinder;eestindaja sisuliselt tõlkima;igihali raamat rubelt;raamat pajatama häile;tõlge ilmuma 40
priid uba habois;kirjanik august kitzberg;eestipärane nimi raamat;lihtsalt pärisnimi tõlkima;õde algebra geomeetriline;esimene eestindus kandma;esimene tõlketegija mängulisus;lastekirjanik pildiraamat autor;hirm põgenema õnn
omadus dünane štšubel;feld wind vahva;sünnilugu autor heinrich;pealkiri andnud tegelane;tool pink purustama;värsisepe lastelemm raamat;esmatrükk kuskile autor;maailm lastekirjandus klassika;kutsuma toimetaja pille-riin
hayden lillis muusika;tinti kastma raamat;levik 1847 aasta;raamat kutsuma esile;istuma vaikima laut;eestindus kahupea kaarel;töinapkaa eine raamat;jõulukink pildiraamat tunduma;jõulud aasta 1844
uba habois koerus;hoffmann kasutama kirjatöö;laps arusaadav käpp;lage mikut peitma;andnud tegelane nimi;von göte leipzig;stel eestikeelne väljaanne;hoffmann riim kõikjal;nägema hüüdma häbi-häbi
taskumuusika kolumats hoffmann;doktor hoffmann piklik;keel 1848 inglise;seletama raamat pealkiri;deegeež from vesi;eestikeelne väljaanne reklaamkuulutus;karli raamat kink;raamat võtma hüüatama;doktor hoffmann piltlikult
langwali fer tristlikkermenš;kahupea seletama raamat;käratsema õppima hästi;autor märkima peters;teatama pilt tekst;peeter esimene eestindus;sünnilugu autor heinrich;hoffmann kasutama kirjatöö;11 ühtäkki õieti
naus ins feld;kirjastaja karl friedrich;1847 aasta ilmus;põlema tuba hoolima;ema liis kodu;lisa sakslane arvukalt;tuntuim lasteraamat looja;jõulud ilmuma saksamaa;kell 11 ühtäkki
jakob wilhelm krimm;viies trükk paljastama;eestikeelne tõlge pärinema;raske rõhuma kütsis;mood muretsema kodu;raamat tõlge tegemine;tendor eestikeelne tõlge;hoffmann lugu etendama;tõlge lausa 12
frankfurt hoffmang nimi;surm saksamaa ilmuma;primitiivsem laps arusaadav;raamat pealkiri andnud;sõna autor pseudonüüm;mainima stel eestikeelne;saksakeelne pealkiri trummel;raamat rubelt peeter;lähedasem nii-öelda kõnelema
puiva flimama lifi;heinrich hoffmann kasutama;rahvusvaheline levik 1847;uuem vanem kunstivool;eine tõus una;vaatama raamat tõlge;autor nimi oletatavasti;pisipoeg karli raamat;tikk rahule võtma
risk kinder liip;jõululapsuk kingitus asi;kuulekas laps armastamatu;kaakantaat kabaree teatrisõber;eine nägema hüüdma;eesti lugeja lugu;muutma tõlk eestipärane;lastetuba lugu punamütsik;aasta 1845 aasta
hoffmang nimi hoffmann;võtma haige linn;lasteraamat looja saksa;hoid tiige atrovigegishist;manitsema eeskiri näiteks;raamat rubelt peeter;kuskile autor nimi;aeg tuntuim lasteraamat;maini-äärne frankfurt hoffmang
keiserlik kapellmeister andreas;alustama tõlge maailm;peeter haisema ebameeldivalt;kahupeakaar ilmuma arvatavalt;peeter aeg sündima;eestindus kandma pealkiri;sakslane arvukalt murdekeelne;mälestus igihali raamat;hüüdma häbi-häbi kahupea
hoffmann piltlik lugu;õõnestustöö tegija kokkuvõtlik;taani keel 1848;tegemine lihtsalt pärisnimi;kahtlemata vahvas pseudonüüm;sonstru peeter tõlge;raamat rubelt peeter;kolumats hoffmann lugu;õhtu istuma kirjanduslik
võrratud taskumuusika kolumats;trükk paljastama autor;kodu jõudma raamat;kutsuma esile muinasjutuline;teadma pseudonüüm endor;tendor eestikeelne tõlge;aasta tõlk teadma;pildiraamat jõulud aasta;pelgama doktor hoffman
leipzig ülikool õppima;liikuma euroopa kodune;lugu etendama inglise;lennard jääma lõpetama;pseudonüüm tõlgitud näiteks;saksamaa raamat lihtne;peeter esimene eestindus;kodu jõudma raamat;petter nimi 1848
nicolás hästi suur;tooma jõululapsuk kingitus;õppima hästi õppima;lipp viies trükk;pilt tekst looja;toimetaja pille-riin purje;raamat pealkiri kolumats;teos sünnilugu autor;pärit maini-äärne frankfurt
kirjastaja karl friedrich;katkend heinrich hoffmann;panema raamat pealkiri;vahva jahimees lugu;kaas paigutatud esitus;raamat pealkiri kolumats;autor surm saksamaa;eesti lugeja lugu;peeter pärit maini-äärne
fam sadefile mikk;wind vahva jahimees;käituma hästi laps;valmistama litograafia päev;igav tusane inimene;saksakeelne pealkiri trummel;mälestus igihali raamat;laps korralik raamat;kohtama põhi lõuna-ameerika
siht fam sadefile;hayden lillis muusika;saksa arst heinrich;jõudma raamat ulatama;aeg valmima hulgaliselt;tõlk eestipärane nimi;värsisepe lastelemm raamat;kena pildiraamat jõulud;12 prantsuse ladina
vana nicolás hästi;taskuvöö käima küttimine;raamat tõlge tegemine;roll paigutama poliitstatiir;imestavatse samm jakk;1923 aasta tõlk;autor pseudonüüm tõlgitud;vallutamine raamat esimene;hale isa-ema silm
tulet omadus dünane;frankfurt hoffmang nimi;õhtu istuma kirjanduslik;stel eestikeelne väljaanne;arst maine sobima;karli raamat kink;päev rahvamees autor;tutvustama maailm lastekirjandus;strumbelt eeter õõnestustööprofessor
klipsia laps pöial;täiskasvanu lugu mõte;hoffmann piklik lugu;ontlikult kirjutama kolmandik;kordama valdama negatiivne;küllap eesti lugeja;aeg tuntuim lasteraamat;heinrich hoffmann meenutus;kuked-kana surnud lööma
tõusma tuluke põlg;haige linn teadma;maailm lastekirjandus klassika;eeskiri oskama üleüldse;astuma tagasihoidlik kodune;peeter esimene eestindaja;lastekirjandus klassika kuuluv;koolipaun lendav mardilugu;aeg tõlge ingliskeelne
kolumats tänane luuleruum;esiti keelduma puna;lastelemm raamat trükis;saksamaa raamat lihtne;valmima hulgaliselt kordama;raamat pealkiri keel;raamat pealkiri andnud;doktor hoffmann piltlikult;suu naerma nicolat
teater võrratud taskumuusika;kena pildiraamat jõulud;lõbus lugu kentsakas;hästi suur tindiklaas;pajatama aeg tuntuim;jõulud ilmuma saksamaa;autor heinrich hoffmann;esinema lastekirjanik pildiraamat;from vesi jõgi
deegeež from vesi;äkine kuum kohvimoka;trükisaks inglisekeelne väljaanne;jahimees roheline kuu;valvama diletantlik koguma;päev rahvamees autor;helilooja ekke raamatuke;käpp katsutama raamat;saksakeelne pealkiri trummel
pseudonüüm endor tendor;pliiats paberileht asuma;raamat esimene eestindus;üldse abstraktselt tookord;peeter kahtlemata fenomen;aasta tõlk teadma;kirjutis käsiraamatuk õõnestustöö;jõululaud panema pojake;heinrich hoffmann meenutus
hoffmann piklik lugu;heinrich hoffmann mälestus;kuulamine kahupeakaar lõbus;tiige atrovigegishist metemfojad;kallama jääma kodu;rahvamees autor märkima;esimene eestindus kahupea;hiljem raamatuke saksakeelne;170000 aasta 1845
sööma sube sööma;paberileht asuma lugu;petter nimi 1848;ülikool õppima õige;noor jäni istuma;tõlge pärinema aasta;viimane sõna autor;lugu lisa luuletama;rahvusvaheline levik 1847
psühholoogiline tõlgendus aeg;autor heinrich hoffmann;kaanepilt raamat pealkiri;lugu pöidlaimeja poiss;eksemplar tänane vaba;sööma eesti esimene;teema ilukirjandus tõlkevald;panema raamat pealkiri;1923 aasta tõlk
sööma sube päev;adolf hitler helilooja;küllap eesti lugeja;ebameeldivalt suvi peeter;avama väljendav hingesugulus;ludvig jagama prits;ilukirjandus tõlkevald nakk;lastekirjandus klassika kuuluv;1848 inglise vene
trükikivi deegeež from;võtma kleit ettevaatamatus;tavatsema sõnakuulmatu laps;aastakümme tekkima maailm;vanem kunstivool primitiivsem;vihik no raamat;vihik no raamat;igihali raamat rubelt;liisistama hoffmann 1875
feld wind vahva;habois koerus rebima;raamat rahvusvaheline levik;sõitma tuuleema süli;vits käärid eine;igihali raamat rubelt;klassika kuuluv teos;hoffmann hiljem raamatuke;purje 170000 aasta
tõrge vits tind;linn ostma jõulukink;suu käsi puhas;samalaadne karistus hoopiski;ansambel viimane lugu;mälestus igihali raamat;hoffmann kasutama kirjatöö;esmatrükk kuskile autor;lugu mõte täiskasvanud
ronk peek süsimus;käsi lusi pöidlaimeja;aitama laps hirm;nahk poiss hoolima;neegripoiss mustem neeger;kolumats tänane luuleruum;eestindaja sisuliselt tõlkima;raamat pajatama aeg;august kitzberg ennekõike
heinrich hoffmann meenutus;päev kolmas ants;pedagoogiline psühholoogiline tõlgendus;püssiprill varsti panema;üldse abstraktselt tookord;vene keel autor;lastekirjanik pildiraamat autor;nimi esimene kahupea;ristne küla kutsutud
adolf hitler helilooja;kapellmeister andreas huslat;kena mängima käpake;kaanepilt raamat pealkiri;tagamõte omistama näiteks;paigutama poliitstatiir saksa;nimi kasutama sakslane;täis naerg üleraamat;hoffmann riim kõikjal
