keyphrase;score
taevas nihkuma valgus;0.7494
päev puuduma valgusandja;0.7425
ehtima kokkusaamine pidu;0.7323
valgusandja vanaisakoda puhkama;0.7292
ustavalt täitma kohus;0.7278
teener sugu igavene;0.7277
sünd hommik päike;0.7243
talv pikk kannatus;0.7225
sündima päev kutsuma;0.7219
Hämarik käsi ulatama;0.7215
usaldama loojuv päike;0.7137
Hämarik kiri panema;0.7125
vanaisa ütlema ametikohune;0.7108
nädal südaöö aeg;0.7107
tundma valgusandja vanaisakoda;0.7096
talv taevaserv liikuma;0.7094
valguseandja kollakas kuma;0.7079
kuulma tundma valgusandja;0.7016
rõõm laskma igavesti;0.7016
vana-isa ehtima kokkusaamine;0.7015
lastelane koit hämarik;0.7003
kaua koit rind;0.7001
kuma taevas nihkuma;0.6984
valgusandja taevavõlv talv;0.697
leidma õnn armastus;0.697
Ilmarine võlv vaatama;0.6967
koit sedamaid uus;0.6966
esimene õhtu käik;0.696
päike võtma puhkama;0.694
hiilgama eeldama kuma;0.6938
taevas alustama panema;0.6917
eeldama kuma taevas;0.6912
kaunim lill ööbik;0.691
lill laul äratama;0.6888
lühim öö aeg;0.688
tõusev päike vana-isa;0.6878
kannatus põhjamaa loodus;0.6851
naljatama kaua koit;0.6848
lind inimene täitma;0.6843
käsi huul puutuma;0.6841
taevas Koit jälle;0.684
puhkama kustuma hiilgama;0.6838
Koit Hämarik kiri;0.6833
noorus andma valgusandja;0.6832
kollakas kuma taevas;0.6826
naine vastama suu;0.6821
kätkema kustuma jälle;0.6813
Koit jälle süütama;0.6803
käepigistus suudlus hämarik;0.678
pall õnnistama otsus;0.6771
laskma igavesti mõrs;0.6769
panema rahvasuu Friedrich;0.6762
koit amet pojuke;0.6751
jääma peiu mõrsjapõlv;0.6748
suu vana-isa rikkuma;0.6742
peitma kahju sünd;0.674
õnnistama otsus kord;0.6728
vana-isa rikkuma rõõm;0.6722
tüdruk laisk tüdruk;0.6702
südaöö salajas sündima;0.6701
inimene täitma laul;0.6701
rahul soovima õnnelik;0.6699
vastama suu vana-isa;0.6681
armsam käsi järgnema;0.6681
ametikohune täitmine rahul;0.6669
käsi päike võtma;0.6668
süütama uus käik;0.6663
silm sulguma märkama;0.6653
hüüdma naljatama kaua;0.6646
nimi liiaganem jõerand;0.6639
sulguma märkama vaikne;0.663
salajas sündima päev;0.6627
põhjamaa elanik karm;0.6625
liiaganem jõerand lugema;0.661
puhkus aeg antud;0.6602
päike vana-isa ehtima;0.6585
järgnema käepigistus suudlus;0.6571
tütreke usaldama loojuv;0.6565
neli nädal südaöö;0.6561
igavesti mõrs peiu;0.6555
ustav teener sugu;0.6554
rikkuma rõõm laskma;0.6547
laul ruum Ilmarine;0.654
puutuma silm sulguma;0.654
loodus pidu ajal;0.6524
saabuma lill õitsema;0.6517
ütlema ametikohune täitmine;0.6506
ruum Ilmarine võlv;0.6503
õnnelik kuuluma siitpeale;0.6496
valmima panema lühike;0.6496
süütama valguseandja kollakas;0.6484
palav kiir valmima;0.6475
koit rind viibiv;0.6457
peiu jääma peiu;0.6457
ajal Koit Hämarik;0.6456
elu süütama ilus;0.6454
suvi vili palav;0.6446
soovima õnnelik kuuluma;0.6428
õitsema lõhnama lind;0.6418
rõõmuaeg laul lillerikas;0.6403
koit suruma vastastikku;0.6397
mõrs peiu jääma;0.6392
nihkuma valgus riba;0.6363
täitmine rahul soovima;0.635
