keyphrase;score
aastail;0.4807
populaarteaduslikku;0.4751
tuleviku;0.4567
aastatel;0.4549
kuulajale;0.4546
mõttelaadilt;0.4494
ajast;0.4391
aastal;0.4352
varasemast;0.4334
naiivne;0.4324
sajandi;0.4287
ütles;0.4279
aasta;0.4278
mõttelaadi;0.4267
aastast;0.4242
ajal;0.4184
möödunud;0.4158
aastad;0.4147
eluajal;0.4136
kriitilisem;0.4123
ajaviiteks;0.4122
varsti;0.409
uudishimuga;0.408
oletuse;0.4054
kirjutanud;0.405
kirjatöödes;0.4012
huvitanud;0.3998
paljugi;0.399
täppisteadustega;0.3987
aastat;0.3986
seisukoht;0.3965
uskunud;0.3959
teadvasse;0.3955
rääkida;0.3955
saatus;0.3954
mõttetegevuse;0.3951
seitsmeteistkümnendal;0.3932
põlvkonda;0.3921
ettekujutus;0.3906
hüpoteesist;0.3892
entusiaste;0.3884
võimaluse;0.3877
uudishimu;0.3877
käinud;0.387
artiklit;0.3863
teadvusesse;0.3862
täidame;0.3861
õpetlikum;0.3859
õppinud;0.3857
memuaarkirjanduse;0.3853
arutama;0.385
põlvkonna;0.3842
aastate;0.384
korrespondentliige;0.3838
nõustuda;0.3838
mõttele;0.3838
esimestel;0.3815
raamatus;0.3814
Aastail;0.3814
ajalukku;0.3797
arutasime;0.3793
mõtlemistehnika;0.3793
Jutajat;0.3783
asjaarmastaja;0.3782
kategooriliselt;0.3782
lõputunnistusel;0.3774
ajaskaalal;0.3769
õppejõud;0.3768
kuulajad;0.3766
eluperioodil;0.3761
Oletusest;0.3752
varem;0.3738
jutustuses;0.3736
entusiast;0.3735
vaatamatuteks;0.3715
võimalus;0.3714
võikski;0.3711
kirja;0.371
entsüklopeediates;0.3701
informatiivne;0.3692
olnudki;0.3692
kirjapanek;0.3685
tänapäevas;0.3683
huviga;0.3674
hästi-hästi;0.3663
mõtlemise;0.3654
minut;0.3653
optimist;0.3639
fikseeritav;0.3635
1964;0.3633
vähehaaval;0.3626
Vedasime;0.3624
Tänulik;0.3622
kirjavahetus;0.3619
oluline;0.3617
sõjajärgsetel;0.3614
sünnikoht;0.3611
tingimata;0.361
teadlastele;0.3608
omapärane;0.3606
suhtumisel;0.3604
loodaksin;0.3603
toimus;0.3602
lugemine;0.3602
Mõtlen;0.3597
meki;0.3594
Järgmine;0.3594
kuulasin;0.3594
Nihutanud;0.3594
tänapäevani;0.3593
karjalane;0.3593
intervjuust;0.3587
oluliselt;0.3584
ütleme;0.3574
ilmselt;0.3572
lemmik;0.3566
vägagi;0.3564
tuntud;0.3562
jõudnud;0.3554
vananenud;0.3551
otsani;0.3547
Joos;0.3544
tahaksin;0.354
vastakis;0.3537
ajalugu;0.3536
otsustav;0.3535
kirjanduse;0.3528
avaldanud;0.3525
leiutis;0.3514
ärkasime;0.3509
viimaste;0.3506
natukenegi;0.3492
omandasite;0.3489
meelde;0.3487
tund;0.3485
õpetavad;0.348
asepresidendi;0.3478
ühesõnaga;0.3471
annab;0.3469
lahutamatuks;0.3466
teatmekirjandust;0.3459
tõlgendanud;0.3454
tahes-tahtmata;0.3453
Tema;0.3448
kohti;0.3443
vaieldamatult;0.344
kavatsused;0.3433
observatooriumi;0.3429
avastust;0.3427
kvalifitseeritult;0.3424
ülesanne;0.3424
rõhutanud;0.3416
Neil;0.3415
sünnikohana;0.3412
külanimetust;0.3405
inimestel;0.34
keskajal;0.3395
hätte;0.339
ettekande;0.3372
arendanud;0.3368
otsitud;0.3368
sisseastumiseksamitest;0.3363
Tuleb;0.3362
saavutus;0.3358
kuulus;0.3356
kahtlus;0.3355
õppisin;0.3348
julgeteks;0.3347
distsipliini;0.3346
edukalt;0.3344
valinud;0.3327
korraga;0.332
leksikoni;0.3319
mõtlemistehnoloogia;0.3313
konspiratiiv;0.3295
isolil;0.3295
panin;0.3294
muutusime;0.327
Sondi;0.3254
tänulikud;0.3252
Haruldane;0.3225
juhuslikult;0.3223
seitsmenda;0.3175
küsitleda;0.3172
rindel;0.3167
Naan;0.3144
meremees;0.3125
lapsepõlvest;0.3093
Gustav;0.3068
õpib;0.305
võõras;0.3011
vastuolulisus;0.3
raadiolokatsioonialaspetsialistide;0.2949
Vladivostokist;0.2907
füüsikaõpetajaks;0.2898
küberneetika;0.2877
Tunnistajal;0.2865
60;0.2844
dialektilisus;0.2825
partisaniliikumises;0.2736
