keyphrase;score
kuulama tulem;0.6873
tõusma laululava;0.6439
vihm kuulama;0.6414
esidk laululava;0.6388
kuulma ringvaade;0.6262
kuulama ringvaade;0.6229
tänane peolis;0.6109
laululava ülaserv;0.6109
kiige hääl;0.6059
viljandi lauldud;0.6048
lauluväljak paistma;0.602
keerutama laululavaesis;0.5987
laulma viljandi;0.5982
tänane üritus;0.5981
tulem las;0.5964
lauluväljak ehtima;0.596
lauluväljak voolama;0.5956
tänapäev ürgne;0.5941
jaanituju täna;0.593
laululava vastaspoolne;0.5927
ringvaade tänane;0.5925
paeluma tänane;0.5904
lauldud pluusinimi;0.5903
pühitsema ki;0.589
laululava peamasti;0.5852
jätk laulupidulaul;0.5849
mäletama kuulma;0.5829
peolis laululava;0.5826
ütlema tänane;0.5824
tunduma kavalam;0.5823
üldse jaanipäevapidamine;0.5816
suveseltsimees kuulma;0.58
jaanipäev ütlema;0.58
jaanik tänane;0.5787
täna noos;0.5781
karjapasun kutsuma;0.5763
rääkima kurnama;0.5747
soe hästi;0.5697
kutsuma naga;0.5693
ehtima jaanikuu;0.5671
rääkima täna;0.5662
tänane eesti;0.565
hõng lauluväljak;0.5642
sojapiim panema;0.5625
peamasti senine;0.5623
senine lipukangas;0.5602
täna kogunema;0.5599
lauluväljak rahvas;0.5583
tulekeel muistne;0.5578
neiu lillepärg;0.5571
jaanipäevapidamine püüdma;0.5566
jaanitu tartu;0.5546
aeg kuulama;0.5533
taevas tulekeel;0.5532
päev tahtma;0.553
kuulma nägema;0.553
muiste komme;0.5476
tuju sumisem;0.5474
kutsuma hääl;0.5466
kiigelennu sõnajalaõieelugu;0.5448
jaanituju no;0.5447
jaaniõhtu laul;0.5432
käima kord;0.5432
komme tartu;0.5428
kõlama viljandi;0.5426
jaanitus tõusma;0.5424
vili kasv;0.5418
laulupidulaul aeg;0.5417
komme siduma;0.5388
ringvaade päev;0.5379
jaaniõhtu eriti;0.5374
jaanipäev komme;0.5352
ütlema kesvamärjuk;0.5352
pilk homse;0.5346
aasta täna;0.5343
nurm vainu;0.5325
varasem jaanitul;0.5316
taevas käima;0.5314
kuulma vanarahvas;0.5293
kuulaja jälle;0.5289
päev ilon;0.5287
kadakas aedlinn;0.5284
jaanipidu lahti;0.5275
jõudma loendama;0.5254
aedlinn võtma;0.524
tall tõstma;0.5237
jaanitul süttima;0.5232
mees kuulma;0.5202
polkas kauge;0.5199
tänane pidu;0.5196
ütlema rahvakomme;0.5184
komme põliselt;0.5182
jaaniõhtu viljandi;0.5175
hea kuulaja;0.5153
kukkuma täna;0.5138
kabelaselev talgud;0.5132
tihti rääkima;0.5104
homse väljendama;0.5103
teritama kõrv;0.5099
ülepäeviti teinekord;0.5081
süütamine ootav;0.5067
hästi laagerduma;0.5064
kontsert kõlama;0.5022
öö koit;0.5022
loodus neiu;0.4979
kantud tund;0.4959
lähemalt tutvustama;0.4956
rõõmsam hoogsam;0.4948
jõudma loodus;0.4935
janu no;0.4934
õllevaade küllap;0.4922
põline muhuõllemeister;0.4921
tahtma tarima;0.4918
õige soon;0.4917
lõikus pidutsema;0.4915
õitsema sumisema;0.4905
üritus paluma;0.4875
ivan väljaots;0.4869
kirik komme;0.4852
kukkuma sügis;0.4849
valss mängima;0.4848
ratsanik süütama;0.4841
vaikne vall;0.4816
tutvustama tartu;0.4809
algus pühitsema;0.4797
küllap mees;0.4795
rõivas neiu;0.4785
niitütlema nädal;0.4764
kaasa värske;0.4744
isetegevuslik helilooja;0.4743
pidu jätma;0.4717
lillepärg nooruk;0.4715
linnas linnasejahu;0.4704
täna jooma;0.4701
kukkumine kuulma;0.4695
tuju kerge;0.4677
tänavune jaanipidustus;0.4673
hääl lõhnav;0.4667
laulja tantsija;0.4662
kuues viisaastak;0.4652
elluviimine maa;0.4634
mets pääsema;0.4625
aasta saak;0.4611
toomkirik tolleaegne;0.4585
sündmus kuulmine;0.4582
kiik tuul;0.454
mikrofon põline;0.453
rohitama õitsema;0.4521
loodus austamine;0.451
ilmism keel;0.4509
rõõmus rahvatraditsioon;0.4508
konn kiige;0.4499
soovija puu;0.4491
jaan elu;0.4478
kauge minevik;0.4475
lava sündima;0.4458
püha möödas;0.4455
org pidulikult;0.4443
türi suure-jaani;0.4423
külaline otse;0.4413
sümbolsõna eestimaa;0.4385
laskma jahtuma;0.4382
kolhoos suvevili;0.4381
saarlane käima;0.4376
gustav küla;0.4368
installin kuulama;0.4359
leebe õhtupäike;0.4315
sool pühapäev;0.426
tarkus jälle;0.4212
kaua kesvamärjuk;0.4205
järgija õllekanu;0.4158
kuulma etnograaf;0.4144
majaperemees koitkuma;0.4142
jaanipäev edukalt;0.4131
tahtma viiene;0.4121
lasnamäe veerg;0.4082
vene keelpilliorkester;0.3986
noorsoofestival toimuma;0.3966
kevadtöö joon;0.3948
meriloo loominguline;0.3948
hea lyotama;0.3932
märk järgija;0.3931
põlluserv vanarahvas;0.3917
vana tõekspidamine;0.3907
puht juht;0.3851
maitsema hästi;0.3839
keel maailm;0.383
heinamaa juuni;0.3819
kann kõrisema;0.3737
suvekeskne püha;0.3731
naisrahvatantsurühm rahvapilliorkester;0.3716
ajamärk ilm;0.3546
odr eten;0.3502
kultuuriosakond juhataja;0.3439
artell klubi;0.3405
rahvakombe muutma;0.3299
maailm noorus;0.3245
viljandi järv;0.3235
ehitama õde;0.2771
rongkäik 1000;0.2747
