EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Farvaaramässicov nägema;mängima film;film näitlejanna;vahetult seitsmeteistkümnes;kinnitama number;Miasnikova film;film näitlejanna;Stalin lemmikfilm;27 aasta
furmorofon film;kandma film;film kandma;mängima Tuhkatriinu;nimetama näiteks;varvaaramiasnikov film;näitlejanna film;Stalin filmitegija;peategelane oluline
faila Ralyaske;film kandma;näitlejanna film;täpselt Üleliiduline;persoon persoon;vene naine;naisrežissöör film;Stalin vaatama;tõstma lenk
Ankal prototüüp;teadma toimuma;tüüpilisem film;tegutsema vapralt;aeg algvariant;naine film;täna näitlejanna;Venemaakoduleht film;kunstiakadeemia küllaltki
Friedrich Ermler;sündmus andma;nägema kinoekraan;ilmuma Venemaa;reaalsus andma;naiskangelanna film;nimetama näitlejanna;küsimus Stalin;ütlema sünniaasta
Antonio spada;teadma Stalin;oluline film;Eeerrholdon õpetama;konkreetselt reaalselt;Venemaakoduleht film;huvitav näitlejanna;Stalin soovima;film võib-olla
Varvara näsnikaal;elu venedžapaev;eriti film;meditsiiniline abi;nomeng nisu;filmitegija film;naine film;Stalinud soovima;49 aasta
kohtart furmanov;paev esimene;esimene filmiroll;inspireerima filmitegija;selge reegel;rääkima Kalina;näitlejanna nimi;Stalin arvama;jällegi oluline
Kosmodemjanskaja Ankal;oluline teater;oluline kangelane;Peterburi tegutsema;ilus roll;film Farvaaramässicov;näitleja ampluaa;kindlasti Stalin;kirjeldama hästi
naisterahvas furmorofon;-te lõpp;esimene film;Luladžarsk soliidne;aeg alternatiiv;näitlejanna film;naine režissöör;käigus Stalin;41 aasta
varvaaramiasnikov film;tähendama film;film rääkima;kummilioff lõpetama;andma kindlasti;Ranyaskaja film;näitlejanna huvitama;pealkiri Volodžaevski;lapsepõlv mäletama
Faina Ranyaskaja;meditsiiniline abi;näitleja kehastama;sedastama film;andma põlem;nitskaja film;nitskaja film;rääkima Kalina;aeg alternatiiv
Ralyaske film;relv kasutama;näitlejanna nimi;furmanofjaadžapaev lähedane;kummaline seos;Veera Mošnikov;varvaaramiasnikov film;nimelt Stalinud;rääkima 49
normas filmivariant;roll film;oluline persoon;järgnev saatus;idee eelistama;Stalin filmitegija;niko Katariina;Müstiline Venemaakoduleht;-te lõpp
film peaeemmärk;kulminatsioon vaja;kandma film;seitsmeteistkümnes aastajärgne;andma käsk;naine režissöör;Miasnikova film;film rääkima;prototüüp tegelikult
režissöör Dynaine;levitama välismaa;film võib-olla;filmisaaija selge;alternatiiv noorsots;rääkima film;esimene filmiroll;Kosmodemjanskaja esimene;tegemine oluline
Varvara näsnikov;nimelt autor;päev film;uuesti vaatenurk;unustama nomeng;naisrežissöör film;kese kangelane;varvaaramiasnikov film;42 aasta
Varvara Masnikova;tooma täpselt;inimene film;üldsegi välistama;probleem arvama;lisama film;lisama film;Stalin nõudmine;38 aasta
Varvara Miasnikova;näitlejanna huvitama;film nägema;arvestama naiskangelanna;ase reaalsus;Varvara Miasnikova;film kuulsus;film näitlejanna;37 aasta
Varvara mäesnikov;oluline roll;film valmistama;seltsimees võitlema;roll tooma;film nägema;esimene naisterahvas;nimetama näitlejanna;mäletama aeg
õppejõud kvalifikatsioon;jõudma film;kehastama film;väitma kaugeltki;tuttav negatiivne;Faina Ranyaskaja;näitleja kehastama;rääkima film;küsimus Stalin
peaeemmärk 42;opova kavatsema;nägema film;vana haavatud;uus variant;film näitlejanna;rääkima Kalina;seltsimees Stalin;suhteliselt suur
lõpetama Eeerrholdon;esimene silm;kuuluma film;pealkiri Sariidsen;elama persoon;Šostakovitš film;inspireerima filmitegija;teadma Stalin;inimene õpetama
Varvara mäsnikuma;käsima furmanofjaadžapaev;rääkima film;jällegi anekdoot;valvema nisugune;lugu film;kangelane nägema;tegemine Stalin;võib-olla tõepärasem
töötama õppejõud;pälvima küllaltki;film vaatama;lugema naisrežissöör;kindel son;pikemalt film;tulevane näitleja;esimene filmiroll;30 neljas
Stalin nõudmine;toimuma kodusõda;nimetama näitlejanna;film täitma;ch unustama;võtma film;kangelane auväärne;Moskva Draamateater;võib-olla prototüüp
taama lõigukene;niter Burmanov;võtma film;küsimus filmisaaija;andmed kord;filmitegija esitama;Se kangelane;kodusõjakangelane Se;34 film
venedžapaev Nõukogu;number õpilane;filmitegija film;pealkiri Pariis;vastama tegelikult;Stalin film;esimene film;tulenevalt Stalin;mõte võib-olla
käsima furmanofjaadžapaev;film arusaadav;vaatama film;võrdlema tänapäev;tegevus toimuma;koduma film;juht film;Stalin sõda;anna võib-olla
Vadja nitskaja;30 -te;naine film;lõbus film;aeg vaadatum;käsima furmanofjaadžapaev;vaadatum film;Leningrad suur;34 aasta
film Chapaev;ohvitser film;jõudma kinoekraan;välistama uuesti;puudutama anna;sedastama film;Ralyaske film;mängima 1927;tähendus tipp
Kona järgnev;näitama kaitsma;konkreetne inimene;nägema kinoekraan;ase sündmus;oluline film;oluline film;valmima 1944;konsultant teisiti
Ermler võimalus;jällegi määrav;nimelt film;film üldse;tulevik normas;tütar film;kandma film;natukene Stalin;päev Vladivostok
Dynaine aeg;furmalavane vastama;film tegemine;Müstiline Venemaakoduleht;sündmus aeg;nägema film;kuuluma film;neli peategelane;59 60
Nõukogu Chab;Müstiline Venemaakoduleht;üksik film;tegelikult ase;tohtima ch;film pälvima;oluline kangelane;nägema Chapaev;sündmus 41
nägema Leningrad;ase sündmus;kuulaja film;täitma Annika;võitlema suhteliselt;mõte film;film esialgne;nägema Leningrad;rääkima võib-olla
näsnikaal väike;lisama film;tulevane näitleja;vaatama seltsimees;võimalus tutvuma;Zoda Kosmodemjanskaja;film Varvara;kirjutama Šostakovitš;naisterahvas loomulikult
Varvara mäsnikov;aeg 27;filmitegija esitama;üldse ase;punkt sedastama;jällegi film;mõtlema kangelane;viimane film;kuulaja film
