EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Gustav ränk Paul;juhtuski Nii raamatu;kogemustest kooliõpilaste elust;Eesti kultuuriloas kahtlemata;selgesti tulemus vastavalt;ajaloodoktor Ants viires;palunud ajaloodoktor Ants;Ilmar Talve kolleegiaga;ehitisi kasutamist Põhja-Euroopas
surve Sebastian Alkman;Saksamaale Seal dramaatiline;koolipõlve kogemustest kooliõpilaste;See algajalik selgesti;hea organisaator toime;palunud ajaloodoktor Ants;ajaloodoktor Ants viires;Ilmar Talve romaanist;ülikoolis soome-ugri rahvateaduse
Voldemar Johanson raamatut;talve kultuuriajaloo uurija;ajal Tartus tolleaegses;tegeleb No jätkanud;veereva jutu formuleerimise;Muuseumis jätkab Ants;vastav erialatäitja töötas;Ilmar Talve teaduslikust;Pariisist aastal 1910
talvesõtta Voldemar Johansoni;Linnade tööliskultuuri uurimise;instituudis tööle talve;Pariisis riffi kirstukujulises;küllaldane arvasin võib-olla;stuudiosse palunud ajaloodoktor;Muuseumis jätkab Ants;ajaloodoktor Ants viires;Rootsi Lääne-Euroopas viibib
mõte Viiburi Karjala;etnoloog Ja Hruštšovi;lähtus koolipõlve kogemustest;Mis perioodist räägite;tulemus vastavalt mõju;jätkab Ants Viires;Ants viires Ilmar;rääkinud Ilmar Talve;väga-väga oluline lisand
täis ütles Johanson;omandas lõplikult keele;esmajoones teadlaseks etnoloogiks;Lääne-Euroopasse Kuidas vilja;pingile See ikke;tolleaegne muuseumi direktor;professor Paul Ariste;sügissuvel 1942 Ilmar;Te väheseid ilmselt
linna ütles Johanson;kirjutas magistritööd See;talve kultuuriajaloo uurija;See lähtus koolipõlve;laid hea organisaator;õige estlast kunstnikku;muuseumi direktor Eerik;1942 Ilmar Talve;otsekohe selge tugevasti-tugevasti
ränk Paul Ariste;põhiline õppevahend ülikoolidele;informatsiooni Ilmar Talve;leidsin Obermanni üksinda;seegi näinud ergutavat;vana Eestis sõjaväe;tolleaegne muuseumi direktor;Ilmar Talve romaan;kuivatamisega kuivatamisega täpselt
Johansoni Voldemar Johanson;Juhanson Hüüdis Vaata;ajaloodoktor Ants viires;pildi Me rääkinud;osa tegevus toimub;Eestist põgenenud rahvateadlasi;etnoloogia professuur Temast;olulisem Ilmar Talve;Helsingis soome-ugri kongress
ajal ütles õnnelik;vajalik Ilmar Talve;kooliõpilaste elust See;tervitatud Oviiburi luuletaja;annab olulise lõigu;tolleaegses Eesti Rahva;Rahva muuseumi assistent;katkendit Ilmar Talve;psühholoogiliselt probleem lahenes
