EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
hillary clinton;venemaa ilm;2001 2007;20 seitsmekümnekohaline;usa new;eesti riik;olukord eesti;eesti raadiouudis;eesti keskkonnaministeerium
jäätmekäitlus kool;rahvuslik koguprodukt;ilmselt eluasemeprobleem;liitia aiarisk;sadama manner;2007 eesti;kandidaat edumaa;riik parim;eesti paar
meedia fookus;kavandatav pakendiseadus;nädal siduma;välisinvesteering hind;no moment;rahvusvaheline konkurentsivõime;eesti 2007;eesti 2007;võimaldama tagastatud
märksõna välisinvesteering;aastapäev tähistamine;jäätmek ettevõte;filmiajakirjanik ühing;kaksik new;riik kaasatud;rääkima euroopa;eesti 10;13 aasta
singapur hongkong;rakendamine omakasupüüdmine;koht euroopa;2007 vahendama;andma väli;luksemburg tõusma;euroopa 20;optimistlik eesti;nimelt nähtav
10 põhjarannik;küsima ministeerium;organisatsioon eesti;serbia leping;abstraktne sündmus;tänane kohtumine;puudulik pakendiorganisatsioon;infopäev lisa;väike riik
kogumissüsteem jäätmed;üleüldine tagasivõtukohus;stuudio toimetaja;infrastruktuur euroopa;usa president;konjunktuuriinstituut juhtivteadur;eesistujamaa sloveenia;kirjutama eesti;olulisem võib-olla
olulisem võib-olla;aasta asuma;jonathan austraalia;laidoner vabadussõda;sündmus objektiivselt;sõnum välismaa;liit ühinemine;välisminister ajakirjanik;jätkuma siim-valmar
aeg konkurentsivõime;partei presidendikandidaat;puudulik pakendiorganisatsioon;president visiit;probleem konteiner;euroopa julgeolek;infrastruktuur euroopa;parim konjunktuuriinstituut;serbia jaanuar
juhtimisinstituut analüüs;arvamusküsitlus põhjal;raadio uudis;muutuma konkurents;näiteks tallinn;samm euroopa;tribunal euroopa;aastaraamat 80;liit riik
aastaraamat 80;efektiivsus valdkond;restaureerimine külg;austraalia aasta;graafik arve;tribunal euroopa;keskvalimiskomisjon kaebus;2004 üllatus;võib-olla hea
liudlema liurenn;liit tegevjuht;jäätmed sortimine;tutvustama eesti;tooma probleem;hoid ameerika;konkurents nõrk;riik 22;toimetus võtma
olli rehni;vaja niitütlema;venekeelne trükiajakirjandus;suunas sloveenia;taas uus;piir venemaa;jaanuar laienemisvolinik;ajakirjanik ühing;10 põhjarannik
siim-valmar kiisler;2013 -ks;liit esindaja;toredam tähtis;arvama idee;riik parim;üleriigiline kogumissüsteem;likvideerima 2013;2007 eesti
tihedam lumepilv;ühing aastaauhind;hoidla väljaehitamine;laine ootama;probleem terav;liit viis;läbirääkija võtmeküsimus;sundüürnik esitama;väga-väga juhtum
probleemne pakendurnitsioon;kasutama nimelt;üleriigiline kogumissüsteem;info segadus;uus võimalus;liit laienemisvolinik;uus ametiaeg;esile arhiivideebeedik;aasta parim
täna avatud;elama suurem;riik seisma;ida-eesti sadama;lasteaed toredam;tulevik kolmert;valima kolleeg;eentalu kuulmine;ida-eesti lääne-eesti
