EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õpilane cavel;muusikaõpetaja tahtma;muusikakool koht;üleorkester mängima;null probleem;eesti muusikanõukogu;rääkima orkester;rääkima orkester;teadvustama võitlema
beethoven triot;kare sümfooniaorkestripäev;näiteks orkestrilaager;kollektiiv no;moment andma;kontsertorkester kontsertorkester;eestimaa muusikaharidus;noorteorkester noorteorkester;väike-maarja koorijuht
tšelloõpilane kontrabass;loll aeg;noorteorkester dirigent;gümnaasium tolleaegne;alustama null;rääkima jotaross;sümfoonia programm;orkestriprojekt näide;põhikoht lääne-viru
sündima muusikaleksikon;mäng püks;orkester olemasolu;haydn brittenid;null hea;tuttav meloodia;noorteorkester kasvama;virumaaorkester kontsert;andma õpetaja
kuno areng;tallinn asi;gaasimuusikakultuur vanaema;nukrus inimlik;nimetama näiteks;kontsertmeister 10;viola klass;lasteaiaõpetaja orkester;martin veermäe
omamoodi püramiit;orkester järvamaa;natuke organiseerimine;äkki kunst;punkt arvestama;kolmas viiul;süüdi muusikaõpetaja;näide ühismusitseerimine;virumaa lääne-virumaa
korraldus muutus;aeg bbc;jääma muusik;alumine püramiit;maks kodu;laulm kuulama;jool viola;sõprusorkester riia;nimetama võib-olla
everett liit;linnavolikogu toetama;raha orkestriprojekt;talv suvi;arvuti asi;kontsert reis;mõtlema eesti;vabaõhukontserdilava nonstop;luha lääne-viru
bergen linn;mäng ajal;võtma repertuaar;peterburi peeter-peter;kodu otsima;sümfooniaorkester vähem;muusikaliselt keerulisem;väike-maarja koorijuht;noorteorkester nii-öelda
valdur liiv;ütlema rokkansambel;väike-maarja koduloomuuseum;marge-ly rookäär;tasku kodu;muusika suhtlemisvahend;plahvatama ooper;musitseerima moletegrateerunud;mõtlema võib-olla
ülesanne eesti;suhtlema arvutiekraan;eesti muusikanõukogu;11 kraad;probleem lokaalne;tan akordion;meetsee tšellorühm;noor muusik;küsimus tore
näide laud;tšaikovski teadma;allikas otsima;tallinn professionaalne;andma võimalus;paemurr tšelloklass;muusika bibliograafiline;mängima pärimusmuusika;eriala mõtlema
kollektiivsem tegevus;mängima beethoven;kontsertorkestritöö kontserdielu;proovima neli;kadarvis kodu;jagatud nooti;mõtlemisaine vioolamängija;seis võtma;võistkond rääkima
virumaa lääne-virumaa;teater stuudio;virumaa kultuurilugu;10 klass;muuseum andmed;viru orkester;tan akordion;saade toimetaja;arvestama nii-öelda
jagama nõndanimetatud;oskama edusamm;tänane saade;astuma 200;reaalne näide;ime kell;maestro everett;jagama jällegi;kontsertmeister 10
