keyphrase;score
talupoeg;0.537
talurahvas;0.5068
külamees;0.4889
selleaegne;0.4842
mõtlenu;0.4749
talu;0.4634
traditsioon;0.4631
tekkisidk;0.4573
isa;0.4527
harjumus;0.4504
põllumees;0.4475
papa;0.4432
talumajandus;0.4421
tingimata;0.4363
korraga;0.435
mõtlema;0.4299
teisipidi;0.4298
aasta;0.4224
olemuselt;0.4224
mõist;0.4216
murrang;0.4197
praegus;0.4187
ilmalik;0.4159
nüüdki;0.4155
oluline;0.4154
tegelikult;0.4152
täitsa;0.4147
Rüütel;0.4132
näiteks;0.4119
Sakala;0.4111
pidevalt;0.4103
mõneti;0.4099
asjaolu;0.4085
kaasa;0.4071
varsti;0.4066
mõte;0.4066
arvama;0.4052
loomulikult;0.4037
aadel;0.4022
eestlane;0.4014
niie;0.3997
poisike;0.3992
järgnevalt;0.3983
valgutuslik;0.3982
otsekohe;0.397
juhatam;0.3969
käibim;0.3962
tähendama;0.3958
hakkasidi;0.3955
ilmnema;0.3953
õpetuslik;0.394
sattuma;0.3938
komme;0.3929
vaimulik;0.3887
rahvas;0.3882
mölder;0.3873
juhtumine;0.3859
asi;0.385
asutatud;0.3847
aeg;0.3839
natuke;0.3836
olukord;0.3826
mänguselts;0.3817
ütlema;0.3807
asutama;0.3799
põllumajandus;0.3792
janse;0.3788
tekkima;0.3783
viisis;0.3775
üldse;0.377
esiteks;0.3762
hiljem;0.3756
omaalgatuslik;0.3751
jannnen;0.3746
maalik;0.3739
alaväärsus;0.3729
ausalt;0.3729
jans;0.3727
vuiste;0.3721
mees;0.3712
tegu;0.3711
tekkimine;0.3709
pärastine;0.3708
imelik;0.3677
elu;0.3675
tänapäev;0.3668
esmalt;0.3667
kord;0.3663
katsetat;0.3657
simm;0.3655
ilmuma;0.3652
juhuslik;0.3648
nägema;0.3645
kõlama;0.3639
tänane;0.3628
rahvakeel;0.3626
mändrav;0.3625
luter;0.3624
tund;0.3617
kulustas;0.3615
visu;0.3605
üldiselt;0.3591
isalik;0.3588
kiivalt;0.3586
rahvusteadvus;0.3584
tarbesellepärane;0.3581
mõistetav;0.358
ühikühistu;0.3578
rahvapärane;0.3577
vaatama;0.3574
teomand;0.3563
omaaegne;0.3559
sona;0.3557
naturaalmajanduslik;0.3549
ütlemine;0.3538
nähtu;0.3535
mõis;0.3531
teadma;0.353
eriti;0.3516
huvitav;0.3515
õige;0.3515
ärkamine;0.3513
kuuljas;0.3509
ärkam;0.3508
ootama;0.35
salvume;0.35
kultuurrahvas;0.3496
rüütel;0.3489
rüütelkond;0.3487
valitsema;0.3464
kultuur;0.3463
jansen;0.3462
pere;0.3455
suutma;0.3454
võimalus;0.3453
maa;0.3451
pooldaja;0.345
muutuma;0.3445
rõhutataks;0.3441
kaudse;0.3438
väike;0.3437
areng;0.3434
koorilaul;0.343
loomine;0.343
pidu;0.3422
muutusin;0.3413
põhjaeesti;0.3412
kõrf;0.3411
küllaltki;0.3408
jällegi;0.3408
rahvalik;0.3408
hästi;0.3406
meel;0.3405
riik;0.3401
käima;0.34
keeruliselt;0.3395
inimene;0.3395
vastama;0.3395
kultuuriruum;0.3393
jansenu;0.338
ühiselt;0.3376
panema;0.3361
mõisamajandus;0.3359
õpetus;0.3349
pastor;0.3341
otsustav;0.3325
kasvama;0.3316
jõukamas;0.3307
kõrtsimees;0.3307
Juhan;0.3303
soni;0.3301
janssen;0.3301
jälgisin;0.3295
õpetaja;0.3289
patriootlik;0.327
lapsepõlv;0.3267
üleandmine;0.3262
paratamatult;0.3258
maanõunik;0.3246
senin;0.3231
pärine;0.3229
jututoon;0.3227
lõpuks;0.3222
kuulus;0.318
armastataks;0.3176
Janson;0.3141
asutamine;0.3112
omane;0.311
luuletus;0.309
parem;0.3074
jätma;0.3062
võib-olla;0.3057
perioodiline;0.3018
tunne;0.299
ülemvõim;0.2974
kõrb;0.2973
lahja;0.2959
juur;0.2783
lapse-lapse-iga;0.2402
hobune;0.2281
