keyphrase;score
suu_täis;0.6076
hilinenu;0.6048
tõrrelesin;0.6041
jonnakalt;0.6014
ärevalt;0.5974
võpatama;0.5931
suutma;0.5845
kogelesin;0.5835
torelesin;0.5828
vingelt;0.5808
jäik;0.5791
sosin;0.5769
tõmbama;0.5754
komista;0.5747
lööma;0.5742
õhetam;0.5737
laususin;0.5733
kinni;0.5671
igatses;0.5667
jagama;0.5662
lauts;0.5641
tükk;0.5637
kõhn;0.5622
tunduma;0.562
pisar;0.5609
kirjev;0.5597
läbi_paistev;0.5582
tulija;0.558
tugevasti;0.555
täna;0.5526
asetama;0.5523
endamisi;0.5514
pihk;0.5461
selg;0.5456
ütlesem;0.5449
seisma;0.5448
nuga;0.5436
tasa_kuit;0.5426
kiilas_jää;0.5419
õu;0.5419
pikem;0.5391
soojem;0.538
üldse;0.5357
ähmane;0.535
õue_värav;0.5345
lõpetama;0.5338
rabandus;0.5335
tahtma;0.5313
püüdma;0.5305
nutsin;0.5298
lumi;0.5285
Ivo;0.5283
rääk;0.5278
lakk;0.5274
läikiv;0.527
luup;0.5246
laht;0.5245
kohmetu;0.5244
kõvasti;0.5243
kord;0.524
lükkama;0.5234
jõudma;0.5231
käsi_vars;0.5208
katkendlik;0.5197
külg;0.5193
ütlema;0.5189
lugu;0.5184
karjuda;0.5171
otse;0.5165
koorem;0.5164
hetk;0.5147
pöörlasin;0.5142
saar;0.5139
rahulikult;0.5137
meeldima;0.5123
pöörduma;0.5107
rääkima;0.5096
pudru_pada;0.5091
süle_täis;0.5077
vaatama;0.5069
mõte;0.5067
kaetud;0.506
peatuma;0.5056
kaenal;0.5044
nägema;0.5038
tuisk;0.503
pikk;0.5015
vaikselt;0.5013
rind;0.5009
sõna;0.5007
hingamis_tagane;0.5001
jätka_sime;0.4997
aken;0.4997
kummardusin;0.4979
ütlematu;0.4978
tasa_kumm_ardus;0.4975
kuri;0.4955
pöörama;0.4954
kiiresti;0.4953
tund;0.4949
kees;0.4935
maan_tee;0.49
maa;0.4893
jutustama;0.4878
ütlemata;0.4876
kitsas;0.4855
kon-tiki;0.4851
veerema;0.4836
sirgus;0.4833
võtma;0.4817
aasta;0.4815
paiskama;0.4808
elu;0.4808
korraga;0.4797
nina;0.4742
tundma;0.4737
rada;0.4731
keeruline;0.4717
rei;0.4715
komista_simi;0.4714
külm;0.4676
päev;0.467
käsi;0.4669
varsti;0.4667
kuuse_oks;0.4665
kõndima;0.4648
rääkis;0.4646
kõnniksin;0.4639
tänav;0.4621
lävi;0.4613
kordasin;0.461
Johan;0.4605
hästi;0.4597
dalamas;0.4579
kell;0.456
harva;0.4546
paar;0.4526
inimene;0.4489
toiming;0.4451
raamat;0.4449
juhtuma;0.4445
leegitsev;0.4427
poja_poog;0.4415
kordasem;0.4414
laskuma;0.4405
vapper;0.4405
heit=nu;0.4401
öö;0.4393
järelas_tasim;0.437
hoog;0.4368
tõin;0.4365
hilja;0.4361
tabama;0.4356
mees;0.4349
hiigla_suur;0.4331
;0.4325
teadma;0.4323
paistma;0.4322
tooma;0.4311
maja;0.4288
selle_pärast;0.4287
siht;0.4282
hüüdsin;0.4276
uuk_kivi;0.4271
rebima;0.4259
aeg;0.4259
lahkuma;0.4231
mõtlema;0.4227
ootama;0.4199
helistama;0.4195
reisi_jutt;0.416
küsis;0.4149
lehe_külg;0.4145
küsima;0.4087
isa;0.4082
puhusin;0.4071
ahi;0.4052
hoidma;0.405
aitama;0.4049
süüdel;0.4013
puhkama;0.3985
hääl;0.3983
ainus;0.3973
ema;0.3954
hommik;0.3951
ärritama;0.3932
nägu;0.3856
ümber_ringi;0.3829
lootusetult;0.3801
lahti;0.3763
pea_linn;0.3758
kergem;0.3708
langema;0.3702
hüppama;0.3642
täis_mees;0.3631
uks;0.3561
kümme_kordne;0.354
joodik;0.351
tuul;0.3503
hobune;0.3282
