keyphrase;score
singel esimest nädalat;0.4937
esimest nädalat singel;0.4881
esimest nädalat edetabelis;0.4753
nimetaksime nädala edetabelit;0.4676
esimest nädalat number;0.4635
singel nimega one;0.4571
räägiksin juulikuus üldse;0.4563
augusti edetabelis tänast;0.4538
osa muusikast täna;0.4519
muusikast täna mängime;0.4507
singel ongi nädala;0.4493
hääl esimesel bändi;0.4491
nimega one albumi;0.4467
uus singel nimega;0.4466
kolm esimest singlit;0.4451
pikemalt räägiksin juulikuus;0.4435
esimest singlit tantsu;0.4424
singel möödunud nädalal;0.4404
viienda augusti edetabelis;0.4399
one albumi nimilugu;0.4385
homme viiendal augustil;0.4363
albumi nimilugu one;0.4353
kaheksandat nädalat edetabelis;0.4322
edetabelit viienda augusti;0.4318
viiendal augustil kergem;0.4309
kõrgem esimest nädalat;0.4287
laupäevasel päeval nädala;0.4251
nädalat aasta albumi;0.4249
nädalal esimest nädalat;0.4235
vaatame nädala top;0.4229
mängime septembris täna;0.4224
müüt singel esimest;0.4217
ongi nädala kuumem;0.421
septembris täna lihtsalt;0.4179
esimese singlina lõkke;0.4173
stuudios täna lihtsam;0.4153
esimesed kaks singli;0.4149
nädala edetabelit viienda;0.4148
prosseti esimese singlina;0.4147
esimesel bändi müsteerias;0.4147
nimilugu one nädalasse;0.4124
edetabeli nädala tipp;0.4116
muuseas kuu alguses;0.4111
juulikuus üldse juhtunud;0.411
nädalat edetabelis möödunudnädalane;0.4108
uus singel tundub;0.4095
nädala number 13;0.4068
nädalat järgemööda esimeseks;0.4065
madonna esimene singel;0.4031
uus singel ongi;0.4001
rokkraadio stuudios täna;0.3998
möödunud nädalal beachis;0.3976
edetabelis tänast saadet;0.3969
suurem osa muusikast;0.396
nädalat edetabelis edetabelis;0.396
nädala number kolme;0.3954
nädala number kuu;0.3945
reedel lihtsalt puhtfüüsiliselt;0.3926
lugu mängime septembris;0.3924
nädala 29 juulil;0.3914
täisnädala reedel lihtsalt;0.3904
kolmas number singel;0.3887
kaheksandal möödunudnädalane number;0.3887
seitsmeteistkümnendalt leiame kuu;0.3883
nimelt edetabelis eelnevates;0.3881
kaks nädalal esimest;0.3875
juulil lõppenud edetabeli;0.3873
kuus 15 juuliga;0.3862
leiame möödunud nädala;0.386
möödunudnädalane number kuus;0.3851
möödunud nädala number;0.3849
nädala number kuulsite;0.3847
nädalasse tuletan meelde;0.3844
natukene nädala number;0.3844
ansambel esimese viie;0.3839
mängiv ansambel esimese;0.3832
nädala number kaks;0.3832
number neljandal möödunudnädalane;0.3828
number seitse ansambel;0.3822
juuliga lõppenud nädala;0.3822
kuu alguses mängitud;0.3804
tipus uus singel;0.3779
nädalal koha number;0.3775
mängima nädala number;0.3763
esimesel michael jacksoni;0.3762
kehtivuse laupäevasel päeval;0.3754
alustab möödunud nädala;0.3751
seitsmendal jäänud läinudnädalane;0.3745
augustil kergem edetabeleid;0.3734
edetabelis möödunudnädalane number;0.3732
kolm uus singel;0.3732
kaheksa nädala number;0.3727
one nädalasse tuletan;0.3719
endine broadcast laulja;0.371
singel tundub ameerika;0.3705
viiendal läinudnädalane number;0.3699
päeval nädala kehtiva;0.3697
esimesel endine broadcast;0.3696
esimene singel laika;0.3684
edetabelilõpp homme viiendal;0.3682
inglise edetabeli tipus;0.3671
kuumemat singlit käsitleme;0.3665
number vaatame nädala;0.3657
muuseas inglise edetabeli;0.365
tänast saadet alustab;0.3647
uus singel rathy;0.364
jälgida nimetaksime nädala;0.3631
nädala kuumem hatsate;0.3606
singlite edetabelit suurem;0.3605
mängima möödunud nädala;0.359
13 nädal ansamblil;0.3587
vabalt septembrikuus nädalal;0.3586
singel nimega karmis;0.3582
sadat singlite edetabelit;0.357
mängib kolmandal esimesel;0.3569
täna lihtsam edetabeleid;0.3569
märgiksin muuseas kuu;0.3568
pingeid natukene nädala;0.3532
edetabelis kõrgemal positsioonil;0.3528
esimesel franklin hitiga;0.3523
ameerika läbilöövat singel;0.3522
nädalaga seitsmeteistkümnendale mängi;0.3518
laulud tervelt kolm;0.3512
loo möödunud nädalast;0.3502
73 singel nimega;0.3487
kolmandal ansambli rakers;0.3459
leiame kuu öelda;0.345
hotsate müüt singel;0.3445
paremat lugu kolmandal;0.3445
toimub muusikaajakirja vaatleb;0.3444
täna lihtsalt jõua;0.3431
püüdsin kõrgem esimest;0.342
võimalik rokkraadio stuudios;0.341
nimed näiteks hossate;0.341
kolm tõusnud singel;0.3406
esimese viie viiendal;0.3399
singli number vaatame;0.3386
ansamblilt ameerika edetabelis;0.3371
näe number neljandal;0.3342
esimesel kontserdi aia;0.3342
kuulsam mees ansambli;0.3333
esimesel hollandi poiss;0.3332
aasta albumi autoff;0.333
jätkab tõusu edetabelis;0.3327
asja nimelt edetabel;0.3324
korraks mängida singel;0.3321
kirjutab laulud tervelt;0.3319
meest rock raadios;0.3315
suurem müügiartikkel nädala;0.3313
ootama kolmas number;0.3313
euroopa edetabeleid music;0.329
mängib tüüpilist ameerika;0.3213
number kuulsite loomulikult;0.3192
läbilöövat singel ansamblilt;0.3192
number 13 edetabelites;0.3175
endine ameerika number;0.3159
leiame kolmandalt kõrvus;0.3158
esimesel eurovisioonist tuttav;0.3146
lihtsalt jõua kolmandal;0.3141
saadet alustab möödunud;0.3118
esimesel avalaasi johni;0.3083
vast raadiojaamad mängivad;0.3075
räidi esimesel aastasel;0.3056
vaatame euroopas toimub;0.3052
edetabelite võtame natukene;0.3043
kolmandal mainitud itaalia;0.3019
nädal ansamblil kratt;0.3008
euroopa edetabelite võtame;0.2976
esimesele pääseda kütame;0.2942
tipus kord mängisime;0.2927
kolmandal johnny hallyday;0.2907
antud special nimed;0.2896
10 lugu möödunudnädalane;0.287
mängima rokkraadio lugu;0.2864
ameerika tütarlaste ansambel;0.286
rakers joissa singel;0.2824
muistanud seitsmendana anis;0.2781
järjekordselt öelda tööna;0.2705
edetabelis kahe looga;0.2682
tõusnud singel 22;0.2614
tuletan meelde käsitleme;0.2612
movi muuseas inglise;0.2603
joissa singel narkootikumide;0.2598
natukene ettevaatlikum vana;0.2585
lugu kiiresti katkestada;0.2583
edetabel lõpetab öeldakse;0.2581
kolmandal alisson williamsi;0.2562
filmist tuntud lugu;0.2514
eilse nähtavasti suurem;0.2503
hotell california esimesel;0.2496
täpselt 20 -ks;0.2481
loomulikult prints batmani;0.2411
19 märgiksin muuseas;0.239
souli päästju life;0.229
jaamiv asi raketti;0.2157
seeria bobi braun;0.2146
you saksa liitvabariigis;0.2132
about around sidujad;0.2067
pätte plaadi slaidil;0.2063
sõbrad kli räppareid;0.2028
