keyphrase;score
tossafiaal moap;0.9014
sepling eero;0.8847
ferdinand do;0.8768
ferdinand lõik;0.87
artikulatsioon järsku;0.8613
buratino võib-olla;0.858
triola oslos;0.8552
nädal saksamaa;0.8502
põratiin hästi;0.8499
alma nurk;0.8436
helirežissöör eero;0.8392
ilus näge;0.8385
päev auväärne;0.8373
disney filmijoonis;0.8362
ferdinand elu;0.8339
sepling avastus;0.8303
upd laine;0.8298
kontsert upd;0.8268
lagi tõusma;0.8258
jälle 2000;0.8234
tähendama sepling;0.8231
laps kõrgharidus;0.8213
juubeliking paber;0.8191
raadio keila;0.8189
tänav nukuteatrimaja;0.8174
hea artikulatsioon;0.8142
nägema aeg;0.8135
televisioon raadio;0.8135
suulagi tõstma;0.8125
linn ärama;0.8125
jälle raadiomaja;0.8116
väikesem suukoob;0.8113
kodune nägema;0.8111
80 auväärne;0.811
ütlema mõistus;0.8093
kunstnik disney;0.8086
nukuteater eesti;0.8085
kasvama põlvkond;0.808
teaduskool puupea;0.8073
buratino laul;0.8065
mõtlema ootamatus;0.806
lutsu nukitsamees;0.8023
do buratino;0.8022
juhitav prožektor;0.7998
saalitäis rahvas;0.7992
marii pinocchio;0.7992
laps vanus;0.7981
tervis jälle;0.7978
teater küla;0.7968
hääl laul;0.7968
sõnakas ütlema;0.7928
metall sordiin;0.7912
kuulaja võib-olla;0.7885
isiksus lõhenemine;0.7876
hoov maja;0.7867
lasketiir pauk;0.7859
panema hüppama;0.7852
käima aru;0.785
halb näitleja;0.7846
sünnipäev 80;0.7822
soovima täna;0.7806
jaapan suurem;0.78
roll väljuma;0.78
kriuksuma vinguv;0.7794
puupea koht;0.779
hätsima massiit;0.7774
jaapan õnn;0.7766
selge tähelepanelikult;0.7764
inglise keel;0.7762
aeg tänapäev;0.7749
hääl moonutus;0.7748
kardetav humal;0.7745
kapitalistlik maa;0.7744
nukitsamees sulama;0.7737
pingutatult konsonant;0.7725
asu tusk;0.772
valmis ütlema;0.7711
iidol emad-isa;0.7706
mõtlema kuuldemängujuht;0.7705
emad-isa õpetama;0.7703
raadiokuulaja pilt;0.7699
kena tuletama;0.7678
proov jääma;0.7665
arm armas;0.7664
südamlik olek;0.7659
kunstnik meel;0.7654
tehnika abi;0.7645
õpetama mudilane;0.764
paik orkester;0.7638
suunurk kindlasti;0.7635
muuseum muuseum;0.7628
kõrgharidus tulevane;0.7617
hästi madalalt;0.7609
kaunis kardetav;0.7606
tool õppetool;0.7601
tore kuuldemäng;0.7594
1954 aasta;0.7589
võimalik puupea;0.7588
kuuldemängujuht kuiv;0.7564
kiirendus aeglustus;0.7546
võõratii rääkima;0.7541
kindlasti teaduskool;0.7534
linnahall vajama;0.7522
laul eesti;0.7507
väide juht;0.7498
täht täht;0.7497
suur päev;0.7486
sirm edukus;0.7485
inimene vähem;0.746
hammas metall;0.7439
väikene arm;0.7435
järsku lasteaed;0.7429
kaheksa spordiasutus;0.7418
festival suur;0.7403
keel jaapan;0.7402
liiklusteadlik oskama;0.7393
esimene hüppama;0.7389
etendus tähendama;0.7382
sulama juubel;0.7366
aprill lõpp;0.7347
kaugus kaugus;0.7342
maja nunne;0.7336
maja number;0.7329
võib-olla kuulma;0.7307
hoidma valgus;0.7306
omane raske;0.7304
meel tore;0.73
väga-väga rahul;0.7289
suur saal;0.7272
pinocchio arvestama;0.7267
kultuuriminister asu;0.7264
sõna pehme;0.7255
juhtuma paul;0.7253
tuligal televisioon;0.7236
kadunud helilooja;0.7223
hästi pingutatult;0.7222
sordiin panema;0.718
spordiasutus leppima;0.7174
hingamine harjutus;0.7169
küsima kultuuriminister;0.7159
mõistus paremini;0.7158
kultuuriminister sõnakas;0.712
moodustama eeshammas;0.711
tegelikult kunagine;0.711
missioon tahtma;0.7085
raske lahutama;0.7084
soovima tervis;0.7081
paik linn;0.7062
tahtma kord;0.7059
järsku toime;0.7036
aastakümme laps;0.703
100 rääkima;0.7025
jääma vaja;0.7025
katus vihm;0.7014
seitse laps;0.6975
kaks nädal;0.6909
vabandust kuul;0.6908
15 minut;0.6886
24 paik;0.6883
katse paik;0.6873
au oskar;0.6864
pilt selge;0.6842
uus missioon;0.6838
väike ehitama;0.6819
2000 jaapan;0.6818
puunupuratiinus teadma;0.6814
paha homme;0.6789
teistmoodi nõudma;0.6744
koht helilooja;0.6739
õnn arv;0.6706
kogemata tundma;0.6692
vaja suur;0.6688
soovima kapitalistlik;0.6669
südamlik heatahtlik;0.6597
nipp kiirendus;0.6549
ütlema juubel;0.6526
parem elama;0.6523
juubel valmis;0.6513
kuus kuus;0.6442
katse kiiresti;0.6375
10 esimene;0.6332
omamoodi nukk;0.6323
asutama võitlema;0.6308
tähelepanelikult kuulama;0.6252
tekitama pida;0.625
terve proovima;0.6213
sulama 10;0.6138
edukas kultuuriminister;0.6125
kord saatma;0.6082
esimene kord;0.6077
kaastundlikult vabandust;0.6066
vanus olenema;0.5923
aeglustus täht;0.5688
vastamisi kaks;0.5565
homme puhk;0.5554
asutama kõrgkool;0.5413
kinkima kuulma;0.5175
aasta nukuteater;0.502
toime proovima;0.462
tundma hoidma;0.4575
