EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
pidu semis Russow;pulme räägitakse Russowei;Tallinnas suurt pulmapidu;Järdokia omamoodi ütelda;tall lendlev näiteks;Hansust saanudki paari;segaselt rääkinud tollaste;16 sajandil pulmas;mõisast natukene hiljem
Ta rõhutab tihti;Mis puutub orduhärrade;Tänases saates ongi;alguses Mis puutub;kujutan programm käis;Iivuashenkelberg naisevõtt õnneks;õnnitlema pruuti-peigmeest Tere;Tuleme Tallinnas pulmade;16 sajandil No
Mis puutub orduhärrade;Vürstid kõrge kaup;16 sajandi keskpaigas;tähendab lantika hausenitia;full Aga lubatud;õnnitlema pruuti-peigmeest Tere;nägid peigmehe saabumist;Siin Paadrema mõisast;inimese kaks-kolm aadliku
asjad toovad tohutuid;Tallinnas Ja Jahu;näiteks reinveini Vein;männifuuseni Hans von;kulutusi näiteks toidule;üpris võõras Pulmad;elas Liivimaal pulma;õpitoa mõisameeste laager;5 protsenti elanikkonnast
printsiip punane joon;saabumist Palju kuld-;Rispiiteri pulmad tegelikult;õigus abiellutakse kabi;lubat lubatud sära;abiellusid Novgorodis abiellumine;torupilli Tänapäeval Sandra;õnnitlema pruuti-peigmeest Tere;aru küsida võib-olla
oluline ajalooallikas Ta;keskaegne toitumine teab;Hein Minu nimi;isandat vürstide kodades;meelde tegelikult aadel;pidu semis Russow;õpitoa mõisameeste laager;Ja des pulmadest;kuskilt mujaltki lausa
tähendas sageli mõisniku;trompetipuhujad teada terve;koostisosad Tallinnas kättesaadavad;vaata vaadake metsloom;teab base 1000;räägib räägib Endel;juhtus KUI Hansbon;eliidile pulmamärkused panevadki;kuld- hõbeehteid räägib
Tantsurütmi tantsusammud tantsurütmi;Siis lisada suhkrut;ajal Agnes von;kinofilm kullalehega võrreldes;oligi tegelikult maksimum;naisevõtt õnneks Hertsog;lisapunkt Riispiteritu tuntud;1649 jutluseraamatus ütleb;väga-väga kõrges raeseisuses
pluss lõputu hulk;härjad pandi tagasilennule;Hans von Rispiiteri;näiteks 1513 käis;arveid vaidlustatud arveid;leskedele kloostris sorry;kuuse vaenlaseks Nojah;lihavõtteid pillusja Novgorodis;tantsides õlgedest räägib
Rakvere linnas joomine;arveid Me aadli;kallimaid veine kulutused;noore poisina 520;perekond võib-olla null;natuke liialdan baltisaksa;ime Suurt oligi;Magnusel õnnestus Liivimaasõja;nimelt tahaks võtta
