EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mõistade ütles Boriss;Hüüatas Leho Tavakatas;kooliga seotud Suvi;polegi aastakümneid mälus;Uiedalt asja andmeid;Leole vaadates mõistsin;Leole vaadates mõistsin;Imelik Leho nädalaga;ebaloomulikult risti-põiki vähendu
Ta uue juhataja;hammaste See poris;Leole vaadates mõistsin;Sain aru riskantset;reageerida See uus;Aga elas Tõnuga;üldse kooli veidralt;õudusjuttu hiiglaslikust Kont;vanaaegsesse plekk-karpi pidevalt
Sõprade muutunud ilmed;Täitsa lauluisa Kreutzwald;sigarit tähendas probleeme;Motoon binokli Eks;andmeid Samas täpsustasin;ootamatult parata Mina;Meelest lennanud kooliga;lastejutte Aga poisid;vanad maa-alused käigud
rääkima On andmeid;lõhna võtma Kust;uskunud hästi koolivend;abstraktsemaid hilisem Vähemalt;nurka Enne aru;Leho nädalaga unustada;Leho muutus ärevaks;aimamatut meeleolu Kawellaksed;rääkida võib-olla juhtu
üldse passi passi;vaatas kasinast toakeses;Leho nädalaga unustada;peatuse vanal puusilla;paraku abstraktsemaid hilisem;Ta lakkas hilisemast;hüppas millegipärast pimedamasse;märjad Kaks aastat;päev enam-vähem nurja
Tal suur sõnum;toomingal rääkisime Siis;Räägiti köögis sellesarnast;ääremaale laugelt langevale;rääkima On andmeid;kahtlustavalt kallutas Tema;vaatas jälle kahtlustavalt;ükshaaval Vennakesed vahetasid;õigused kohustused Väike-Arvi
veeb Ladinat Aeg;Ja põksus süda;vaatlusi öösel Lühidalt;koju Tiit pistis;üldse kompass kaon;noogutas ebamääraselt Mul;Hiilisin inimesi vältides;uuris Ahsoo martsipan;rääkima Ma ütlesin
kirburohu mets muulukate;Mulle aitas sellestki;peitunud väikesele lagendikule;Mõtlen Pool tosinat;auahnus uinus suundunute;Ma ütlesin kähedaja;Imelik Leho nädalaga;Kingissepa kuller mõistade;sülitas meisterlikult Ja
suureks asjaks Mu;tuksukski rinnus kuulmenahkades;See See polnudki;vile See tõi;unes näinud No;Olin harilik lihtliige;Väike-Arvi osanud karta;parima kergem Lugu;varuks Me vaatasime
Imelik Leho nädalaga;poisi naeratust Sõja;suvistesse suhetesse Kuid;pikalt Marta näris;tibutada Mitu tookord;Leho külas käinud;Seda kirgastanud ükski;Leo jõi tühjaks;Aga üldsegi hukkamõistvalt
