EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
jorintermors hõbeda;Läti suunaliselt;Indrek Saar;Ja välisuudistega;andnud summale;Eesti otsustab;Päevakaja 14;eesmärgi jõuda
lähtume ütleme;Sõerd Reformierakonnast;Kultuuriminister Indrek;Laskesuusatajad pääsevad;tegemist detailse;eraldada Eesti;Päevakaja võtab;ERR-ile teadaolevalt
põhiprobleem tegelikult;vastavalt Aga;Homsest esitada;miinuspoolele Spordisõnumitega;suurema summa;jaga Eestis;2020 aastakõnes;ühendusse kuulumises
tavadistantsi võistlus;Kaks lisaajavärav;Saar Riigikogus;Spordisõnumitega valmis;summa homoriigile;Eesti jaotamisel;seisukohad 2020;23 veebruaril
Silve Grabbi;süüdistab Läti;Eesti kultuuripoliitikat;tuludeklaratsioonile eeltäidetult;eesmärk valida;Eestit Euroopa;täna Eesti;kohtades järk-järgult
Risto Berenson;muutus abikaasade;asepresident Andrus;Võit suurema;liikus 1;Eestile puhtalt;Eesti otsustab;töötajatel võib-olla
initseeritud Brexitist;spordisõnumite Päevakaja;Riigikogu riigieelarve;käimasolevalt olümpialt;dokument dubleerib;ümbrikust Eestile;Eesti kaheks;Ilmast räägime
Benjamin Netanyahu;Kodakondsuseta Saakašvilit;Riigikogus ettekande;2020 aastakõnes;asepresident Andrus;võimaluse Eesti;kuus Päevakaja;6 miljardit
korruptsioonitõrje büroo;maksupettuste episoode;2020 aruannet;Aitäh spordisõnumite;mõistlik tempo;Eesti võimalused;Postimees Eesti;20 veebruaril
IRL-ist põhiprobleem;kulusid Nii;ettekande kultuuripoliitika;homme umbusaldushääletuse;valida vahendid;plaani Eesti;Gazeta selgus;leidis riikliku
Põhimõtteline muutus;Ilves Kõige;Õhutemperatuur homme;kraadi jäädes;una esialgses;planeeritud Eesti;jaga Eestis;sotsiaalministeerium kindlasti
Reinfeldsi briifing;süüdistatakse korruptsioonis;ümbrikust Eestile;Homsest esitada;dokumendis lubatud;ülejäänud Eesti;täna 2000;valdkonniti näiteks
üldpõhimõtted mõtestatud;regionaalse ohutuse;homme umbusaldushääletuse;frentselile järgnesid;võimalik näiteks;Eestis asuvasse;ümbrikust Eestile;võib-olla eesmärgist
spordisõnumite Päevakaja;kultuur 2020;eurot jääb;Ja altkäemaksud;uus hetkel;Eesti jagamise;Eestit Euroopa;ütles riigikogu
värk äripäeva;ohutuse kriteeriumitele;Esmaspäeval Ukraina;Euroopat tahame;meetrise hüppe;teoreetiliselt Eesti;Igatahes peaminister;võib-olla kohad
Joosep värk;Liidu toetuste;Brexitist debateerida;liikmesriiki öelnud;asjades arvan;Eesti kujundab;Rahandusminister Toomas;neli aastat
Vadim Reinfeldsi;Presidendi tagasikutsumine;asepresidendi Andrus;võistlus Nii;andnud panga;Eesti asub;Ja välisuudistega;koalitsioonipartnereid valitsusest
kulla jorintermors;teadusministeeriumi siseministeerium;jaga Eestis;vabariik jälgida;altkäemaksude andmises;aruandest Eesti;plaani Eesti;aprillini Põhimõtteline
Lotta Jõgeva;tähendab kultuuripoliitika;aruandest Eesti;Keskkriminaalpolitsei nädalal;kolmest miinus;riik Eesti;ütles täna;kolme miljoni
Ragnar Kond;inimest ERR-ile;lõhkiajamisele Homsest;Meil ühendus;vältida kontrolle;Eesti probleeme;20 Aitäh;võib-olla tõi
rängad Me;Eestit Euroopa;Eesti jaotamisel;tänasest olulisema;dokument kaasama;regiooniks Eesti;Kui Eesti;kasutada USA
Tõniste sõnul;täna 2000;Eestit Euroopa;jääd kaotas;arvates olemasolu;jõuavad Lõuna-Eesti;kuulutas täna;järk-järgult Honga
süüdistused ütles;lähistel tulistamisjuhtum;euro vähem;pluss eelarveraamistiku;summale korralduse;perioodil Eestit;esitada Euroopa;Eesti 16
kogejate mõttes;rääkida Läti;Kultuur 2020;Valitsusel plaani;lubatud andmisega;ülevaate Eesti;palun Eesti;Nad elustunud
Berenson Joosep;lõhkiajamisele Homsest;Eestis asuvasse;Ühest rahapesu;kaotas tiksub;öelda eesti;Euroopat tahame;Piisaks võib-olla
kultuuripoliitika põhialuste;kasutada USA;2020 struktuurirahade;Suumale põhiseaduslikku;süsteem annab;kannatabki Tallinna;Nüüd tahaks;minutit 12
Mälberg rääkis;toetuste saamiseks;miljoni euro;Sloveenia viigistas;esitada tuludega;Otsmaa Eesti;Eestile puhtalt;Karulini arvates
Ossinovski ebaõnnestunud;Aafrika rahvuskongress;abikaasa tuludeklaratsioonile;Kultuuriministeeriumi arengukava;soovitame deklareerima;Eesti koondise;rääkis Euroopa;süüdistused ütles
küsimustele vastates;kirjutatud üldine;eeloleval ööl;Keerulistes tuuleoludes;seitsme miinus;Eesti maksumaksjate;ütles riigikogu;ülevaate Eesti
kõrgrõhkkonna mõju;Kahevõistlejate suure;Eestile puhtalt;Kaheks regiooniks;esitamine tulude;Eesti maineka;lisaajavärav Eesti;Euroopa Komisjoni
Jevgeni Ossinovski;rahapesu altkäemaksud;2020 dokument;tuuleiilid seitsme;teemal una;palun Eesti;Eesti jaotamisel;nii-öelda põhimõttelisema
Isifiga CBS;Liidu tulevase;täna Eesti;jäädes päevikigi;uus niiskem;Kui Eesti;ettepaneku Euroopa;puhtalt oletuslikud
lisandväärtusest Võit;Ajakirjanduslik uurimistöö;teemat Kultuuriminister;Otsus esitada;annab teada;Postimees Eesti;rääkida Euroopa;võttis Netanyahu
