keyphrase;score
pereside Fachardo Kuubas;0.7865
edendada Emon glooria;0.77
Ameerika päritolu laulja;0.7479
psühholoogia erialal Miami;0.7448
Kariibi hing tõi;0.7339
toimib tänaseni glooria;0.7301
kommunismi eriti Castro;0.7294
Sajandivahetus märkis Gloria;0.7219
Chastena they Ester;0.7213
turvamehena vangistati Fidel;0.7191
uksi jällegi grammi;0.7188
Veel paar Grammy't;0.7172
Arvatakse käigus tervis;0.7146
Emily Pärast tütre;0.7119
pojale vanem lapsega;0.7104
Carlos Santana Arturo;0.706
artisti edetabelist Teda;0.7048
väljendusrikka häälega lummas;0.7044
erilise sündmuse Emilio;0.7031
hitt andes glooria;0.702
liituda sündis lavamaagia;0.7018
Ning 78 aastal;0.7016
ametijuubeli Tal võimalus;0.7013
muusikud glooria lauluanded;0.7012
87 aastal ilmunud;0.7012
tõi jällegi tantsumuusikamaailmast;0.7005
Glooria niigi enamuse;0.6977
glooria aastaid sõjainvaliidist;0.6975
Oma sumeda väljendusrikka;0.6972
dokumentaalema elust Kuid;0.6968
albumit 70 miljonit;0.6965
mereväe Kuid eelpool;0.6951
Jennifer Lopezi kuulsaks;0.695
piire Glooria Stefan;0.6926
edu anti Ameerikas;0.6922
Ameerika publiku rütmikas;0.69
kitarrimängutunde Daci jätkas;0.6893
meloodiliselt hinge paitava;0.6892
Näiteks Monalüüsiv kroonis;0.689
presidendi Fulgence Batista;0.6885
naine Ja sümboolsena;0.6882
sündis 1957 aastal;0.6866
mäletab Ki sünnipäevakingiks;0.6862
tantsusõpradele hittsingli Hitisadu;0.6854
pekid valvama Suhtlemiseks;0.6853
Stefani naisest kahtekümmend;0.6852
hea sõbra suurepärase;0.6848
Gatsboueys Plaadilt puudunud;0.6846
kuulajaid ballaadidega Näiteks;0.6825
aastal sündis Estefanidele;0.6824
tõlk lennujaama klienditeeninduses;0.6814
Superstaar sündinud Kuid;0.6813
Numi staatusesse Nende;0.6811
Stefan tulihingeline kommunismi;0.6801
latiino albumi Grammy;0.6799
isa töötas viiekümnendatel;0.6795
soojalt Ameerika publiku;0.6789
köites teets kogumikul;0.6786
Lätin pois esines;0.6776
