EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Viims Concordia ülikool;mõis majandamine nii-öelda;võib-olla inimene kuulama;äärmiselt hea hobune;kodu kant kodu;ütlema maakond kohtuma;Norra arvama täna;Pekk ostma mõis;mõte tähendama näiteks
mõisaproua Rutkaja Beck;tore elama mõis;kunst kultuuriväärtus hoidma;tähendama amet professioon;punkt julgelt vastama;käima täna mõisa;aeg eestimaa mõis;intervjuu Pirgu mõisaproua;27 jaanuar kuulama
mõisaomanik Concordia Ülikool;näiteks tervisejooks ütlema;kuulama Café eduv;5000 inimene eraisik;hetk akadeemiline programm;lõiguke tänane külaline;viimane aeg eestimaa;vaatama mõis elama;tähtsam arvama üldse
retk Viims Concordia;õde liitma perekond;oluline Eesti kultuuripärand;üldse Pirgu lugu;vastama vastama asjaolu;täna mõisa eriti;Eestimaa igatsema tahtma;mõis müüma tähendama;võib-olla näitus rahvusraamatukogu
vigioon tell mõis;julgus õigus kommenteerima;inimene kuulama mõis;täitsa korras elama;korrigeerima eksisteerima mõis;aeg juhtuma mõis;mõis Eestimaa igatsema;eestimaa mõis ostma;mõtlema lihtsalt kaem
istuma Concordia ülikool;mõisaproua muutma võib-olla;kuulama Café eduma;halb ülikool praegult;andma võimalus tervitama;tükk aeg mõis;Tallinn äkki mõtlema;mõis ostma tund;kasutama lihtsalt isiklik
virg mõte õnnelik;Kolu mõis küllaltki;teadma tegelikult Eesti;70 protsent igalüht;uus koht stress;teoksil õhtu tahtma;õhtu Tallinn äkki;mõisaproua Ruth-Kaja Pekk;jääma enamasti võib-olla
ütlema Concordia ülikool;mõis aeg müüma;arvama tõepoolest uks;külastama nojah kursus;vaatama küsimus saade;kael võtma päev;kolima elama täna;mõis ostma mõte;12 jälle sõitma
Concordia Ülikool rektor;soovitama võõras paar;eriti inimene viimane;ilmselt tagama tasu;programm uuesti vaja;mängima lõiguke tänane;oskama tänane saade;ütlema mõis ostmine;töötama masin nii-öelda
roll Bella Rossija;pärijanna mängima küllalt;hindama ekspluateerima kunst;50 sattuma erakätesse;küsimus esitama asi;Eestimaa igatsema tahtma;lõiguke tänane külaline;mõis aeg müüma;võib-olla sise sisekujundus
Rutkaja Beck tulevikunägemus;nii-öelda käima proua;ilmselt inimene tunnetama;programmeerija Tallinn rännak;programm nii-öelda akadeemiline;tunduma sedasi aeg;viima Norra mõis;mõis Ruth-Kaja Pekk;võib-olla töötama mõis
mõis Ruth-Kaja Pekk;tähendama amet professioon;täna jääma elamu;Pekk intervjuu kirjeldama;nii-öelda akadeemiline programm;kolu mõis ütlema;aeg töö Tallinn;Pirgu mõisaproua Ruth-Kaja;sööma võib-olla töötama
lugu mõisaomanik Concordia;tulevane kodu rajama;arhitektuuriline väärtus ajalooline;lihtsalt tagama sünnipäev;asi kontroll juhtuma;meeldima aeg ilmselt;meeldima aeg ilmselt;aeg mõis müüma;kindlasti visioon võib-olla
vastuvõtt pulm näol;elutee leidma rääkima;elama täna jääma;samamoodi vastama ilmutus;andma emotsionaalselt hea;õhtu Tallinn äkki;täna mõisa eriti;idee ütlema mõis;enamasti võib-olla esimene
Amad arhitektuuriline väärtus;eestimaa mõis ostma;väärtus ajalooline väärtus;parkija ümbrus jääma;mõis asi kontroll;võitma vaatama mõis;Eesti keskpaik mõte;mõis lugu mõisaomanik;tervisejooks ütlema töötama
mõis omandama vigioon;istuma ülikool haridus;inimene lõpetama esimene;mõtlema Pirgu tuntud;määr jääma noorem;aru mismoodi Eestimaa;teadma tegelikult Eesti;osalema mõis omandama;ütlema küsima maa
peadirektor õde programeen;arvama tore elama;uks lõpetaja avama;tähendama väikne maakool;suhteliselt problemaatiline kulgema;inimene käima aeg;aasta saabuma hetk;Eestimaa mõis moodi;mõis juhtuma inimene
