keyphrase;score
luuleruum doktor Hoffmann;0.7819
lugu kool kõndima;0.7683
abi pess aitma;0.7666
esinema lastekirjanik pildiraamat;0.7625
doktor Hoffmann piklik;0.7587
aeg tuntuim lasteraamat;0.7542
lugu mood muretsema;0.753
valmistama litograafia päev;0.7512
Is endordendor tänaseni;0.7488
poiss hoolima naerma;0.7483
mõtlema esinema lastekirjanik;0.7475
tuntuim lasteraamat looja;0.7475
igav tusane inimene;0.7468
feld wind Vahva;0.7453
ninakas käsi lipuke;0.7452
tinti kastma raamat;0.7444
kahupea seletama raamat;0.7438
võtma haige linn;0.7399
alustama tõlge maailm;0.7393
Ants jonnima tahtma;0.739
õõnestustöö tegija kokkuvõtlik;0.739
trükk paljastama autor;0.7383
taskumuusika kolumats Hoffmann;0.7382
Hoffmann joonistus lugu;0.738
tooma jõululapsuk kingitus;0.7379
taskuvöö käima küttimine;0.7362
täiskasvanu lugu mõte;0.7355
haige linn teadma;0.7348
esiti keelduma puna;0.7345
kena pildiraamat jõulud;0.7334
äkine kuum kohvimoka;0.7333
sünnilugu autor Heinrich;0.7328
paberileht asuma lugu;0.7327
teos doktor Hoffmann;0.7322
võtma kleit ettevaatamatus;0.7311
kahupea Kaarel lugema;0.7308
linn ostma jõulukink;0.73
juustekarv sulg iseloomustamine;0.7288
meeldejäävam muutma tõlk;0.7286
doktor Hoffman aitama;0.7279
muutma tõlk eestipärane;0.7273
kirjatöö seodonüüme mängima;0.7271
maailm rahumeelselt verevalamine;0.7269
käärid eine nägema;0.7268
pseudonüüm Heinrich Kinder;0.7268
Sonstru peeter tõlge;0.7268
lugu kentsakas kuju;0.7265
raamat naeruväärne raamat;0.7265
keel aeg tõlge;0.7263
nahk poiss hoolima;0.7261
arst maine sobima;0.726
O tundma Rist;0.7258
looja saksa arst;0.725
kodu piits hambus;0.7248
lugu tahtma doktor;0.7246
lonkama värss lugu;0.7243
pöia test jääma;0.7243
hoolima isa sõna;0.7239
kibe rohi panema;0.7234
ema sõna kuulma;0.7231
teos 188 trükisaks;0.7227
pöidlaimeja poiss pöia;0.7227
hästi vanem tavatsema;0.7223
Heinrich Hoffmann mälestus;0.7223
arst töö tõmbama;0.7222
suurune esmatrükk müüma;0.7216
tulu pöial suu;0.7216
jokkol sõrm suu;0.7215
küünis käpp vaatama;0.7213
eine raamat esmatrükk;0.721
täiskuu hiilgama nägu;0.7209
ütlema originaal Struwelt;0.7204
pink rõõmustama pink;0.7191
jääma kaks väike;0.7186
tüütma armas laps;0.7185
lõikama joonistama juus;0.7184
viies magama murumätas;0.7182
kolm kuueaastane laps;0.7182
nimi astuma tagasihoidlik;0.7178
lööning mõnusalt veinipudel;0.7175
võrratud taskumuusika kolumats;0.7175
nägema kõndima neegripoiss;0.7171
lugu Ants terve;0.7168
raamat pedagoogiline psühholoogiline;0.7167
teadma poiss vari;0.7164
irooniline vastus Struwe;0.7163
vaatama raamat tõlge;0.7163
küla kutsutud suguvõsa;0.716
koolipaun kaenal vahtima;0.7157
poiss tüdruk kuulma;0.7155
suu naerma neeger;0.715
värsisepe lastelemm raamat;0.7149
raamat rahvusvaheline levik;0.7147
ansambel Hayden Lillis;0.7145
väike inimolend taipamine;0.7144
lastekirjandus klassika kuuluv;0.7142
Karli raamat kink;0.714
isa noomima poeg;0.7139
hea kuulamine kahupeakaar;0.7135
imestavatse samm jakk;0.713
huvitav õu uus;0.7126
hädaldama hale abi;0.7122
päevavari tindipoiss tagama;0.7117
teadmine lastetuba lugu;0.7114
suu käima kuis;0.711
pelgama doktor Hoffman;0.7108
sõrm suu Äkisti;0.7103
nimi kašmiir Peeter;0.7102
käsiraamatuk õõnestustöö tegija;0.7099
julgelt õõtsuma tool;0.7098
jooma piits kaasa;0.7096
omadus dünane Štšubel;0.7086
Peeter aeg sündima;0.7086
ettevaatamatus õnnetus sattumine;0.7085
käpake tõstma hoiatama;0.7083
rohi noor jäni;0.7082
sarnane leidma Heinrich;0.708
pöial maha Nips-nagu;0.7075
pöial laps maha;0.7073
jama revideerima trükikivi;0.7068
hüüdnimi Frankfurter Subel;0.7063
ennekõike mõistma illustratsioon;0.7055
raamat poiss tüdruk;0.7055
võimalik omamoodi irooniline;0.7052
keiserlik kapellmeister Andreas;0.7051
August Kitzberg ennekõike;0.7051
pealkiri kolumats tänane;0.7045
kodu ilusti poisid-plika;0.7043
liikuma Euroopa kodune;0.7042
autor märkima Peters;0.7042
jõulud aasta 1844;0.7037
käituma hästi laps;0.7036
kisa kaitsma muutma;0.7027
jalg napsama veri;0.7023
laps viisakas ema;0.7021
maapill juut lendama;0.7019
kuis hoidma käsi;0.7018
täiuslik Rüdki koht;0.7013
võtma pliiats paberileht;0.701
kaunine king kassike;0.701
hoopiski ema isa;0.7008
tõlkevald nakk suvi;0.7008
keel 1848 inglise;0.7006
vihane Nicolás poiss;0.7006
