EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Küll kantrimuusika;räägib musitseerimisest;reisisime Saaremaalt;meeldib asukonkurss;tekib idee;Saaremaalt teavad;Medell Saaremaalt;võib-olla soovinudki
fancytte sõulisest;mängida hea;Saaremaale elanud;vaatasin televiisorist;andnud head;Saaremaale elanud;Saaremaalt teavad;teatavad õpetama
süsteem Steineri;Ja režissööripuldis;aastat Saaremaal;kuulnud raadiost;kodus Et;Saaremaale esimest;Saaremaalt Ütles;palgast jääb
millegipärast ütles;Jah elu;Oled Saaremaal;õppisin ketramise;signaal panen;Saaremaalt aeg-ajalt;Saaremaalt aeg-ajalt;mõju Ja
Haapsalus mõtted;mõju Ja;Medell Saaremaalt;Oma pereasjadega;kodus Näiteks;Oled Saaremaal;Saaremaale Siis;eemale aeg-ajalt
maatööd kõne;Ja tekstid;Ja Saaremaal;raadios meeldib;no lapsed;Saaremaale Siis;Saaremaalt Ja;võib-olla väike
väsimus lauludest;Sai ääretult;Saaremaal esinemas;inimene teadis;tänatud programm;meelega Saaremaalt;meelega Saaremaalt;võib-olla aeg
esinemisnärv õnnestu;džässiklassika Ja;bändiga Saaremaal;esinesin Antsmeristu;Näiteks abiks;öeldakse Saaremaalt;Saaremaal esinemas;koolis võib-olla
Steineri süsteem;Ja meri;Saaremaalt teavad;Ja esinesime;panime verivorst;Saaremaalt Ütles;otse Saaremaale;muusikat Et
Laser Oil;inimesi Ja;viis Saaremaale;tänase keskeprogrammi;tekib väsimus;Saaremaa öelda;Saaremaa öelda;õpetajad tähendab
õiged mõtted;Küll kantrimuusika;meelega Saaremaalt;avastanud džässiklassika;programm kinni;Saaremaale saatus;Saaremaale elanud;mäleta tegelikult
Sharm õpetab;kasutada häält;kultuurielu Haapsalus;Saaremaale saatus;võimalik Et;Saaremaal esinemas;Saaremaale esimest;tundub natuke
hästi muusikastiil;Tartust muusikakooli;Saaremaal Kuressaare;meeldib esineda;usun kindlasti;Saaremaal Kuressaare;Ütles Saaremaale;korraga 30
ballaad natuke;Ja eriti;öeldakse Saaremaalt;meeldi täielikult;head head;reisisime Saaremaalt;öeldakse Saaremaalt;surma-aastapäev kaks
Haapsalus Lääne;püütakse Ja;Saaremaalt aeg-ajalt;töölisperekonnast Samas;See kodus;Ütles Saaremaale;Haapsalust soni;lapsele õpetada
Pärnu big;laulda spirituaali;kohase Saaremaa;mees vähehaaval;ongi vajadus;otse Saaremaale;Saaremaale saatus;lapsi Tallinnas
