EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Wrangham primatoloogid;toit Ja;Toomas Paul;konfliktidest Iirimaal;annavad tulemuse;Paul mõtiskleb;inimese olemusest;hispaanlased saabusid
Vitšab Wrangham;proportsioone arvestades;Apostel Paulus;Iirimaal teisisõnu;paraad näide;täna usuteaduse;inimeseks Ko;vaimselt seotud
järeldus LeBlanc;tugevad suuda;Paulus kirikuisa;Viirand maailmapildisaade;See uus;oletavad inimkeha;Ja inimese;Kesk-Euroopast leitud
LeBlanc jõuab;tuntakse Isarlikkina;Paul mõtiskleb;miljonite hirmsam;probleemide kompleksi;Apostel Paulus;lõppema Inimesed;võib-olla kohalikele
veekogu Homerose;ettepoole visketäpsus;Augustinus Toomas;kolmandik viljasaagist;sigade nisu;uskonna psühholoogiliselt;inimene muutub;võib-olla toidutransporti
Steven lõplanki;kasutamiseks Nii;Toomas Maltusel;Sest tegelikult;vastavalt vajadusele;inimkonna iibel;inimene loomult;põhjused võib-olla
Uus-Guinea kõrgmaa;kliima ilmastik;kirikuisa Augustinus;Ja toidunappus;tekitas külluse;mõtiskleb inimese;areng inimeseks;25 protsenti
Chain Kuudal;panna Taplused;mõistetav inimene;ühiskonnas Et;vaata inimesi;Paulus kirikuisa;Toomas Paul;aasta 1750
mädanema näriliste;kristlikud misjonärid;võib-olla kaks-kolmsada;teisisõnu Inglismaa;anna inimloomuse;aru inimliigiga;inimest loomult;hankida näiteks
üpris masendav;tähtis osa;mõtiskleb inimese;Iiri talupoegadel;nisu importimisel;Inimese mõistus;inimese moodi;sajandil 20
toidupuuduse nõukogude;grupi 443-st;doktor Toomas;loomaga Niisiis;muutus inimene;mõiste inimesed;muutus inimene;viis miljonit
põhiline järeldus;Afganistanis Kesk-Aafrikas;uskonna psühholoogiliselt;teadetele konfliktidest;isendit ellujäämiseks;Paistised inimkonna;Paistised inimkonna;lõpule jõudnud
kandejõudu mängu;8542 Kas;inimkonna maailma;lähemal vaatlusel;suurem Et;kalduvuste vältimatu;inimesed Ta;1998 aasta
