EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Calgary päevil;Eesti noortele;Ain-Alar Johanson;tegelesin triatloniga;distantsiga load;raadio kahes;spordikuulsustele Ain-Alar;täna võib-olla
misena Golden;Briatledil 30;spordikuulsustele Ain-Alar;Meie vaatevinklist;load profiil;hääldada kogunenud;spordijuhiga Heino;kutsuda ilmselt
fiiling lõpus;panna jooksumees;algusesse Ain-Alar;Ei prügikastialane;asi head;räägime kuulajate;Juhanson triatleet;nii-öelda aktiivselt
Lanzarote hästi;Veerpalu Kalju;tavalise sportlasena;Readlettidega üldse;alternatiiv raja;tõelised eesti;Ain-Alar õnnestus;tähendab 24
armen Lanzarote;Ja kindlat;juhtub Ironmani;tegelikult niukse;nurka totaalselt;vaata Raadio;ametlikult Ain-Alar;neli kilomeetrit
Lanzarote misse;kuuldub ujumine;Ain-Alar Juhanson;täitsa tipp-topp;forever tegelikult;Lanzarote kuulda;Ironman aastasse;tegelikult kindlasti
Albert olümpial;kvalifikatsiooninumbreid tõestada;ametlikult Ain-Alar;meelehärmiks eraldi;null madonna;kuulajate asjad;triatloni maaeluministriga;kindlasti jääb
seeläbi õnnestus;aastane tuksis;Ironman toimub;distsipliini paika;kaks arvan;Raadio kahes;algusesse Ain-Alar;nii-öelda võistluse
Readlettidega üldse;auhind Ei;Ironmani käigus;Eestis siiamaani;head ujujat;tuttavad kutsunud;Ain-Alar Juhanson;aeg-ajalt räägitud
prügikastialane püüad;lõpp Vahet;Ironman aastasse;päevis Uno;tookord traagilist;eesti armeli;Ain-Alar kasutused;võib-olla eksinud
jälle uus;jaanuarikuu keskpaik;stuudios Ain-Alar;proovinud olümpiadistantse;momente fiiling;puhuvad külaliseks;teisisõnu triatloni;võib-olla öelda
õnnestus 94;küsib põlv;tavalise spordialal;lühemast distantsist;vorm parem;triatloniklubi Eestis;tunnustatud triatlonitreeneri;nii-öelda õigel
