EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Sully õdedel;Minu õde;Amanda Hermiine;mees teadis;noorem noorem;pandi lapsega;pere lugu;rakendatud õe-venna
Aurora Aleksandra;voodis Siis;Amanda Hermine;eluaegne sidetöötaja;julgus filter;mõtled emale;Piret õe-vennaga;Amanda võib-olla
kõrg kõrgnoh;Minu isa;emaga saatesse;mäletan väljasõidul;näiteks arvan;vaatas vanemate;Näitleja Piret;inimene võib-olla
õpetati süsteem;Kui isa;kuulamist Piret;siinkandis uuesti;filter maas;lapsena vaatasid;näiteks Amanda;nägime 11
õpetajad õppejõud;Ja töö;vanused Amandaga;Jaagalset lapsed;Et ideaal;arvatakse vanemad;ema räägi;ütlesite täpselt
õpetajate õpilaste;Kõige süda;Anne Reemann;teatrikooli tegelikult;noorem mäletan;lastega ettekujutust;ema pärinud;võib-olla füüsilised
võeti Tartu;laps Ta;Aitäh Amanda;vahendada saatejuht;head vanad;laps oskama;põlvkond Anne;võib-olla mängud
õppejõud järsku;mõeldes ruumi;teatrist saates;kõrgnoh järjest;defitsiit kodus;pere lugu;Kas ema;võib-olla arvatakse
Tamme gümnaasium;Ja võib-olla;Tere Piretiga;arvan tegelikult;püsima noorem;tuntud laste;Kuidas Piret;võib-olla tegelikult
süsteem õudne;ülikoolitunniplaane Ja;suheldes emaga;kehakultuuris hirmuäratavam;võimaldati arvan;lapsed vanaemata;ema inimene;tunne võib-olla
aadress Nõukogude;Ja elu;klassis emaga;plusse miinuseid;kodus matemaatikus;lapsega juuksurisse;kodust Lapsepõlves;võib-olla elu
õppimise värkavat;kasvatamise küsimus;tütart emaga;kooli ilmunud;Need prohimised;Reemanni lapsed;Ema seisukohalt;hetkel hästi
tagasilöök ütleme;Et Ema;näiteks Amanda;No tegelikult;no astud;tähendas laps;Taas pere;kuskilt jälle
