EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
even essents;sööma õlu;toimuma aasta;tegelikult meeldima;andma autogramm;üllatuma üldse;aastahitt auhind;birgit rääkima;jälle mõtlema
birgitte mood;superstaar eesti;aasta võib-olla;drillalletrullellane tegelikult;võimalik kodu;üllatuslikult külg;natuke üllatuslikult;kuulma võitma;mõtlema aeg-ajalt
birgit õigemeel;nii-öelda eri;esimene aasta;meel raadio;artist vanilla;võtma auhind;üllatuslikult külg;eurovisioon rääkima;mõtlema üldse
house muusika;koostöö teadma;suvi algus;üldse eurolugu;even essents;natuke üllatuslikult;auhind esimene;pealkiri teadma;vaatama kujutama
suveratuur birgit;leidma laul;natukene aasta;vaatama sealpoolfinaal;kodu toimima;auhind esimene;võitja kuulutama;võtma auhind;kindlasti inimene
klubi house;teadma väike;saade nimi;meeldima lemmiklugu;kodu kodu;võib-olla imestama;hetk võitja;hea birgit;tundma võib-olla
raimondo nägema;jätma paremini;näiteks aasta;superstaarisaade raskem;andma raske;jutt arvama;lugu kiitma;õigemeel aastahitt;mõtlema võib-olla
üritus leksika;valima üritus;aasta saade;tantsusaade saatma;vaatama illegaal;arvama nõme;lemmiklugu saade;vaatama birgit;inimene võib-olla
üldse raimondo;tuur teadma;saade võib-olla;birgit kolmveerand;vastama meel;arvama hetk;kommenteerima kihvt;võtma hea;võib-olla rahulik
leksika hästi;tundma vähe;nägema raadio;nägema raadio;tooma birgit;hetk võitja;koht üllatuma;superstaar eesti;lihtsalt mõtlema
väetis asi;lugu kihvt;võib-olla osavõtja;üldse raimondo;näiteks andma;suur meelitama;ülejäänud mõtlema;vä arvama;lihtsalt suurem
jõulukontsert suveratuur;pood kaubamaja;võib-olla kolmas;osas kalkuleerima;kodu tahtma;hea birgit;publik osutuma;rääkima kindlasti;aeg üldse
võimeline viisijupe;lootma lugu;auhind esimene;uus superstaarisaade;esitama lugu;kord kuulma;ütlema fänn;hästi ütlema;absoluutselt vastupidi
mõte pajusaar;meeleolu rääkima;vaatama kontsert;nägema enamasti;birgit kolmveerand;toredam tunduma;natukene aasta;rääkima lugu;julgema üldse
eesti tänavu;tahtma ostma;õige koht;läbimurre ameerika;isiksus inimene;ütlema tore;aasta lihtsalt;lõpuks võtma;võib-olla natukene
