EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
tavadistants võistlus;pank juhatus;aasta esitama;kultuuriminister indrek;dokument lubatud;eesti otsustama;plaan eesti;2020 aastakõne;york eesti
jorintermors hõbe;seotud riskiaktsiisilaekumine;miljon euro;20 spordisõnum;meeter distants;eesti maksumaksja;eraldama eesti;seisukoht 2020;tõenäoliselt täitma
isif cbs;laskesuusataja pääsema;rääkima euroopa;küllalt liikmesriik;lisama number;eesti jagamine;otsmaa eesti;täna 2000;sotsiaalministeerium kindlasti
väikenurm pank;haiglavõrk töövõimereform;liikmesriik ütlema;homme umbusaldushääletus;kaks null;eesti jaotamine;planeeritud eesti;20 spordisõnum;jõudma lõuna-eesti
reinfelds briifing;kasutama usa;tulevane eelarve;tähendama kultuuripoliitika;usa dollar;olukord läti;riik eesti;ülevaade välisuudis;oletus võimalik
põhiprobleem tegelikult;töövõimereform rakendamine;liikmesriik euroopa;otsustama rahandusministeerium;number eeldus;täna eesti;võimalus eesti;riigipea 23;riigikogu riigieelarve
vadim reinfelds;kaaluma mõte;eelarve liikmesriik;olümpiadebüüt reede;null juhtima;eesti probleem;paluma eesti;kuulutama täna;lõuna-eesti esimene
silve grabbi;altkäemaks ilmselt;2020 aruanne;lähistel tulistamisjuhtum;info andma;riik eesti;jagama eesti;ütlema riigikogu;riik eesti
võistlus olümpiadebüüt;aruanne vaja;sõerd lisama;käimasolevalt olümpia;asepresident andrus;paluma eesti;ülejäänud eesti;rääkima euroopa;eesti pank
mõistma lõuna-aafrika;öö oluline;arutama täna;vähem eelarve;suurem summa;vähenema eesti;teoreetiliselt eesti;2020 aruanne;võib-olla eesmärk
risto berenson;tuntud ärimees;laienema õhtu;olulisem maailm;null kraad;eesti asuma;oletuslik eesti;esimene minut;ettevõtja riigikogu
initseeritud brexitist;täna 2000;arutelu eelarve;spordisõnum valmis;summa ütlema;jagama eesti;regioon eesti;äripäev ajakirjanik;koht eesti
irl põhiprobleem;regioon rahvaarv;kandma kultuuriminister;2000 seitsmeteistkümnes;seitse meeter;eesti kultuuripoliitika;ütlema eesti;esimees arutelu;2000 seitsmeteistkümnes
benjamin netanyahu;ergutamine optimaalselt;kultuuriministeerium arengukava;tulevik nägema;isif cbs;läti suunaliselt;koht eesti;lisaajavärav eesti;ajalugu võtma
finantskuriteg võitlemine;toetus eelarve;ütlema viimane;ratsutama näitus;summa homoriik;eraldama eesti;eesti otsustama;aastakõne rõhutama;kord 70
asuv danske;loobuma aasta;euro vähem;riikis liikuma;summa sõna;regioon eesti;ülevaade eesti;täna eesti;dokument kaasama
altkäemaks tõde;lõhkiajamine oluline;ettekanne kultuuripoliitika;põhialune elluviimine;cbs andmed;koht eesti;aruanne eesti;hädavajalik valitsusjuht;jätkama tegelikult
cbs andmed;pank liikuma;saar riigikogu;kolmas aabeeveeell;hirv kammer;eesti euroopa;periood eesti;lõpuks võtma;võib-olla tooma
