keyphrase;score
Ain-Alar Johanson Tere;0.4345
peaasi mõnusat adrenaliini;0.3069
Ehk teisisõnu aeramini;0.306
Praegu jaanuarikuu keskpaik;0.2993
aerameni Austraaliasse tõelised;0.2757
Oled proovinud olümpiadistantse;0.2728
Seal nii-öelda kvalifikatsiooninumbreid;0.2712
jõuluturniir sporditähtedele spordikuulsustele;0.2691
kasutused Ainaariks kutsuda;0.2644
nii-öelda lohutus auhind;0.2632
jutuajamisest toimus Tallinnas;0.2585
septembri ajakirjanikud helistama;0.2563
jooksumees Kas nii-öelda;0.2561
Noh naljakamaid üritusi;0.2556
siseorganid sõlme Tõenäoliselt;0.2542
esimesest laagrisse Lanzarote;0.249
Sinusugustele meestele häiritud;0.2439
Suusatamine võib-olla palli;0.2437
kuulus sportlane Calgary;0.2384
viisakad hääldada kogunenud;0.2324
asi Saatus lihtne;0.2315
põlv korras külmetushaigused;0.2292
Kas Kanaaridele täpselt;0.2291
aktiivne ala propageerija;0.2287
materjalid kunagine Anstrunki;0.2283
lugupidamine kuulub suusatajatest;0.2267
sissejuhatuseks täpsustus Sõbrad-tuttavad;0.2263
Kui Starrastel inimesel;0.2253
naisterahvas naeratas terve;0.2216
läbimiseks parim koht;0.2202
võtta aeromännid kaksikaastaid;0.2193
põhinimi Allar Levandi;0.2178
jaanuaril 25 detsembril;0.2177
jumal tänatud viimased;0.2174
Austria Prantsusmaa Saksamaa;0.2077
leida alternatiive Suusatamine;0.2076
eeskujud iidolid ööl;0.2064
otseses mõttes null;0.2037
avastad laval suureks;0.2009
Sõjaväeealise noormehega võimalus;0.2009
Põhja-Euroopa ringkonna väga-väga;0.1959
triatloni ilm Ja;0.1949
vandenõuteooriaid lihtsalt wir;0.1926
saateautos satub sisend;0.1909
head ujujat Ratas;0.1894
94 suvi liituda;0.189
täispikale distantsile asjad;0.1883
Hawaii Ironmani 20;0.1858
Tookord erinevalt kolleegidest;0.1856
võistluspaigad Meie vaatevinklist;0.1852
Kuna mõistsin hästi;0.1837
Marko Albert olümpial;0.1799
Tegelikult südame 194;0.1777
aasta armeni kirja;0.1776
vähem hapnikku toime;0.1771
süsteemi harjutamise motivatsiooni;0.173
Tere Hea meel;0.1679
kinni panna Muuhulgas;0.1659
Et võistlusel kombinatsioon;0.1647
16 15 Ja;0.1642
kasekohale 600 onju;0.1622
Jälgida meedia aastate;0.1614
kuul Hääletan rahulikumaks;0.1608
raskem naerame triatleet;0.1603
Motivaatorid erinevad selge;0.1595
nime 3 8;0.159
kohanema Ehk 100;0.1583
ujulale probleem Staažikas;0.1574
Mina profimeeste kategoorias;0.1514
filmid Alariksi kutse;0.15
Ülejäänud ratas jooks;0.1498
puhkust Pidage meeles;0.1495
piiratud keha harjunud;0.1489
aeg-ajalt korjatakse Kui;0.1485
jäänud Ja 2002;0.1482
aeromündi tulevikus seeläbi;0.1481
Ja alavahetus tegelikult;0.1475
ootamisega Ehk siukse;0.1472
plaanidest juhtuma Juhtuma;0.145
neli maati aeramini;0.1443
raske aeg Tagantjärgi;0.1428
Beatrile natuke väite;0.1424
seksikalt valitud Havai;0.1421
eestlase suurim trump;0.1413
kvalifikatsioonivõistlusi seedeune finishijoonel;0.1412
kändude tehniline ala;0.141
purunemise pooleli jätnud;0.1407
nähti talenti nähti;0.1401
niigi kahju kannatavad;0.1386
Räägi lähematest kihtidest;0.1384
tundi sutsu täispika;0.1381
45 ratast maksma;0.1381
tulevast treenerit Jüri;0.138
lühemast distantsist Jaa;0.1376
mõtlesin käia Jendervjuuska;0.1367
raportid kild põhjust;0.1361
hajutavaid noori spetsiaalse;0.1351
ülev tunne Ja;0.1333
Nii rattadistantsil kuu;0.132
arvan käe näppudel;0.1304
võistluskaal 90 96;0.1283
Kristjan Raiend tookord;0.1283
hoidmine vee Täpsemalt;0.126
20 30000 inimest;0.1256
Ricotellaja pärit mees;0.1247
Et tegemist alad;0.1245
Ameerika ühendriikidest Et;0.1241
Raiend tookord klubi;0.1207
Soovime edu tahaks;0.1206
Täpsemalt nägi kausis;0.1193
pingutust Keskendumiskindlasti ET;0.1185
lõpetan Otepää suusakooli;0.1175
Uus-Meremaal tiitlit kaitsma;0.1168
42 kilomeetri Ma;0.1151
Andrus Veerpalu Kalju;0.1141
Aga võtta distantsi;0.1135
iri kääniga võistlustrelliga;0.1105
sõitsiviisorementideljaseks teeningumbetki istusin;0.1104
vulkaanide vrakilt tegutseb;0.1103
öelda viha vaenu;0.1101
auhind Ei prügikastialane;0.1099
homme käi Kuidas;0.1095
maaeluministriga suhteliselt tunnustatud;0.1094
Eks jonnakus eestlase;0.1094
seniks jälle Laksle;0.1082
pääsenute seltskonda klapi;0.1076
võtail meeldis põhinimi;0.1063
load profiil tuul;0.106
minuti piiri alistamine;0.106
lisas Puhttehniliselt kergendus;0.1049
Tasub kindlasti näha;0.1034
CC tegemistega täitsa;0.1034
kaks 42 50;0.103
17 pikka tegemine;0.1007
Kümnevõistlejad kannatavad päeva;0.1
kohustuslik kaitsevägi Eesti;0.0996
kilo Sellujad Maratonijooksus;0.0982
saatata andis vale;0.0974
Et uut mitmekesisest;0.0973
täitsa tipp-topp Mitu;0.0972
Et mõttes kurb;0.0959
Heino märksiga tutvustas;0.0931
Ta aamen kirikus;0.0925
võtmepäevi barbi ettevalmistuse;0.0886
Detsember lipsas jutuajamisest;0.0886
2200 kõvad rokk-kontserdid;0.0883
Pahade kahes stuudios;0.0877
Just Ja kaitse;0.0876
Kirsipuu kaalub 70;0.0853
madonna laulja madonna;0.0848
Margus Tamm hetkel;0.0847
misena Golden raadio;0.0837
Tulemused lubasid mõtlesin;0.0833
modereerija nimi Jimi;0.0832
vaba tahe seriks;0.0831
kuluga võimalik toime;0.0819
Juhanson räägime juttu;0.0809
Vahet seisuses paneb;0.0809
madonna vanusele seitsmendaks;0.0806
Kuna vaja Hermen;0.08
Ain tookord testi;0.0744
kahtlusi Kumpsime kasutusse;0.0728
tasub Turistina Tasub;0.0711
Niukest mere merepiirist;0.0702
Mina emmel elu;0.069
paradiis Erinevaid kliimamõõtmeid;0.0684
Anstrunki öelnud kuttinglast;0.0665
Et plehku pista;0.0644
korjas Jaan Pehki;0.0639
võideldes enner Jälgida;0.0626
vabatahtlikult sõjaväkke Kuna;0.061
Hermen ala MM;0.0603
näha Piiv ained;0.0579
Kirsipuuks mängi mehega;0.0545
pulga muudab suhtlemise;0.0542
panna jooksma Vestronime;0.0514
Juhanson triatleet visiitkaardile;0.046
tea kuue No;0.0434
pikale distantsile Khaled;0.0431
nühi nühi trenni;0.0425
parvlaeval Estonia Tookord;0.0424
Uno nokkis tookord;0.0365
tegutseb Caniaksid Niukest;0.0306
kannatasid Nõus lugupidamine;0.0287
tegeleb Ja palus;0.0189
õde madonna läbime;0.0184
MK-etapp toatlemis pikast;0.0155
Jube jube igav;0.0121
Niukest konku konkureerivat;0.0114
Sult Palmil Et;0.0012
surusid sellealane Otse;-0.0008
Juustust tookord traagilist;-0.0193
tegeles Nool Readlettidega;-0.0214
Briatledil 30 30;-0.027
Loobi läbisaamine Need;-0.0507
Eks omatusega tomat;-0.0677
Jüri käelgelgama koostööd;-0.0708
Jendervjuuska korrektiivile Ja;-0.0724
pommi kummipumpamiseks siukseid;-0.075
spetsmeeste Kirsipuu kaalub;-0.0776
