EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
keskkomiteele üleliidulise;kaevanduse ehitustähtajaks;lõpetasime kaevanduse;keskkomiteele austas;ühtegi objekti;võtme põlevkivitootjatele;Meie põlevkivi;eestlased venelased
võttis sotsialistliku;On meeldiv;kaevandajaid lõpetame;Demonstrei loendsa;anname võtme;põlevkivitootjatele On;põlevkivitootjatele On;põlevkivitootjatele annavad
anname võtme;demonstrile liikassila;Meie ehitajate;austas kollektiivi;ehitus anname;põlevkivitootjatele annavad;põlevkivi kaevandajaid;aserbaidžaanlased Usbeks
esindajad Töötasime;Eesti Tinstva;Töötasime külg;esindajad Töötasime;Ehitusvalitsus number;Meie ehitajate;põlevkivitootjatele annavad;50 aasta
Roodam demonstrile;Aschweini projekte;suurima põlevkivikaevanduse;partei keskkomiteele;andsime suurima;Meie põlevkivi;võtme põlevkivitootjatele;lätlased aserbaidžaanlased
sümboolse võtme;komsomoli keskkomiteele;põlevkivi kaevandajaid;demonstrile liikassila;seltsimehed andsime;suurima põlevkivikaevanduse;Meie ehitajate;Meie ehitajate
keskkomiteele Nõukogude;obsestva instwabarty;autod põlevkivitootjatele;võtme põlevkivitootjatele;Taizz loosel;autod põlevkivitootjatele;lõpetasime kaevanduse;komsomoli keskkomiteele
töötajad tänulikud;Meil töötame;töötame eestlased;tõstis Warnevaslandslav;vastses saatus;Me ehitate;suurima põlevkivikaevanduse;Nõukogude Liidu
põlevkivi kaevandajaid;kollektiiv Paljurahvuseline;andsime suurima;On meeldiv;instwabarty inna;ehitustähtajaks Meie;Jorduvatoopliva Estonia;Meil töötame
üleliidulise komsomoli;Ministrite nõukogule;võtme põlevkivitootjatele;põlevkivikaevanduse sümboolse;kulutasin energiat;ehituseks Meie;Jeroshima Eesti;Ministrite nõukogule
Usbeks daalid;Warnevaslandslav koot;lõpetada kaevanduse;sümboolse võtme;number kuue;kaevanduse ehitustähtajaks;põlevkivikaevanduse sümboolse;sõnal Meie
José Demonstrei;Liidu 50;ehitajad edukad;Otsjordi triimiljonatsite;meeldiv tunne;ehitajad edukad;autod põlevkivitootjatele;Estonia grupp
nõukogu ametiühingu;aasta juubelimärgiga;kaevanduse ehitustähtajaks;Meie ehitajate;loosel sadassaa;kaevandajaid lõpetame;kaevandajaid lõpetame;venelased ukrainlased
plaan täita;sadassaa Aschweini;keemiatööstuse energia;komsomoli keskkomiteele;obsestva instwabarty;lõpetasime kaevanduse;Me ehitate;Meie töötajad
Lasva obsestva;põlevkivikaevanduse sümboolse;Meie töötajad;ametiühingu keskkomiteele;ehitate kulutasin;põlevkivikaevanduse sümboolse;ehitustähtajaks Meie;ukrainlased valgevenelased
Liidu ülemnõukogule;Jorduvatoopliva Estonia;töötajad tänulikud;Meie põlevkivi;energiat tahet;andsime suurima;kaevanduse esimese;keskkomiteele Nõukogude
täita ennetähtaega;monteerijate kollektiiv;ehitajate monteerijate;keskkomiteele üleliidulise;kollektiivam vastses;põlevkivi kaevandajaid;kaevanduse ehitustähtajaks;ühtegi objekti
võistluse kaevanduse;võtme põlevkivitootjatele;Meie põlevkivi;sõnal Meie;objekti Redisa;edukad lõpetasime;kaevanduse Ehitusvalitsus;liigsete sõnadeta
põlevkivikaevanduse sümboolse;inna Roodam;kaevanduse ehituseks;lõpetame järgu;annavad toorained;töötame eestlased;Liidu 50;tootmiseks Me
