EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
faila Ralyaske;lapselapselapselaps Nii;näitlejanna filmis;laadi filmis;alternatiive noorsots;Miasnikovaga filmis;Venemaakodulehele film;jällegi oluline
Ankal prototüüp;Ja Varvara;filmist rääkisime;nitskajast filmis;number Ja;Venemaakodulehele film;Stalini lemmikfilmiga;näha On
Friedrich Ermler;peaeesmärk 42;oluline filmis;vahetult seitsmeteistkümnenda;nimetama näiteks;Stalini lemmikfilmiga;Stalin filmitegijatele;soovist lihtsalt
Antonio spada;Ja bajev;olulise filmiga;Müstilise Venemaakodulehele;reaalset lugu;Stalin filmitegijatele;Stalinile filmis;Ja võib-olla
Varvara näsnikaal;Ungari Chapajeviks;1944 aastal;Lääne-Saksamaale otsivat;konkreetselt reaalselt;varvaaramiasnikoval filmis;Nõukogude luurajad;41 aastal
Nõukogude Chab;eriti oluline;oluline kangelane;Peterburis tegutses;roll See;Stalinile filmis;Nõukogude variandist;aset leiab
Kosmodemjanskaja Ankal;Ja natuke;antud filmis;tütar filmis;ilus roll;Stalin filmi;Müstilise Venemaakodulehele;seisukohad 11
venedžapaev Nõukogude;esimene Koht;nimelt filmist;filmist Tuhkatriinu;kummaline seos;filmis Stalin;tippteoseid Nõukogude;Ja natuke
Faina Ranyaskaja;inimene Jason;inimest filmi;mängib Tuhkatriinu;probleem arvates;mõtlesid kangelase;nõukogude helilooja;filmi võib-olla
Varvara mäesnikova;Kuid Chapajev;tüüpilisem film;filmi üldse;negatiivset kangelast;Nõukogude luurajad;Tulenevalt Stalini;30 neljandat
käsitle furmanofjaadžapaev;teos aastast;filmil natukene;filmis küllaltki;sündmused andsid;sattunud Nõukogude;Täna näitlejanna;26 aastal
varvaaramiasnikoval filmis;Friedrich Ermler;filmi valmistati;filmis peegaat;andnud kindlasti;näitlejanna filmis;kodusõjakangelastest Se;28 aastal
furmorofon filmis;Tõele Meie;konkreetset inimest;pealkirjad Sariidseni;esitas alusel;Zoja Kosmodemjanskaja;Nõukogude maale;kunstiakadeemia küllaltki
Eeerrholdon õpetanud;Ja ongi;kodanik filmist;algmaterjal autoriks;uus variant;vene naistest;nimetame näitlejanna;34 aastal
punased võitlusstende;nitri Burmanov;huvitav näitlejanna;antud filmis;negatiivsed noormehed;nitskajast filmis;Moskva Draamateatris;mõttes võib-olla
Venemaal postmark;määrav Stalini;nimetame näitlejanna;filmis kindlasti;tuttavate negatiivsed;filmi Stalin;Stalini sõbralik;suhteliselt suur
film Farvaaramässicovat;andnudki režissööridele;Ja kirjeldasime;filmi vaadata;kindel son;omistati Nõukogude;venedžapaev Nõukogude;ongi näha
filmis Chapaev;Facebooki Müstilise;negatiivset kangelast;kehastas filmis;võimalus tutvuda;filmis näitlejanna;pealkirja Volodžaevski;nimetatud võtab
võib-olla vahemärkus;blinov Ja;sisuga film;meditsiinilist abi;tekibki saabub;naisega filmi;Kosmodemjanskaja esimene;34 filmi
