keyphrase;score
kultuurifoorumist;0.8594
kultuurifoorumil;0.8519
kultuurifoorumi;0.8516
kultuuriinimesed;0.8393
kultuurist;0.837
kultuuriteemalisest;0.8343
kultuurile;0.8304
eetikakultuuris;0.83
kultuuris;0.829
kultuuriministeeriumi;0.8237
arhitektide;0.8229
arhitektid;0.8222
tegevarhitektist;0.8219
foorumist;0.8218
arhitektuurikoolijuht;0.8204
teemal;0.8198
kuulajad;0.8186
linnahallist;0.8181
maakonnalinnaarhitektid;0.8181
arhitektuuritoimetaja;0.8181
foorumil;0.817
arhitektist;0.8162
arutelu;0.8157
kunstiinstituudi;0.8153
arhitektuuriteemalisi;0.8145
arhitektuurikriitika;0.8142
viimast;0.8139
arhitekte;0.8137
loomeinimestelt;0.8133
esimees;0.8131
eetilisest;0.8131
arhitektilt;0.8131
lõpuks;0.8129
rääkima;0.8127
kuulasime;0.8126
kultuure;0.8124
räägime;0.8123
arhitektuurikomisjoni;0.8123
eetikataks;0.8122
arhitektuurikeskus;0.8117
arhitektuurivõistlused;0.8116
kunstniku;0.8111
arhitektuuriajakirjanik;0.8111
arhitektuurivõistlusele;0.8106
räägib;0.8105
kuulates;0.8105
eetiliseks;0.8105
rohkemat;0.8102
räägitakse;0.8099
viimane;0.8099
eetikast;0.8097
eetikareegleid;0.8096
arhitektuurivõistluse;0.8096
viimase;0.8094
eetiliselt;0.8092
teemad;0.8089
mittekunsti;0.8087
filmimees;0.8087
liige;0.8087
rääkida;0.8086
eetilist;0.8082
inimestest;0.8082
esinejatele;0.8081
eetikate;0.8081
eetikat;0.8081
dokumentaalfilmil;0.808
lõpp;0.808
teatriteadlane;0.8077
esimehed;0.8076
näe;0.8074
raamidest;0.8073
ajakirjandusest;0.8072
arhitektiga;0.8072
viimasel;0.8072
kritiseeriti;0.8071
loomingusse;0.8067
ütleb;0.8067
viimasena;0.8066
püsti;0.806
telesaateid;0.8059
teemaplaneeringu;0.8059
kommenteerida;0.8059
hoone;0.8058
uus;0.8058
kunstiteos;0.8057
vaadata;0.8056
esindajatelt;0.8055
ebaeetilisuse;0.8055
mõelda;0.8055
ütlemisi;0.8053
kõrghoonetest;0.805
rääkisid;0.805
kuulamegi;0.805
kuulge;0.8049
etnoloogid;0.8048
seisukohti;0.8048
tegelikult;0.8048
selleteemalist;0.8048
loomulikult;0.8048
mõtteid;0.8047
hästi;0.8047
arutletakse;0.8047
kuulad;0.8047
hoida;0.8046
inimesed;0.8046
jutuajamine;0.8044
teevadki;0.8043
räägitud;0.8043
arhitektuuribürool;0.8042
küsimuste;0.8041
paremini;0.8041
kunsti;0.8037
mutrikesed;0.8036
ehitati;0.8036
esindaja;0.8036
linnast;0.8034
arendajad;0.8033
ehitust;0.8033
linnalabor;0.8032
kommentaare;0.8032
kohtusin;0.8031
lauluväljakule;0.803
aastast;0.8027
näiteks;0.8026
ütleks;0.8025
kirjutas;0.8025
kaasaegsed;0.8022
koht;0.8021
diskussioon;0.802
raames;0.8019
õigustan;0.8018
näidata;0.8018
võta;0.8018
žürii;0.8016
teistmoodi;0.8016
tahab;0.8016
artikleid;0.8014
elatud;0.8014
filmifestivalil;0.8014
vaidletab;0.8014
inimesel;0.8014
näitest;0.8013
ruumi;0.8013
toimunud;0.8008
detailplaneeringutega;0.8007
elu;0.8007
algusest;0.8005
ideedest;0.8005
maailmas;0.8004
asjad;0.8003
siim;0.8001
täisehitamise;0.8001
eestseisusesse;0.8
jõudsime;0.7999
pildist;0.7997
ajast;0.7994
tahtsid;0.7992
korrusel;0.7992
võetud;0.7992
külalisi;0.7991
läbielamiseks;0.7991
kaheksakümnendatel;0.799
noolemaja;0.799
etteantud;0.7989
ajal;0.7988
töötaja;0.7987
plaani;0.7986
tänases;0.7986
otsustasime;0.7985
nii-öelda;0.7985
puitrajoonid;0.7984
küsimuseta;0.7983
tellimust;0.7982
visioonist;0.798
suurest;0.798
lugu;0.7979
institutsioonid;0.7979
sügavam;0.7976
valmis;0.7975
kirjandusel;0.7974
paremaid;0.7973
eestis;0.7973
vastutama;0.7967
eesmärkidest;0.7965
igapäevastest;0.7963
hetkeks;0.7958
hulganisti;0.7956
joonest;0.7955
saates;0.795
liidule;0.7949
muusika;0.7948
vastutusrikas;0.7947
inimkohalolu;0.7947
koolidest;0.7944
sotsiaalnäiteks;0.794
teatri;0.7939
riigimehelikult;0.7938
humanitaarmärt-matis;0.7931
eskiisprojekti;0.7923
korruptsioonikohti;0.7917
