EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;ohu;küberkurjategijad;libakorjandusi;;mõjutada;näidetel;kaheportaal;situatsiooniga
föderaalse;19;viirusest;sotsiaalmeediarobotite;valida;lihtsameelsetele;näiteks;küberkurjategijad;pakkuda
infomägedes;loll;2019;küberkurjategijad;andmed;sekkumine;ahnusele;kodulehel;olukorras
kapitalipaigutus;emotsionaalsele;hirmudele;infomägedes;headust;mõjutamise;enesekindluse;viirusest;riiklike
võimalikest;nimetatakse;petmiste;kõigutama;usa;õpetlikke;enesekindlust;internetikeskkondadesse;suudaks
pöördus;lühidalt;fbi;oluliselt;nimetatakse;tahtjaid;hirmudele;infoplatvormi;sisaldavad
juurdlusbüroo;varjus;rumalalt;enesekindluse;logida;teavituse;ähvardava;veebilehed;riigist
sihtrühm;tuttava;hirmu;keskmisest;vastavalt;petmiste;petturitele;kuritegevus;inimestel
näidetel;jätkuvalt;ootama;pealiskaudsemalt;arvutile;käitumise;pettusi;portaale;kohtumise
põhjustatud;dokumente;petturitele;allegoorilise;valideeritud;võõra;petmiste;petmiste;paljudest
võimalusi;eraldi;röövlina;andmebaasidele;vormilt;käitumist;hirmu;sotsiaalmeediarobotite;dokumente
tööriistade;abi;pisikud;teadetele;dokumente;ärakasutava;enesekindel;veebi;informatsiooniga
väikeste;uusi;pettusi;ärakasutava;reaalne;haavatavam;petturil;ohvritelt;inimesest
ähvardava;;valest;juurdlusbüroo;anna;tegurite;kahtluse;salavarudest;aitab
küberkurjategijad;soovitu;varitsenud;esinevate;seoses;saatjaks;võimalusi;inimesest;tasakaalu
öeldes;vaja;petturil;enesekindel;port;olukorras;mõjutamise;vaktsiinist;raha
käitumise;suurusest;ohvritelt;miljonit;näiteks;sokutadades;äravahetamiseni;hirmudele;ühendust
kuritegevus;varjatud;ähvardava;sihtrühmadele;teated;mõtte;mõtte;tegemist;puudub
kõikjalt;ühendust;tegelikust;veebilehed;usu;valvsusega;situatsiooniga;loomulikult;näiteks
lühidalt;häid;keskmisest;saatjaks;linke;pealiskaudsemalt;olukorras;sotsiaalmeediale;asja
aadressirida;õppetunniks;inimestes;föderaalse;valest;teadetele;küberkurjategijad;saamiseks;ootavad
andmejärvedes;ähvardava;võimalikest;tegelikust;arv;inimestes;salavarudest;kommentaari;tehnolooga
ühendust;hea;sotsiaalmeediarobotite;õpetlikke;kontrollida;olukorrale;mõjutada;pakkuda;hoiatavaks
rahakoti;kujundavad;inimesest;mõjutada;sisaldavad;õppetunniks;sotsiaalmeediale;võimalikest;rahast
äravahetamiseni;sihtrühm;pilguga;aadressirida;saamiseks;pettusi;inimtegevuse;uudised;tähtsa
sfääriga;tasakaalu;peituva;tegutsedes;kombinatsioon;situatsiooniga;olukord;võtta;soovida
rajaneb;keerulise;tüssata;erakordses;kujundada;tegutsedes;mõistust;mõjutamise;sihtrühmadele
salavarudest;suudaks;rebitud;kuritegevus;eristamiseks;ähvardava;olukorrale;aadressirida;inimestes
portaale;juurdepääsu;ohu;hõlpsalt;kindlasti;mõistust;veendunud;hoiatavaks;kaks
nakkuse;vajaliku;kolmandaks;summaarselt;kodulehel;esinevate;inimestes;hoida;riigi
ametlik;vaatab;kahtluse;lihtsameelsetele;uus;äravahetamiseni;käitumist;nakatavad;vaja
libakorjandusi;asutuste;vaktsiini;ettekirjutised;asja;olukorra;käitumise;näiteks;tööriistade
ettevõtete;aastaga;kurjuse;sideteedel;võimalusi;saamiseks;usu;juhtunust;üleskutsetega
kelmid;pöördutakse;arvutile;tõsise;kaks;võimalikest;võõra;ühendust;enesekindel
uudised;inimese;varjus;enesekindlust;portaal;olukord;julgustavad;kolm;kasutavad
erakordses;54;näiteks;vaktsiinist;fbi;tingimust;sihtrühmadele;viiruse;kristjan
soovitu;indiviid;aidata;arvutile;avatuks;kuulujutte;seoses;olukord;suur
käitumist;anda;loll;kaheportaal;vajaliku;apelleerida;eriti;kõikjalt;juurdepääsu
infoplatvormi;viiruse;vaatab;kelmid;tegemist;inimesest;olukorra;teavitada;muutuva
aeglustumisest;oluliselt;tõsine;kuuekümneaastastel;tingimust;pöördutakse;esinevate;saatjaks;dollari
õigemini;õigust;raputavad;kriisivalmiduse;pakutakse;inimtegevuse;pöördumatuks;röövlina;tormiks
ettevõtetele;strateegia;kristjan;lisatud;hetkel;inimestel;inimestel;portaal;veendunud
allegoorilise;avalikult;vargad;sfääriga;ametlik;seoses;üleskutsetega;kontrollida;uus
pisikud;sarnased;sekunditki;näidetel;meetmetest;tegemist;sarnased;arvutile;kurjuse
tempude;levitada;suudaks;veebi;informatsiooni;ühendust;valvsusega;informatsiooniga;internetikeskkondadesse
ohu;informatsiooni;peteti;sotsiaalmeediale;kõikjale;tähtsa;hoiatavaks;paljudest;õppetunniks
kahjuks;hoolima;sihtrühm;teavitada;paraku;keerulise;tahtjaid;kahjuks;lastega
teavituse;internetikeskkondadesse;epideemia;rääkida;andmebaasidele;muutuva;kogemust;juurdlusbüroo;kaheportaal
mõistust;haiglate;pöördutakse;rajaneb;abi;nutikamad;avalikult;uus;varjus
lihtsameelsetele;kapitalipaigutus;;apteekri;vaatab;soovida;hoiatatud;sihtrühm;informatsiooni
meetmetest;vales;õige;hoiatatud;situatsiooniga;kahtluse;väidetud;sõnumeid;anna
petturitele;kurjuse;kaks;eraldi;kolm;üleskutsetega;vormilt;kaasapandud;kujundavad
ettekirjutised;osa;sattuda;käitumise;veebilehed;kujundavad;pöördutakse;valideeritud;varasemalt
viirusest;liigub;hoiatatud;varasemalt;vaja;esitab;esitab;õigemini;kuuekümneaastastel
sideteedel;apteekri;politseid;lühidalt;esitab;häbenevad;sisuliselt;indiviidi;pangakonto
sokutadades;riiklike;suur;keerulise;lubatakse;kasutavad;apelleerida;ettevõtetele;mõjutada
teated;kodulehel;port;öeldes;kõikjalt;pöördus;häbenevad;eriolukord;valideeritud
õppetunniks;tegurite;vormilt;õppetunniks;alatuid;rumalalt;lihtsameelsetele;pangakontole;aastaga
kuritegevuse;riigist;ohvrite;tähtsa;emad;teavitada;sekkumine;kahtluse;arvutile
veebi;nupule;näidetel;käitumist;saabuvad;sotsiaalmeediale;inimesest;kolmandaks;räägitakse
l2;kombinatsioon;kopse;petturitele;inimese;julgustavad;internetikeskkondadesse;kindlasti;suureliselt
aitab;vaktsiini;lihtsameelsetele;andmejärvedes;kahtluse;enesekindluse;öeldes;nimetatud;loomulikult
sihtrühmadele;professionaalse;paraku;vajutavates;asutuste;pakkuda;tegurite;tegutsedes;liigub
kodulehel;haavatavam;kriisi;rahast;inimtegevuse;aidata;varjatud;aitab;inimesi
nakatavad;nimetatud;mürgiga;arendamisesse;tempude;peteti;inimesi;vallandamiseks;tõsine
kurjuse;infot;laht;rikkalikum;veebi;ahnuse;ärakasutava;varjatud;õigemini
üleskutsetega;kiirus;internetikeskkondadesse;õigemini;harva;võimalusi;kuulujutte;pöördutakse;ravi
pöördutakse;kuritegevus;lihtsalt;mõjutamise;inimesi;sihtrühm;kaheportaal;kriisivalmiduse;võimalusi
lihtsalt;pannes;sarnased;rebitud;arvu;hoolima;pakutakse;sekkumine;inimese
nimetatud;andmejärvedes;täiuslikuks;edastada;keerulise;kurjuse;tegutsedes;kaks;juhtunust
sotsiaalmeediarobotite;vastavalt;kuritegevuse;vajaliku;informatsiooniga;väidetud;kristjan;eraldi;lihtne
hõlpsalt;port;miljardit;teenis;võimalikest;hinnangul;hinnangul;haavatavam;keerulise
laht;teenis;kiiresti;jätkuvalt;anda;infomägedes;kommentaari;edastada;kujundada
paistab;kuritegelik;harva;tegurite;uuele;räägitakse;kooslusest;keerulise;õige
kuuekümneaastastel;miljoni;juhtunut;hoiatavaks;rajaneb;tuttava;elukorraldust;täiuslikuks;arvu
liigub;võõra;aastal;avatuks;kirjades;hirmudele;kahjuks;juhtivat;kirjades
loomulikult;inimesed;pärib;nutikamad;avalikult;ahnusele;saatjaks;äravahetamiseni;lihtsalt
hiinlaste;hätta;paljud;eetris;nakkuse;vallandamiseks;emotsionaalsele;inimesi;r2
linke;kriisivalmiduse;lühidalt;juurdepääsu;olukorrale;vajaliku;teadetele;infomägedes;paljud
muutuv;kriisi;vanemad;ootavad;fda;öeldes;ettekirjutised;kasutavad;
kooslusest;olukorra;ahnus;sisuliselt;vargad;pakutakse;sokutadades;politseid;haavatavam
kiirus;tööriistade;arvu;soovitu;lastega;juhtivat;ohvrite;puudub;haiglate
tasakaalukust;kohtumise;võõra;julgustavad;esinevate;näidetel;rääkida;õnnestuks;miljardit
ahnus;usu;suurusest;haavatavam;tormiks;kogemust;tingimust;olukorrale;reaalne
covid;rahast;19;kahtluse;vajutavates;internetikeskkondadesse;tihti;esinevate;fbi
väiksema;eetris;uuele;miljardit;sihtrühm;hoiatavaks;nutikamad;tegelikust;tabab
heategevusele;ahnus;tihti;vaatab;hirmudele;strateegia;saatjaga;maailmast;töökohtade
vaatab;miljardit;ohtri;maailmast;väidetud;valest;vallandamiseks;näidetel;anda
tehnolooga;kahtluse;hiinlaste;majanduslikult;erksat;varitsenud;paljud;suureliselt;hinnangul
raha;tegelikust;mõtte;levitada;ettevõtete;valida;sihtrühm;reaalne;nutikamad
kuulujutte;laht;headust;hinnangul;aitab;rääkida;keerulise;kapitalipaigutus;juhtivat
kriisivalmiduse;uurida;napib;väiksema;infomägedes;kaasapandud;peituva;valvsusega;tegutsedes
kõikjale;ametlik;veebilehed;paljud;ohvrite;sõnumeid;portaal;riigist;eristamiseks
strateegia;ettevõtete;põhjustatud;reaalne;aeglustumisest;edastada;kirjeldus;räägitakse;nimetatud
avatuks;üleskutsetega;hätta;internetikeskkondadesse;suur;levitada;võimalikest;lisatud;maksusoodustusi
kaheportaal;kirjeldus;valvsusega;nutikam;kirjeldus;tegelikust;suunas;võõra;õpetlikke
hirmu;fbi;kiirus;pangakontole;loomulikult;salavarudest;varitsenud;avalikult;kahtluse
olukord;mõistust;nupule;pöördumatuks;sisuliselt;soovitu;eristamiseks;ähvardava;lubatakse
lähemalt;2019;mõistust;uudised;aadressirida;tihti;tegelikust;suudaks;elanikkonna
nutikam;sõnumeid;abi;olukorrale;sunnib;lähemalt;vajaliku;pealiskaudsemalt;väikeste
saatjaks;aidata;covid;sekunditki;tegelikust;maailmast;informatsiooniga;kiiresti;pealiskaudsemalt
