keyphrase;score
ameti;0.713
ilmaletulek;0.7002
spets;0.6968
aastate;0.6916
;0.6836
isa;0.6825
piisavalt;0.6822
maa;0.6795
perekonnapea;0.6788
müstikutest;0.6768
kultuuride;0.6722
jagab;0.6702
tuhandeid;0.6693
mehe;0.6692
rahvuslik;0.6675
70;0.6646
klanni;0.6626
südameid;0.6621
korraga;0.6601
maale;0.6581
läänemaailmahuvilised;0.6575
-test;0.656
-te;0.6548
sund;0.6513
keskkonnast;0.6509
pind;0.6497
kolmat;0.649
eripära;0.6487
muusikuteseltskonnaga;0.6485
islami;0.6485
popmuusikastaaride;0.6479
osa;0.6459
allased;0.6456
popmuusikut;0.6453
rahvamuusikaga;0.6453
kaasmaalasi;0.6451
lääne-aafrika;0.645
konkurents;0.6446
üld;0.6441
kuivoolafisaund;0.6433
kahest;0.6432
liini;0.6427
välistatud;0.6415
alal;0.6406
esitaja;0.6405
edukad;0.64
võistelda;0.6397
eikellegimaalt;0.6397
euroopa;0.6393
varjama;0.6385
rokkmuusikana;0.6382
natuke;0.638
1953;0.6377
skulptuurides;0.6366
nime;0.6363
viimati;0.6359
harmoonia;0.6356
muusikainstrumentide;0.6349
kaaba;0.6347
ajan;0.6345
aasta;0.6345
aastatest;0.6339
kogukondade;0.6339
laos;0.6337
1000;0.6331
küsimusi;0.6326
budu;0.6324
suures;0.6312
tuur;0.6309
liitunud;0.6309
jää;0.6308
mandripiirid;0.6307
tegelane;0.6303
riikide;0.6301
lihase;0.6298
raadi;0.6297
tiit;0.6277
üllatav;0.6275
muusikat;0.6267
orgestrabaobab;0.6264
abistajaid;0.6253
keskpaigast;0.6252
sündinud;0.625
ülikute;0.6242
kuulu;0.6235
lindistused;0.6229
vaba;0.6226
sisukokkuvõtet;0.6218
liigub;0.6211
pääl;0.6195
suhted;0.6195
produtsendid;0.6183
arvestatamate;0.6179
veendumus;0.616
muusikukutsesse;0.6159
lühiintervjuu;0.6159
briljantne;0.6158
lõpualbumeid;0.6152
kujundatavas;0.6151
kullakallis;0.6151
meloodilise;0.6148
asjadest;0.6147
lahutamatu;0.6145
voolafi;0.614
talendid;0.6121
maailmaga;0.6111
parema;0.6107
ümberkehastumis;0.6102
salvestatud;0.6094
talifarcatud;0.6084
kontsert;0.6083
rütmilisi;0.6079
rahvaste;0.6072
toorot;0.6068
1994;0.6061
tavade;0.6051
asi;0.6049
vanemadki;0.6045
muusikalises;0.6044
tänase;0.6037
tegelikkusest;0.6034
poja;0.6026
tavamaali;0.6021
pantodrueerliga;0.6018
kümnendi;0.6004
babamaal;0.5997
soost;0.5983
rahvusvahelist;0.5983
kirjutanud;0.5978
koega;0.596
suletud;0.5944
võtta;0.5932
kena;0.5918
muistsetest;0.5912
paberid;0.591
saladusi;0.5906
mahukas;0.5898
maailmamuna;0.5897
mõistetavused;0.589
järgemööda;0.5885
tuuni;0.5868
esinemisvõimalustest;0.5861
mängitud;0.5852
rahvkaid;0.5837
rahvast;0.5834
tavadega;0.5827
kodumaal;0.5803
intuitiivset;0.5788
kujunditest;0.5782
laabu;0.5778
keskikka;0.5773
kandi;0.5754
ülihuvitav;0.5751
maania;0.5743
ilmselt;0.5739
loetud;0.5708
aafrika;0.5665
hoidma;0.5639
üldisemalt;0.5637
müstilised;0.5635
maaliga;0.563
lääne-aafrikaga;0.5626
seitsmesajaleheküljelises;0.5602
perekondade;0.5594
craieti;0.5593
maailmamuusikust;0.5591
leidnud;0.5574
massossek;0.557
taristik;0.5551
erisugused;0.5528
pesitseb;0.5518
alguseks;0.5483
usutakse;0.547
kostab;0.546
leitud;0.5459
oskusi;0.5443
aastaid;0.5353
eurole;0.5325
välismõjudele;0.5315
reisides;0.5147
vahetu;0.5103
lõpulugu;0.5092
päriselt;0.5024
saaled;0.4975
tihe;0.4947
tahavad;0.4937
eikellegimaa;0.4931
aafriklasele;0.4636
lõunast;0.4583
ebaühtlaselt;0.4307
selgesti;0.4276
salvestus;0.4195
muuhulgas;0.3976
kuuluma;0.3779
esimest;0.3521
leiab;0.3493
köitva;0.3411
saadeti;0.3354
lootust;0.3224
märgatav;0.0625
