EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;inimene;teatrietendusele;tähendab;;Eestis;teenetemärgiga;teksti
telerežissöör;Ugala;tänulik;meesnäitlejaga;tekitas;Eesti;meesnäitlejaga;võib-olla
enam-vähem;hea;Kriivan;tegelemise;tähendab;kuulajaid;tunnustusest;paarikümnele
mõtted;teatri;rõõm;paarikümnele;anna;õnnitles;Televisioonis;teada
pälvis;Televisioonis;teatri;Münuse;tore;näitlejaks;telerežissöör;R
võib-olla;Naissoo;teenetemärgiga;üldse;interpreet;intervjuu;Tõnu;Televisioonis
usutlus;Aga;tunnustusest;tegutseva;teade;näitleja;näitlejaks;muusika
mõttes;teade;õnnelik;keelesaade;inimene;arvan;näitleja;mõju
kõrgaeg;töö;tunnustuse;padjakesed;R;Kadri;Toomas;tead
muusika;Seal;tunnustus;pälvisid;annab;teatrietendusele;riiklikust;püha
tähendab;tore;Televisioonis;meeletu;Seal;häält;õnnitles;üldse
mõtteid;intervjuu;õhina;pälvis;autasu;tänulik;seriaalidele;tühja
üldse;Te;pealelugemisega;seriaalidele;ütleme;kanda;kuulajaid;paar
ärkamise;muusika;näitleja;enesekindluse;kindlasti;kappi;tunnustuse;anna
Seal;tegutseva;Tiisler;üritate;arvan;Kenk;vaata;Iga
auväärt;autasu;Kersna;arvate;tead;teatri;Naissoo;näitlejaks
täielik;tööd;teksti;loominguga;võimalikult;keelesaade;filmidele;ütleme
võimalikult;püha;näitlejaks;tahtsite;arvate;täna;tänulik;Vahur
tähelepanu;tunnustus;muusika;heliloojad;Et;heliloojad;Eesti;õhina
üritate;oskasite;õnnitles;ärkamise;tunde;käisid;tunnustus;tähelepanu
pandi;tänulik;telerežissöör;riiklikust;kolm;õnnelik;heliloojad;pealelugemisega
hiljem;täna;oodata;enam-vähem;võib-olla;telerežissöör;teada;teatri
teade;Ma;filmidele;siiralt;vaata;Teiste;Eestis;suure
teksti;inimesed;kolm;käisid;meeletu;meesnäitlejaga;pandud;Ja
näitlejaks;pandi;Piret;Põlendik;teada;Kersna;jälle;auväärt
tunnustuse;Iga;töö;kõrgaeg;paar;seriaalidele;teatrietendusele;
Eestis;;tööd;Televisioonis;teksti;teenetemärgiga;kindlasti;kingi
vestles;natuke;töötajat;osanud;oska;auväärt;Ordeni;tegelemise
ütleme;Mis;auväärt;teada;tunnustus;loominguga;inimesed;Jürgens
natuke;Et;natuke;kaheksakümnendat;aega;tühja;tähelepanu;Et
tegelemise;vaata;intervjuu;tegelete;suure;tegutseva;töötajat;Kadri
ilusti;kingi;interpreet;õnnelik;tunne;anna;tähendab;Eesti
tunnustusest;Tõnu;võttes;tööd;Ei;õhina;Olev;näitleja
tunde;jälle;jälle;mõelda;intervjuu;muusika;ütleme;Tõnu
padjakesed;kindlasti;kuulajaid;teatrietendusele;üritate;riiklikust;täielik;üritate
loominguga;töötajat;häält;ütleme;kanda;panete;paarikümnele;inimene
teatri;Lasmann;usutlus;tänulik;oodata;osanud;osanud;Seal
tunnustus;võimalikult;Jürgens;intervjuu;tegutseva;Tõnu;oodata;tähele
tühja;täielik;hiljem;mõttes;tegelemise;Olev;mõelda;natuke
keelesaade;telerežissöör;Peeter;Peeter;üldse;annab;kolm;rõõm
Ugala;tegelete;saadetele;tunnustuse;tahtsite;vanima;aastaid;õnnitles
pälvisid;Eestis;loominguga;teade;juuda;hea;lugu;Te
aru;filmile;filmile;absoluutselt;aru;kingi;rõõm;Lasmann
mõelda;õnnelik;meesnäitlejaga;vanima;usutlus;seisukohta;pälvisid;tunnustus
kaheksakümnendat;Olev;tähelepanu;interpreet;panete;Ugala;üldse;riiklikust
ehmatus;näitlejaks;loodan;kappi;tegelete;oskasite;tähele;jälle
täna;R;ärkamise;tunnevad;tundi;rõõm;tunnevad;Eestis
meesnäitlejaga;Toomas;suure;oskasite;õnnelik;arvate;täna;enam-vähem
Ordeni;tundi;heliloojad;tunne;osanud;tunnustusest;tead;tegutseva
ordeni;tunnustuse;enam-vähem;mõtteid;siiralt;teksti;käisid;oska
lugu;Vahur;mõelda;oodata;lugu;Piret;pealelugemisega;arvan
seriaalidele;saadetele;aega;Tõnu;enesekindluse;filmile;inimene;filmidele
heliloojad;interpreet;tunne;arvan;hiljem;tunnustuse;tööd;hiljem
Teiste;aastakümneid;;annab;vanima;loodan;Kriivan;aastakümneid
Naissoo;teenetemärgiga;tegelemise;Iga;hea;Münuse;Vahur;täna
Televisioonis;aastaid;tegutseva;aastakümneid;enam-vähem;autasu;lugenud;Põlendik
Teate;näitleja;arvate;loodan;ehmatus;oska;suure;tekitas
pealelugemisega;helilooja;tähele;50-le;seisukohta;pandi;tühja;loominguga
õnnitles;loodan;riiklikust;suure;saadetele;lugu;aastakümneid;Kriivan
aastakümneid;ütleme;mõttes;täna;kingi;tähele;püha;autasu
inimesed;hiljem;mõtted;tundi;jälle;siiralt;mõttes;kolm
teenetemärgiga;tähendab;lugu;täielik;inimesed;tunnustus;natuke;Mis
Ma;mõttes;enesekindluse;õhina;tunnevad;võttes;Põlendik;aru
tähele;ilusti;tekitas;lugu;täielik;paar;keelesaade;Toomas
püha;annab;lugenud;usutlus;oskasite;pälvis;Teiste;teatrietendusele
interpreet;tekitas;inimene;hiljem;peast;Jürgens;tekitas;Peeter
Põlendik;kolm;kappi;Teiste;tunnustuse;hiljem;seisukohta;Olev
Vahur;tunnevad;peast;lugenud;seriaalidele;Ja;tegelete;Mille
saadetele;õhina;mõju;tühja;auväärt;inimesed;ordeni;kaheksakümnendat
kolm;enam-vähem;seisukohta;tähelepanu;õhina;Iga;hiljem;meeletu
teatrietendusele;arvan;Eestis;ilusti;pandud;kõrgaeg;meeletu;inimesed
Mis;Jürgens;Münuse;võttes;kappi;tähelepanu;õnnelik;absoluutselt
tunne;vanima;pandud;tunde;lugenud;tekitas;mõtteid;aastaid
paarikümnele;peast;mõtteid;helilooja;absoluutselt;Naissoo;kaheksakümnendat;annab
jälle;kuulajaid;vaata;telerežissöör;Aga;aega;Tiisler;tahtsite
Et;Põlendik;pälvis;inimene;mõju;padjakesed;Peeter;osanud
teada;padjakesed;võib-olla;Toomas;tunnustusest;pandud;siiralt;interpreet
Kriivan;vestles;Naissoo;vaata;ordeni;filmidele;töö;Ugala
filmidele;õnnitles;panete;võib-olla;õnnitles;Televisioonis;mõtted;ehmatus
mõju;Kadri;keelesaade;kuulajaid;natuke;lugenud;tegutseva;Teiste
tahtsite;kappi;tegelete;seisukohta;kuulajaid;pealelugemisega;aega;kappi
panete;Mille;Tõnu;kindlasti;telerežissöör;Mille;tundi;enesekindluse
võttes;Piret;täielik;teksti;kaheksakümnendat;Vahur;Kadri;mõttes
kingi;seisukohta;Kadri;Lasmann;ilusti;saadetele;pälvis;töötajat
meeletu;häält;inimesed;aega;helilooja;ütleme;võimalikult;tänulik
Eesti;pandud;helilooja;filmidele;häält;inimene;loominguga;tunnustuse
näitleja;oska;teade;õnnitles;mõtted;töötajat;võttes;töö
Ja;üritate;pälvisid;Eesti;paarikümnele;mõttes;padjakesed;kindlasti
enesekindluse;meesnäitlejaga;Eesti;teenetemärgiga;keelesaade;Teate;õhina;Ei
aega;tunne;Tarmo;hea;pälvisid;tunnevad;tegelemise;arvate
Münuse;riiklikust;tundi;auväärt;pealelugemisega;ärkamise;juuda;vaata
tundi;Tarmo;Toomas;muusika;Peeter;meeletu;tunne;tunne
siiralt;teada;Teiste;anna;käisid;paarikümnele;võib-olla;Piret
loodan;aega;tähendab;tähele;loodan;oodata;ärkamise;võimalikult
Te;mõelda;võimalikult;kolm;mõelda;pälvisid;kõrgaeg;Aga
õnnelik;Kenk;tore;Jürgens;pälvis;tähendab;häält;mõelda
lugenud;auväärt;vanima;häält;tänulik;Tiisler;helilooja;tundi
Lasmann;usutlus;kõrgaeg;oska;muusika;võimalikult;enam-vähem;Tarmo
tänulik;anna;üritate;vestles;püha;tundi;mõju;ilusti
tore;pealelugemisega;aru;püha;ärkamise;teada;saadetele;tunnevad
kanda;enesekindluse;ilusti;töö;tähele;Tarmo;annab;Ordeni
Tarmo;tunde;ordeni;Tiisler;padjakesed;aastaid;Ugala;käisid
tead;mõtteid;Kenk;peast;töö;tahtsite;üritate;intervjuu
tegutseva;tahtsite;siiralt;Piret;Ja;kolm;auväärt;tunnustusest
kuulajaid;filmidele;täna;autasu;töötajat;tunde;ehmatus;lugu
käisid;rõõm;paar;natuke;heliloojad;tegelete;teatri;helilooja
Toomas;Kriivan;tunnevad;kanda;Eesti;;Tarmo;pälvis
filmile;Kersna;kindlasti;pandud;teenetemärgiga;täielik;teksti;Tiisler
Kenk;meeletu;padjakesed;kingi;tühja;Lasmann;aru;keelesaade
juuda;tühja;seriaalidele;pealelugemisega;riiklikust;vestles;kappi;kuulajaid
autasu;Eesti;autasu;võimalikult;teatri;Te;loodan;mõtted
vanima;absoluutselt;käisid;rõõm;rõõm;aru;Kenk;pälvisid
helilooja;teatrietendusele;Ugala;mõju;meesnäitlejaga;ordeni;Ja;usutlus
oskasite;Teate;R;filmile;tähelepanu;ilusti;Aga;ordeni
50-le;juuda;Lasmann;Kadri;kõrgaeg;Ei;Iga;pandi
Kersna;heliloojad;meeletu;Tarmo;tööd;Et;enesekindluse;mõtteid
Aga;ärkamise;aastaid;paar;loominguga;tead;hea;Ma
tekitas;mõtted;kanda;tekitas;mõtteid;mõju;Piret;täielik
häält;teksti;Vahur;Te;võttes;töö;muusika;tööd
paar;ordeni;püha;näitlejaks;mõttes;jälle;;hea
oska;kõrgaeg;arvan;Olev;filmidele;enesekindluse;intervjuu;aega
tegelete;tead;kingi;R;Te;Peeter;Ei;50-le
Jürgens;Ordeni;teada;Ei;Kenk;tunne;Et;häält
seisukohta;oodata;hea;juuda;Mis;Aga;kingi;loodan
kappi;arvate;ütleme;tunnustusest;vestles;helilooja;Kersna;panete
hea;keelesaade;tunde;jälle;Ugala;Seal;Ma;seisukohta
pandud;Ja;Ordeni;saadetele;Ma;mõtteid;pandi;oodata
R;Tiisler;Olev;Kriivan;pandi;tööd;Te;pandud
arvan;tähele;absoluutselt;aru;Iga;kindlasti;Münuse;padjakesed
tööd;tähelepanu;annab;Kersna;näitleja;üldse;absoluutselt;saadetele
töötajat;mõju;üldse;Naissoo;Münuse;mõtted;usutlus;vestles
Kadri;lugenud;tühja;tunnustus;50-le;natuke;50-le;teade
annab;üldse;anna;Teate;Lasmann;kaheksakümnendat;Jürgens;tore
Tiisler;loominguga;Põlendik;mõtted;teatrietendusele;Ma;kanda;Kersna
õhina;võib-olla;aastakümneid;ehmatus;täna;aastakümneid;tahtsite;vanima
Iga;lugu;vestles;töötajat;aastaid;tegelemise;autasu;ärkamise
Tõnu;kaheksakümnendat;ehmatus;inimesed;näitlejaks;enam-vähem;filmile;teenetemärgiga
osanud;aru;oska;Ja;Jürgens;juuda;Mis;siiralt
aastaid;Münuse;Mille;tead;Teiste;üritate;paar;Naissoo
suure;Peeter;paarikümnele;Ordeni;aastakümneid;suure;Mille;võttes
töö;tegelemise;oskasite;panete;Kadri;interpreet;interpreet;tunde
kindlasti;paarikümnele;Te;Kenk;filmile;püha;tunde;juuda
inimene;käisid;pandi;Aga;Ordeni;50-le;R;meesnäitlejaga
Mille;paar;Iga;näitleja;Tiisler;teade;vanima;filmile
Piret;panete;Teate;Vahur;Mille;mõelda;arvate;tegelete
Olev;siiralt;50-le;Ugala;Põlendik;Mis;oskasite;Münuse
