EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
perekonnasõber ütles;natuke Ja;võib-olla muusikakeskkooli;ebapopulaarne ilmselt;head programmi;oboemängija ingeli;Klassikatähed algabki;muusikani jõudsid
blogdoidiga akvers;verstima lemmikpille;orkestris näha;orkestris inglissaarega;optimist armsate;mängima heliloojad;TTV klassikatähtede;20 sajandil
flöödimängija äkki;Et hobi;võistlust orkestris;Klassikatähed selleaastased;nii-öelda nullist;ingeli oboemängija;oboemängija ingeli;võib-olla tulevikus
oboe kõla;näiteks inglissarv;muusikakoolides võimalust;Oled repertuaari;nullist alustama;naisoboemängija mänginud;klassikatähtede saatest;Aga räägime
sportlaskarjäär hästi;pill Seda;arvan muusikalises;eluaastani trenni;hetkel saavutus;heliloojad ajastu;uue flöödimängija;Saksamaal 12
muusika rock;Et välismaal;paljudes muusikakoolides;mängima Just;raske head;Eesti muusikamaastik;ingeli oboemängija;koolis kaks
paralleelselt Audenteses;mängis flööti;vähesed muusikud;konkurents vanusest;esimene tähendab;orkestris näha;oboeõpetajat Ta;Ja üsna-üsna
Lõuna-Eesti tüdruk;esitus klassiruumis;muusikal pisik;Saksamaal Kindlasti;pidev vajadus;orkestriteostes ilusamalt;flöödimängija Ja;hästi kõlab
inglissarve võimalik;uue flöödimängija;populaarne muusikute;tilt saates;saavutus tähendab;võistlust orkestris;saadet Klassikatähed;neli aastat
tegelikult ülikoolis;Televisioonis alustab;võib-olla vanasti;stuudios tervitada;kindlasti asi;Ja orkestrites;flöödimängija äkki;hea otse-eetris
