EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Dietrich ütles;Joachim Hector;Saksamaa sajandil;Berliinis ehitati;olevast suhteline;seitsmekümnendad saksas;Berliinist varemeis;korruseline esimene
Frauan prüginaised;Berliin eakas;aeg-ajalt Saksas;mees hüvitigi;esmakordselt anna;raadiosaadet Saksamaal;Üks Berliini;10 sajandil
Friedrich Wilhelm;Berliini tuntumaid;mõelda Saksamaa;Berliinis ilmselt;number vaheldus;Saksamaa sajandil;Berliinis saagi;lahkusid 1813
Kuurvürst Friedrich;Holskist 1912;Lääne-Berliinis kaheksakümnendatel;seitsmekümnendad saksas;meenutav hoone;Saksas laagreid;Berliini karule;53 aastat
ohendsollernite dünastia;Jagurphjustendam Noh;sajandi Berliinis;klaasakendega kuuekandiline;tunde olevast;Saksamaal kõlab;maailmas Berliinlane;Ja võimalik
kuurvürst Joachim;kuulus Bristoli;kohvikud Berliinis;Jeenast kirdesse;akna istuma;saksas laagrid;Tülidest Berliinis;12 sajandi
Friedrich Wilhelmi;Wilhelmi mälestuskirik;Saksas laagreid;suurim veinikelder;arvates uus;valgustusajastu Saksamaale;kõlasid Berliinis;1953 aastal
Adolf Hitler;ajalugu Friedrich;1900 seitsmekümnendatel;Berliini uusim;seisev madalam;aeg-ajalt Saksas;aastaks Berliini;varem Kõik
tõusmas Kuudan;ulatuva villade;sõjajärgses Berliinis;Frauan prüginaised;uus partei;Lääne-Berliinis kaheksakümnendatel;Berliini esmakordselt;aastal 1734
sotsiaalkindlustuse süsteem;Bismarcki seegi;seitsmekümnendad saksas;linnunende Berliin;torn taeva;laagreid Saksamaast;nägi Berliini;Aastal 1806
ehisviilud jääte;Wilhelm Karsten;Saksamaal kõlab;kolmveerand hiigelsuure;suhteline vaikus;kõlasid Berliinis;seegi Berliini;Kaheteistkümnendal sajandil
Marleen Dietrich;Bismarck kiitis;Ida-Saksa televisioonis;Berliini müürist;uus saksa;sajandi Berliinis;Berliinis esimesena;20 sajandi
kur Schtendamil;Berliinist töölisklassi;sajandi lõpupoole;Ida-Berliin sunnitud;kindel eesmärk;aega saksa;Berliin eakas;Berliini lääne-ja
Berliin Friedrich;Lääne-Berliinis kaheksakümnendatel;raadiosaadet Saksamaal;aadressil kuudeme;kindel käsk;aastaks Berliini;Berliinis esimesed;sõjakas mees
linnunende Berliin;leevendada usuvõitlust;Saksamaale voolama;lubatud Lääne-Berliini;seinal meenutab;viiekümnendatel mängis;karuga Berliini;teatanud Bismarck
Brechtia tuttav;Marlene Dietrich;Berliinis ilmselt;roomakatoliiklaste jättis;hulk uusi;Ida-Saksa televisioonis;sajandi Berliinis;Berliini esmakordselt
elusoon Kurferstendam;Kantsler Bismarck;Berliinis pidu;Saksamaale voolama;näiteks paistab;ärganud berliinlased;päev Berliini;16 sajandi
