EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Sully õdedel;Minu õde;Amanda Hermiine;mees teadis;noorem noorem;pandi lapsega;pere lugu;rakendatud õe-venna
Aurora Aleksandra;voodis Siis;emaga saatesse;eluaegne sidetöötaja;julgus filter;mõtled emale;Piret õe-vennaga;Amanda võib-olla
kõrg kõrgnoh;Minu isa;kuulamist Piret;mäletan väljasõidul;näiteks arvan;vaatas vanemate;Näitleja Piret;inimene võib-olla
õpetati süsteem;Kui isa;vanused Amandaga;siinkandis uuesti;filter maas;lapsena vaatasid;näiteks Amanda;nägime 11
õpetajad õppejõud;Ja töö;Aitäh Amanda;Jaagalset lapsed;Et ideaal;arvatakse vanemad;ema räägi;ütlesite täpselt
õpetajate õpilaste;Kõige süda;teatrist saates;teatrikooli tegelikult;noorem mäletan;lastega ettekujutust;ema pärinud;võib-olla füüsilised
võeti Tartu;laps Ta;Tere Piretiga;vahendada saatejuht;head vanad;laps oskama;põlvkond Anne;võib-olla mängud
õppejõud järsku;mõeldes ruumi;klassis emaga;kõrgnoh järjest;defitsiit kodus;pere lugu;Kas ema;võib-olla arvatakse
Tamme gümnaasium;Ja võib-olla;hästi teatriüritustel;arvan tegelikult;püsima noorem;tuntud laste;Kuidas Piret;võib-olla tegelikult
süsteem õudne;ülikoolitunniplaane Ja;agarad ema;kehakultuuris hirmuäratavam;võimaldati arvan;lapsed vanaemata;ema inimene;võib-olla elu
aadress Nõukogude;Ja elu;teatripeod ootasime;plusse miinuseid;kodus matemaatikus;lapsega juuksurisse;kodust Lapsepõlves;tunne võib-olla
õppimise värkavat;kasvatamise küsimus;lapsena teatris;kooli ilmunud;Need prohimised;Reemanni lapsed;Ema seisukohalt;hetkel hästi
tagasilöök ütleme;Et Ema;Anne Reemanni;No tegelikult;no astud;tähendas laps;Taas pere;mäletagi aega
