EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;ohu;FBI;Infomägedes;;näidetel;küberkurjategijad;situatsiooniga
Föderaalse;19;küberkurjategijad;sotsiaalmeediarobotite;valida;Näiteks;Kaheportaal;pakkuda
Infomägedes;loll;2019;küberkurjategijad;andmed;näiteks;Viirusest;Nendele
kapitalipaigutus;Libakorjandusi;hirmudele;kõigutama;headust;ahnusele;internetikeskkondadesse;USA
võimalikest;emotsionaalsele;petmiste;oluliselt;nimetatakse;enesekindluse;Kahtluse;olukorras
pöördus;Andmejärvedes;rumalalt;enesekindluse;logida;enesekindlust;infoplatvormi;riiklike
Juurdlusbüroo;nimetatakse;hirmu;keskmisest;vastavalt;hirmudele;Veebilehed;suudaks
sihtrühm;lühidalt;ootama;Sellisega;arvutile;ähvardava;kuritegevus;sisaldavad
näidetel;Politseid;Viirusest;pealiskaudsemalt;valideeritud;petturitele;portaale;riigist
põhjustatud;varjus;petturitele;allegoorilise;dokumente;pettusi;petmiste;inimestel
võimalusi;tuttava;viiruse;andmebaasidele;reaalne;petmiste;sotsiaalmeediarobotite;See
Tööriistade;jätkuvalt;röövlina;teadetele;anna;hirmu;veebi;kohtumise
väikeste;dokumente;pisikud;ärakasutava;seoses;enesekindel;ohvritelt;paljudest
ähvardava;Aga;pettusi;esinevate;näiteks;petturil;salavarudest;dokumente
Kuivõrd;eraldi;valest;enesekindel;teated;võimalusi;Juurdlusbüroo;informatsiooniga
küberkurjategijad;abi;varitsenud;miljonit;usu;mõjutamise;inimesest;inimesest
öeldes;uusi;petturil;Viirusest;linke;äravahetamiseni;vaktsiinist;aitab
käitumise;;ohvritelt;sihtrühmadele;valest;mõtte;hirmudele;tasakaalu
kuritegevus;Kodulehel;ähvardava;saatjaks;arv;situatsiooniga;loomulikult;ühendust
kõikjalt;soovitu;tegelikust;tegelikust;kontrollida;olukorras;sotsiaalmeediale;puudub
lühidalt;FDA;keskmisest;Föderaalse;sisaldavad;küberkurjategijad;saamiseks;näiteks
aadressirida;vaja;võimalikest;õpetlikke;saamiseks;salavarudest;Nakatavad;Riigi
Andmejärvedes;Juurdlusbüroo;sotsiaalmeediarobotite;mõjutada;kombinatsioon;mõjutada;kommentaari;asja
ühendust;suurusest;inimesest;aadressirida;kujundada;sotsiaalmeediale;pakkuda;Mida
rahakoti;varjatud;Vormilt;tegutsedes;Näiteks;inimtegevuse;võimalikest;raha
äravahetamiseni;ühendust;pilguga;erakordses;eristamiseks;olukord;uudised;tehnolooga
sfääriga;häid;peituva;kuritegevus;kindlasti;Võõra;võtta;Kuula
rajaneb;Covid;tüssata;hõlpsalt;uus;Veebilehed;mõjutamise;ootavad
salavarudest;õppetunniks;rebitud;Juurdlusbüroo;asja;mõistust;aadressirida;hoiatavaks
portaale;ähvardava;Kristjan;summaarselt;võimalusi;olukorrale;hoida;tähtsa
nakkuse;kujundavad;ohu;lihtsameelsetele;See;veendunud;hoiatatud;soovida
ametlik;sihtrühm;vaktsiini;Teavituse;kaks;käitumist;juhtunust;sihtrühmadele
Libakorjandusi;tasakaalu;kurjuse;ettekirjutised;portaal;käitumise;ühendust;kaks
ettevõtete;keerulise;inimesi;sideteedel;avatuks;usu;Lisaks;vaja
Kelmid;Infomägedes;arvutile;tõsise;vajaliku;julgustavad;kolm;üleskutsetega
uudised;suudaks;varjus;enesekindlust;tingimust;sihtrühmadele;viiruse;Raha
erakordses;juurdepääsu;aidata;vaktsiinist;hetkel;seoses;Võõra;enesekindel
soovitu;vajaliku;loll;arvutile;ametlik;eriti;olukord;kasutavad
käitumist;vaatab;vaatab;kuuekümneaastastel;informatsiooni;olukorra;Näiteks;Nakatavad
infoplatvormi;asutuste;tõsine;kriisivalmiduse;meetmetest;esinevate;kõikjalt;Kristjan
Tänu;Oleks;raputavad;lisatud;kõikjale;pöördumatuks;teavitada;suur
aeglustumisest;aastaga;vargad;sfääriga;abi;Kahtluse;saatjaks;juurdepääsu
õigemini;pöördutakse;sekunditki;Veebilehed;andmebaasidele;inimestel;röövlina;muutuva
ettevõtetele;inimese;suudaks;veebi;vaatab;üleskutsetega;portaal;dollari
allegoorilise;54;peteti;näidetel;situatsiooniga;sarnased;kontrollida;tormiks
pisikud;Raha;Politseid;sotsiaalmeediale;kolm;valvsusega;arvutile;Palju
Tempude;indiviid;sihtrühm;teavitada;vaja;hoiatavaks;informatsiooniga;veendunud
ohu;anda;Kolmandaks;rääkida;esitab;tahtjaid;Kodulehel;kurjuse
kahjuks;viiruse;epideemia;rajaneb;lubatakse;kogemust;paljudest;uus
Teavituse;oluliselt;pöördutakse;apteekri;kõikjalt;avalikult;kahjuks;lastega
