EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;kultuurifoorumi;kultuurifoorumist;tähendab;;kultuurifoorumil;Kultuurifoorumi;võib-olla
miljöötunnetus;Meie;kultuurifoorumil;Kultuurifoorumi;number;kultuurifoorumist;kultuurifoorumist;süüdistatakse
exceli;kokkulepe;kultuurifoorumi;kohaspetsiifika;head;kultuurifoorumi;kultuurifoorumil;käigus
tööstusmaastikumoodi;Peab;Kultuurifoorumi;privaatsena;operaator;Kultuurifoorumi;kultuurifoorumi;armastatakse
dokumentaalfilmižanrit;ehitati;kultuurist;loomeinimestelt;objekt;foorumil;Kultuuriministeeriumi;varastamine
ärikvartal;Kakumäekeskkonda;Märt-Matis;modernismijärgses;tookord;Kultuuriministeeriumi;kultuuriinimesed;üks-ühele
põhjendus;artikleid;kunstiinstituudi;tegelevad;saadan;foorumist;kultuurist;projekt
kõrghooned;inimene;Kultuuriministeeriumi;teadsin;uhked;kultuuriinimesed;kultuuriteemalisest;president
arhitektuurivõistlused;Sa;humanitaarMärt-Matis;kümneosalise;andma;kultuuriteemalisest;kultuurile;mõtlesin
Kapa-Kohilas;armastatakse;muusika;kuuekordse;vale;festivalide;Arhitektide;võtan
kõrghoonete;arhitektuuri;Margit;konsoolikesed;vorm;eetikakultuuris;eetikakultuuris;2004
võimalik;suunatud;kultuuriinimesed;oluliselt;bot;festivalidel;kultuuris;kuskilt
bürood;Kas;eetikakultuuris;jälgiti;tekitas;festivali;Linnahallist;töötaja
ambivalentne;-st;arhitektuuris;meeldib;dimensioon;esinejatele;arhitektid;ongi
võistlus;jõuliselt;arhitektuurivõistlusele;Tänases;detail;publikule;tegevarhitektist;linnaruumi
Pelgulinn;arhitektuurikriitika;arhitektuurikoolijuht;teenetleb;soon;kultuurile;foorumist;filmi
võistluspreteerinud;tööstus;arhitektuurikeskus;joonest;planeering;külalisi;arhitektuurikoolijuht;lihtsalt
vandliku;uneajast;Mustamäe;ebaeetilisuse;detailplaneering;ooperiteater;teemal;2006
metafüüsiline;korraliku;Manitski;kultuurifoorumi;vorme;kultuuris;Viimasena;võta
äkilisemad;võistlust;keskkonnaarhitektuuri;büroodel;objektid;lauluväljakule;kuulajad;antropoloogia
küsimused;eetikakultuuris;Mutso;tundelisem;probleem;kultuurist;maakonnalinnaarhitektid;elu-olu
kõikvõimalike;informatsiooni;postmodernismist;kultuuriinimesed;tähendab;kuulajad;arhitektuuritoimetaja;maakonnavalitsus
järjekord;Kui;arhitektuurikomisjoni;eskiisprojekti;idee;kultuure;Teisest;luua
ärihuvid;Liivalaia;arhitektuurikriitika;sotsiaalnäiteks;funktsioonid;sotsiaalmaa;Lõpuks;suhteliselt
arhitektuurikeskus;Keegi;kunsti;mängulisem;ideid;kunstiinstituudi;Kuidas;vaadata
õnnestunud;ideoloogia;arhitektuuritoimetaja;esinejatele;president;eetikataks;arutelu;sotsiaalmaa
võistluse;kohalik;puitarhitektuuri;hoonekese;saavutada;traditsioone;kunstiinstituudi;varem
teljevool;;moodsat;lepingutega;eelnevalt;kuulates;arhitektuuriteemalisi;kolme
ülesõit;piisavalt;materjali;hetkeks;seoses;ühiskondlik;Meie;pidevalt
enam-vähem;teatri;viimase;tegevarhitektist;eemalt;teatrisse;arhitektuurikriitika;See
põhiprintsiip;1000-st;foorumil;näide;tore;eetilisem;loomeinimestelt;Mitte
büroopinnad;kultuurifoorumist;kuulates;teadis;võimalik;eetiline;eetilisest;põhjalik
Küsimus;isiklikku;aastast;sähvatuse;subjektiivselt;ärikvartal;esimees;aja
linnalabor;kunsti;filmifestivalil;büroopinnad;sadam;sõideoloogiasse;arhitektilt;Neil
kõrghoonetest;korruptsioon;arutelu;filmimees;näiteks;diskussioon;Nüüd;tegelikult
mõttest;filmi;maalikunstniku;ühiskorteris;annan;Eestis;räägime;tühi
väsimus;Sul;metafüüsiline;äkilisemad;variandist;ettekannet;arhitektuurikomisjoni;vastuse
põhiline;sirge;mutrikesed;üldisi;masu;Eesti;arhitektuurivõistlused;Niisiis
võistlust;algus;Ortus;etnograafilisi;asi;teemad;Siim;näidata
õismäed;maakonnalinnaarhitektid;Mul;dokumentaalfilmižanrit;lubatud;sotsiaalnäiteks;kunstniku;omavalitsustes
eetikataks;kummaline;Moldaavia;käituda;raames;rituaali;arhitektuuriajakirjanik;võimalik
põhiliselt;tegevarhitektist;mõtled;pildist;abstraktse;meelelahutust;Kuidagi;hästi
kapremonte;projekte;alguses;kolmetoalise;mere;ettekandega;Mustamäe;linnavalitsus
arhitektuurikriitika;majale;mittekunsti;inimlikke;kindel;filmifestivalil;Siis;On
linnaruum;märki;etnoloogid;arhitektuuriteemalisi;unustavad;sinirituaali;rohkemat;tekkinud
käitusin;eetika;ehitati;vaatlevast;funktsionaalselt;etnograafilist;Sellepärast;paljudel
taustsüsteem;Arhitektide;hiljem;Kultuuriministeeriumi;sadama;filosoofilisemalt;Mäeliku;elamud
rotatsioon;vana;koolidest;tegelikult;klient;etnoloogid;Tegelikult;tekst
mõjub;Musta;majal;surnooligi;meetodite;kutsusid;mittekunsti;vahva
mõtted;töötajatele;kõrghoonetest;põhiline;funktsioneerib;kuulasime;filmimees;valmis
