EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;WC;Katariina;T-särgi;;Katariina;Katariina;viis
Spagette;Kui;arvutit;saatis;verised;ema;lõpuks;Kind
spagette;hommikulauas;kõne;seljatoele;etem;proua;lõpuni;aja
õnnestus;Oh;suvevaheaeg;pealtvaatajaks;otsides;tütre;Raamatu;muudki
ludinal;avastatud;korrusel;aeglasemalt;kell;Anna;tüdruk;olemegi
täiskasvanute;Kas;tunni;kohvikusse;kodus;Ema;sõnadega;viiekorruseline
ämblikmees;ameti;kodus;Tänasest;asjust;emal;räägi;valmis
järjekorras;hea;väljus;küünitada;arvutisse;Helen;Hinrikus;vahva
põlved;;naisehääl;ajaviide;eemalt;naisterahvas;Käämarraskile;See
spagetid;peatunud;lõpuks;kiireloomulise;redelist;ukerdas;üheksaaastane;jätkus
sõnakuulelikult;toit;konverents;üheksaaastane;tore;suvevaheaja;loomulikult;Valmis
tõukas;Ega;ootama;märgatavalt;kontrolliva;hiivata;Nüüd;hästi
ületatud;käpp;kiida;järjeloost;redel;Nonii;Nende;mõtlesin
hüppas;Koos;Telefon;ronimises;saavutus;Ronija;Tänasest;uuesti
ukerdas;söön;tüdrukud;suvevaheaja;arvuti;hõisata;tegemist;kõlkuma
võib-olla;istuma;neljas;seikluspargis;asi;tüdruk;kohvikusse;räägin
Käämarraskile;Mul;kliimasoojenemise;ämblikmees;arvutit;kirjutas;katuseni;Milano
plangu;kliimasoojenemise;katusel;ärevusest;kindel;kiida;uuesti;Tänasest
tähendas;Oli;kuuleb;ronimisköiel;kodust;ronima;viimased;aeg
verised;Viga;õhus;vahtrasiirupiga;pois;naelutas;kirjutas;üheksaaastane
redelipulgal;Pean;kotti;ekraanil;Kind;kosutava;Üks;Anna
lipame;voodisse;Helen;selgemast;istus;päev;Siis;aastat
jäätisekokteili;tööl;aknast;pääsesin;taas;Tänasest;räägin;mar
Tõusin;Kukkusin;ärevusest;näljane;igav;kuhjaga;paremini;lemmik
lauast;Raamatu;ajast;jäätisekokteili;hele;aega;nädala;inimestest
Koldits;parmesani;Kotokini;voodisse;arvab;autor;kõne;maja
kõrgustes;vaba;kättesaamise;Käämarraskile;koju;naine;jällegi;autor
ronimisköiel;Nonii;kohvikust;viiekorruseline;redelil;minuvanune;Sõin;võib-olla
vastasmaja;tore;kooli;teksased;redelit;Kadri;Tegelikult;Nende
kokkupõrge;Aga;ukse;selga;serveeritud;Kulla;esimese;korraks
pääsenud;istusin;üheksaaastane;täitsa;edusamme;hingatagi;hommikulauas;kolmas
ajaviide;sõnadega;tulemuseks;ükskõikse;parem;ajast;tahaks;tüdrukud
tualetis;jäätisekokteili;Hinrikus;keskendus;kurb;kevadel;käisin;kõlkunud
T-särgi;tormas;teema;tuletõrjeredelile;kindlasti;istumas;Esimesed;pihku
kiiduväärt;mar;päevakorda;räägi;vastata;lahkus;õhtul;koolis
seesamalokkidega;pese;kõrgustes;päevakorda;seisma;ronis;endiselt;Tõesõna
tuletõrjeredelile;kell;mõtleb;kiirustasime;ukse;ootel;Viimaks;taas
tööl;parem;tööga;Tegelikult;herned;selga;jõuad;jällegi
arvuti;julged;Koldits;Jälgisin;vett;oligi;teatas;võileiba
redelipulgast;Milleks;Ema;trepikotta;servalt;aastat;üheksa;kell
võimalikult;Ära;kevadel;võileiba;võimalikult;elu;püsti;sõnadega
talumise;tunnistuse;põhjust;põimas;äge;Mihkja;algust;Kui
päev;Nende;ajaviide;kliimasoojenemise;istuma;aeg;korrusel;telefon
tähelepanu;andis;sõnadega;ronimisele;elu;küünitada;jätkus;Siis
söönud;liiklus;viiekorruseline;pakkides;See;rääkis;Tõesõna;tormas
hiivata;arvuti;tütre;viimased;unustasin;lipame;kodust;lauda
tunnistuste;jätkuvalt;Ka;üritas;kaks;maja;hästi;tänaval
Mussita;väljunud;astmed;vigursõitu;pingile;pikalt;tüdrukud;kaks
töölt;viiekorruseline;korrust;dieeti;teema;ärevusest;Kuulete;kodus
pääsesin;jooksis;asjust;järgnes;esikusse;Nurga;naisehääl;Ja
