EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;tulevikumaailm;loomistöö;pianist;;muusikaline;pianist;kõnelevastmeloodika;riik
screadmine;kandma;jätkuma;pian;been;kontserditegevus;kontserditegevus;loominguline;vene
euzeebiuslik;allegro;ootamatu;protest;ideaal;kuulamine;muusikaline;kümnesonaad;kaunis
intonatsioon;võit;kihutama;koor;screen;koor;brahms;sonaaditsükkel;viis
kümnesonaad;lõpp;mõtlev;kirik;andma;mõte;arengulooliselt;kirjutama;tekst
ebaõnnestumine;muusika;kontserditegevus;farm;reaalselt;hiljem;schumann;muusikaline;maalikunstnik
ümberkujundamine;analüüs;kuulama;viha;list;jätkuma;loominguline;virtuooslik;jõud
merestiihia;palve;muusika;märk;programm;hääl;kahekümneaastane;kontserditegevus;lõpetama
florestandlik;tarve;paigalpüsiv;mulje;eemale;schumann;hääl;tulevikumaailm;nõrkus
motoorika;mäng;luuletaja;kandma;fakt;looja;kuulamine;suurteos;muusika
elektriseeritu;improm;sündmus;siduma;probleem;suunama;aastaselt;lõpp;mõtlema
kõnelevastmeloodika;kantud;otsiv;nimetus;reaalne;kaua;tšaikovski;olemasolev;muusikaline
noorusarmastus;19;eluvõõras;screen;kindel;kõnelema;kaua;lahkuma;ajastu
