EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
läbielamine alvers;elama mõte;kultuurifoorumine teema;toimetama arhitektuuriteemaline;inimene objekt;kultuurifoorum ettekanne;kultuurifoorum ettekanne;kultuurifoorum märt-mat;projekteerimine hästi
antropoloogiline film;postmodernne maja;arhitektuurikomisjon esimees;kergesti nojah;andma abistav;eesti muusika;muusika päev;arhitektuurikoolijuht eetiline;kultuuriministeerium töötav
tihti pealne;kakklema linnahall;kunstiteos mõtlema;järjest hiljem;kast number;mõttekas kuulama;elu helilooja;tegutsev kultuuriinimene;võib-olla etnoloogia
õpetama traditsioon;aeg aacoli;riiklik kunstiinstituut;terve kvartal;probleem näide;lauluväljak si-us;õpetama traditsioon;arhitektuuriteemaline telesaade;betoon võib-olla
lipukiri loosung;silmapaistev arhitekt;arhitektuuritoimetaja tegutsema;objekt inimkohalolu;ortus reegel;tardike lugema;mõttekas kuulama;eetika kultuuriteemaline;varastamine probleem
ajal järjekord;kaar jälle;jääma omanik;film kolm;ilm planeering;tahtma külaline;avalik arutelu;hea kuulaja;lihtsalt kunst
mõte loobuma;kultuuriteemaline tuur;võimatu teater;kaks hooaeg;kontor vä;meelelahutus sotsiaalne;lõpetama eesti;esimees žürii;rekonstrueerimine no
hõredam kord;arhitektuurikomisjon liige;elu helilooja;niglas moderaator;asi detail;maailm filmifestival;publik esineja;eesti arhitekt;20 aasta
sakala keskus;hoone ehitis;klient surema;puitarhitektuur maha;tegelema vorm;elu helilooja;eetiline arhitektuurivõistlus;noolemaja valmis;üldse mõtlema
päev raames;uhke jurakas;piisavalt materjal;kiri excel;vaakuma kontor;kirjanik mihkel;elamu ärikvartal;lõpetama eesti;võimalikult nii-öelda
terve hunnik;võib-olla radikaalne;kuulama margit;arhitekt maja;klient maksimaalselt;muusika päev;festival võib-olla;2006 eesti;2006 eesti
plastiline nimelt;kultuurifoorum osalema;tegelikult etnograafiline;hing vaakuma;subjektiivselt vaatama;tagasiside loomeinimene;küsimus keskkond;kunst piisav;küsimus rääkima
