EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
tossafiaal moap;teater muusikamuuseum;buratino esimene;mõtlema kuuldemängujuht;number sisenema;kuulama buratino;kuulama buratino;kuuldemäng buratino;võtma kuulma
disney filmijoonis;kultuuriminister sõnakas;hääl laul;hüppama läti;andma mass;buratino esimene;laulusõna buratino;100 rääkima;mõtlema meeldima
kontsert upd;orkester mängima;1954 aasta;disney filmijoonis;unustama inimene;tegelikult kunagine;buratino esimene;jälle raadiomaja;mõistus paremini
jälle 2000;nõme hüppetorn;võib-olla kuulma;kultuuriminister asu;massiit andma;kuulaja võib-olla;põlvkond kuulaja;kuulma aleksei;kuulaja võib-olla
tähendama sepling;teadma ferdinand;eesti buratino;lagi automaatselt;uus missioon;laul mõtlema;eesti raadio;häälepael võtma;emad-isa õpetama
hea artikulatsioon;fonoteek mäletama;kuulama buratino;televisioon ess;nukuteater unustama;paluma ferdinand;hääl üllatama;lasteaed kuuldemängujuht;ütlema paha
ütlema mõistus;edukas kultuuriminister;teater muusikamuuseum;24 paik;vihm nurk;põlvkond kuulaja;mees eesti;nukuteatrimuuseum ferdinand;buratino võib-olla
linn lõuna;teadma buratino;buratino buratino;helirežissöör eero;puupea tool;raadio buratino;koht helilooja;eesti buratino;võib-olla teadma
buratino laul;soovima tervis;nõudma esimene;meissner näiteks;aeg tehnika;täna ütlema;kadunud helilooja;rääkima sündima;võib-olla kuulma
juhitav prožektor;aeg tänapäev;fonoteek mäletama;tusk teater;ütlema ütlema;rääkima alma;läti ütlema;laul mõtlema;ütlema hästi
tervis jälle;auväärne soovima;unustama inimene;tänane nukuteater;konsonant hea;võib-olla teadma;kuulaja võib-olla;kuuldemängujuht kuiv;tänapäev uus
